hotel,city,nation,reviewer,vote
Likio Studios,Batsi,Greece, Lakis L,10.0
Likio Studios,Batsi,Greece, John W,10.0
Likio Studios,Batsi,Greece,andyecrawford,5.0
Apartments Pelago,Skala,Greece,Liviu V,10.0
Apartments Pelago,Skala,Greece, GabyCom,10.0
Apartments Pelago,Skala,Greece, Silvia N,10.0
Apartments Pelago,Skala,Greece, alintuca,2.0
Apartments Pelago,Skala,Greece, Andreas N,10.0
Apartments Pelago,Skala,Greece,Bogdan Craciun,9.0
Pyrgaraki,Vasilikos,Greece,Ula B.,8.0
Pyrgaraki,Vasilikos,Greece, Aikaterini,8.0
Pyrgaraki,Vasilikos,Greece, nirak1465,6.0
Pyrgaraki,Vasilikos,Greece, agakot,8.0
Pyrgaraki,Vasilikos,Greece, Mihai - Cosmin D,8.0
Pyrgaraki,Vasilikos,Greece,Tonje B,9.0
Ethra,Patitiri,Greece,holden999,10.0
Ethra,Patitiri,Greece, Holden99,10.0
Ethra,Patitiri,Greece, DosadniKomarac,10.0
Ethra,Patitiri,Greece, mesesan,8.0
Ethra,Patitiri,Greece, Asvos21,10.0
Ethra,Patitiri,Greece,InnaKalina,4.0
Kastraki Studios,Stoupa,Greece,SkibumSweden,4.0
Kastraki Studios,Stoupa,Greece, hpkellner,10.0
Kastraki Studios,Stoupa,Greece, Nana666,10.0
Kastraki Studios,Stoupa,Greece, Csaba-Andi,10.0
Kastraki Studios,Stoupa,Greece, _sharonsmitheu,8.0
Kastraki Studios,Stoupa,Greece,Bogdan Craciun,6.0
Kymothoi Rooms & Pool Bar,Gavrio,Greece,Gbu,10.0
Kymothoi Rooms & Pool Bar,Gavrio,Greece, Andreas T,2.0
Kymothoi Rooms & Pool Bar,Gavrio,Greece, Journeymen2,8.0
Kymothoi Rooms & Pool Bar,Gavrio,Greece, adetarade,10.0
Kymothoi Rooms & Pool Bar,Gavrio,Greece, Advisoraki,2.0
Kymothoi Rooms & Pool Bar,Gavrio,Greece,Joanna,3.0
Kleopatra Hotel,Crete,Greece,Linda F,10.0
Kleopatra Hotel,Crete,Greece, LibaTelemark,10.0
Kleopatra Hotel,Crete,Greece,InnaKalina,3.0
Studios Panorama,Pythagorion,Greece,Susanne_236,10.0
Studios Panorama,Pythagorion,Greece, Mea,10.0
Studios Panorama,Pythagorion,Greece, Hans S,10.0
Studios Panorama,Pythagorion,Greece, vasilichi028,10.0
Studios Panorama,Pythagorion,Greece, edza,8.0
Studios Panorama,Pythagorion,Greece,Bogdan Craciun,6.0
Kouvaras Guesthouse,Kythira,Greece,Patty L,8.0
Kouvaras Guesthouse,Kythira,Greece, CureCat,8.0
Kouvaras Guesthouse,Kythira,Greece, Cand_Athens,4.0
Kouvaras Guesthouse,Kythira,Greece, CHRISANTHIM2014,2.0
Kouvaras Guesthouse,Kythira,Greece,Eva S,5.0
The Purple Pig & Stars Camping,Milopotas,Greece,Lena M,6.0
The Purple Pig & Stars Camping,Milopotas,Greece, Mic,8.0
The Purple Pig & Stars Camping,Milopotas,Greece, Andy Dangerfield,8.0
The Purple Pig & Stars Camping,Milopotas,Greece, Soirée A,2.0
The Purple Pig & Stars Camping,Milopotas,Greece, Hatsoff966,8.0
The Purple Pig & Stars Camping,Milopotas,Greece,rebecca_comtacto,7.0
Sun -Rise,Perissa,Greece,Diane VOC,8.0
Sun -Rise,Perissa,Greece, Yann M,8.0
Sun -Rise,Perissa,Greece,InnaKalina,4.0
Tassos Apartments,Pylos-Nestor,Greece,Susanna F,10.0
Tassos Apartments,Pylos-Nestor,Greece, Miki_Lupu,10.0
Tassos Apartments,Pylos-Nestor,Greece,ΔΗΜΗΤΡΗΣ Π,8.0
Maganari Studios,840,Greece,Road651858,10.0
Maganari Studios,840,Greece,petersimister,7.0
Kimite,Armenistis,Greece,M.E.,10.0
Kimite,Armenistis,Greece, Lorena R,10.0
Kimite,Armenistis,Greece, Kornilia S,10.0
Kimite,Armenistis,Greece, Kate B,10.0
Kimite,Armenistis,Greece, Agapoulaazul,10.0
Kimite,Armenistis,Greece,Antonis C,0.0
Venetiko Luxury Studios,85900,Greece,ambier,10.0
Venetiko Luxury Studios,85900,Greece, Nikolas S,10.0
Venetiko Luxury Studios,85900,Greece, Craig M,10.0
Venetiko Luxury Studios,85900,Greece,LauraKenney,0.0
Popi Apartments,Crete,Greece,EvelynEngland,8.0
Popi Apartments,Crete,Greece, L0tta1979,8.0
Popi Apartments,Crete,Greece, Alexandra19872014,10.0
Popi Apartments,Crete,Greece, Aleksandar,8.0
Popi Apartments,Crete,Greece, George M,8.0
Popi Apartments,Crete,Greece,Eva S,9.0
Aegean Hotel of Amorgos,Katapola,Greece,Schneido,10.0
Aegean Hotel of Amorgos,Katapola,Greece, Maria T,8.0
Aegean Hotel of Amorgos,Katapola,Greece, Michalis Oikonomou,10.0
Aegean Hotel of Amorgos,Katapola,Greece, Nicolas H F,10.0
Aegean Hotel of Amorgos,Katapola,Greece, kostas k,10.0
Aegean Hotel of Amorgos,Katapola,Greece,Freedom296424,1.0
Goulas Hotel,Monemvasia,Greece,Susannah C,8.0
Goulas Hotel,Monemvasia,Greece, Oresti,8.0
Goulas Hotel,Monemvasia,Greece, Nikoletta B,10.0
Goulas Hotel,Monemvasia,Greece, Beth H,10.0
Goulas Hotel,Monemvasia,Greece, killian d,8.0
Goulas Hotel,Monemvasia,Greece,Jules \u0026 Polly,8.0
Miltos Studios,Paleokastritsa,Greece,davidp482017,10.0
Miltos Studios,Paleokastritsa,Greece, warren123d,10.0
Miltos Studios,Paleokastritsa,Greece, Sue,10.0
Miltos Studios,Paleokastritsa,Greece, Patricia B,10.0
Miltos Studios,Paleokastritsa,Greece, loftio,10.0
Miltos Studios,Paleokastritsa,Greece,Franzf227,6.0
Vagia Hotel,Vagia,Greece,Theocharopoulos G,10.0
Vagia Hotel,Vagia,Greece, Marie Lise,10.0
Vagia Hotel,Vagia,Greece, Florin,10.0
Vagia Hotel,Vagia,Greece, Andi P,10.0
Vagia Hotel,Vagia,Greece, Morten R,2.0
Vagia Hotel,Vagia,Greece,rebecca_comtacto,9.0
Helios,Livadi,Greece,Pantarei4ever,10.0
Helios,Livadi,Greece, CoachPaulbball,10.0
Helios,Livadi,Greece, InsideOutside,10.0
Helios,Livadi,Greece, luci69,10.0
Helios,Livadi,Greece, Peter K,10.0
Helios,Livadi,Greece,Freedom296424,7.0
Hotel Zeus,Kamari,Greece,si101London,10.0
Hotel Zeus,Kamari,Greece, shalovesny,10.0
Hotel Zeus,Kamari,Greece, timbo_ukfr,10.0
Hotel Zeus,Kamari,Greece, B4rb4rk4s,6.0
Hotel Zeus,Kamari,Greece, Fabio C,10.0
Hotel Zeus,Kamari,Greece,Franzf227,3.0
Alfa Apartments,Crete,Greece,Karima M,10.0
Alfa Apartments,Crete,Greece, Caspar W,10.0
Alfa Apartments,Crete,Greece, phibz22,10.0
Alfa Apartments,Crete,Greece, mikl0s,10.0
Alfa Apartments,Crete,Greece, Per L,10.0
Alfa Apartments,Crete,Greece,Bogdan Craciun,5.0
Anthos Apartments,Thassos,Greece,OOzen,10.0
Anthos Apartments,Thassos,Greece, NAM,10.0
Anthos Apartments,Thassos,Greece, SilkeS0815,10.0
Anthos Apartments,Thassos,Greece, Natasa M,10.0
Anthos Apartments,Thassos,Greece,Joanna,4.0
Thera Incognita Studios,Perissa,Greece,TravellerG122,2.0
Thera Incognita Studios,Perissa,Greece, Idele S,8.0
Thera Incognita Studios,Perissa,Greece, Nitaruth77,10.0
Thera Incognita Studios,Perissa,Greece, Bealive01,2.0
Thera Incognita Studios,Perissa,Greece, Santiago G,4.0
Thera Incognita Studios,Perissa,Greece,rebecca_comtacto,9.0
Elea Apartments in Kythira,Kythira,Greece,tsakmakopetras,10.0
Elea Apartments in Kythira,Kythira,Greece, saksgour,10.0
Elea Apartments in Kythira,Kythira,Greece, tsamotas,8.0
Elea Apartments in Kythira,Kythira,Greece,Barry B,9.0
Pietra e Mare Thassos,Skala,Greece,Χαρά Β,10.0
Pietra e Mare Thassos,Skala,Greece,Eva S,2.0
Pantheon Studios,Nikiana,Greece,ChloeD,10.0
Pantheon Studios,Nikiana,Greece, Giosefina,10.0
Pantheon Studios,Nikiana,Greece, robbyCOMPTON,10.0
Pantheon Studios,Nikiana,Greece, Boaz A,10.0
Pantheon Studios,Nikiana,Greece, Apprndistaaltruista,10.0
Pantheon Studios,Nikiana,Greece,Jules \u0026 Polly,1.0
Alexandros Studios & Apartments,180,Greece,Henning S,10.0
Alexandros Studios & Apartments,180,Greece, KristianaVe,8.0
Alexandros Studios & Apartments,180,Greece, Margaret B,10.0
Alexandros Studios & Apartments,180,Greece, Tankman01,10.0
Alexandros Studios & Apartments,180,Greece, toanhaug,10.0
Alexandros Studios & Apartments,180,Greece,Lyndz14,4.0
Nikoleta Apartments,Argassi,Greece,kopa-56,2.0
Nikoleta Apartments,Argassi,Greece, vanaki2020,4.0
Nikoleta Apartments,Argassi,Greece,Barry B,9.0
Villa Ble,Skopelos,Greece,Alex \u0026 Kine,10.0
Villa Ble,Skopelos,Greece, Luckygirl61@gmail.com,10.0
Villa Ble,Skopelos,Greece, EugeniaInTheWorld,8.0
Villa Ble,Skopelos,Greece, Fabio,10.0
Villa Ble,Skopelos,Greece, Ioannis Noulas,10.0
Villa Ble,Skopelos,Greece,Bogdan Craciun,9.0
J & G Villas,Crete,Greece,Boo00,10.0
J & G Villas,Crete,Greece, John F,10.0
J & G Villas,Crete,Greece, Claire Neve L,10.0
J & G Villas,Crete,Greece, Florent J,10.0
J & G Villas,Crete,Greece, Ken L,10.0
J & G Villas,Crete,Greece,Bogdan Craciun,0.0
Ilida Studios,Agia,Greece,Phuong N,8.0
Ilida Studios,Agia,Greece, Ρόζα Π.,10.0
Ilida Studios,Agia,Greece, EvitaBlonde,10.0
Ilida Studios,Agia,Greece, jordynann11,10.0
Ilida Studios,Agia,Greece,sandrasharp22,2.0
Villa Fleria Seaside Studios & Apts,Crete,Greece,JanGwent_southwales,8.0
Villa Fleria Seaside Studios & Apts,Crete,Greece, Guybrush0000,10.0
Villa Fleria Seaside Studios & Apts,Crete,Greece, sandiehEastYorks,10.0
Villa Fleria Seaside Studios & Apts,Crete,Greece, cristianafranco3,10.0
Villa Fleria Seaside Studios & Apts,Crete,Greece, Laurent C,10.0
Villa Fleria Seaside Studios & Apts,Crete,Greece,andyecrawford,3.0
Eva Suites Hotel,Crete,Greece,A.Hervay,10.0
Eva Suites Hotel,Crete,Greece, Laaluu,2.0
Eva Suites Hotel,Crete,Greece, Katarina M,8.0
Eva Suites Hotel,Crete,Greece, Lina G,8.0
Eva Suites Hotel,Crete,Greece, Oliver V,10.0
Eva Suites Hotel,Crete,Greece,Joanna,5.0
Elli Studios,Kavos,Greece,Amy Clarke-Scott,8.0
Elli Studios,Kavos,Greece, AnnabelleShort,2.0
Elli Studios,Kavos,Greece, mrwilde62,2.0
Elli Studios,Kavos,Greece, ash.2019,10.0
Elli Studios,Kavos,Greece, Lulu041178,2.0
Elli Studios,Kavos,Greece,Lyndz14,6.0
Roomore Apartments,Thessaloniki,Greece,kinglion2016,10.0
Roomore Apartments,Thessaloniki,Greece, Vikash T,10.0
Roomore Apartments,Thessaloniki,Greece,jojouk1983,4.0
The Silk,Paralia,Greece,Αναστάσιος Κ,10.0
The Silk,Paralia,Greece, Pirlot55,2.0
The Silk,Paralia,Greece, C C,2.0
The Silk,Paralia,Greece, rumore0,8.0
The Silk,Paralia,Greece, SeminoleGrl,4.0
The Silk,Paralia,Greece,Eva S,9.0
Hotel Omiros,Hermoupolis,Greece,Jason P,4.0
Hotel Omiros,Hermoupolis,Greece, MARIA S,2.0
Hotel Omiros,Hermoupolis,Greece, Vicky T,2.0
Hotel Omiros,Hermoupolis,Greece, Άγγελος Π,2.0
Hotel Omiros,Hermoupolis,Greece, Aggelos S,10.0
Hotel Omiros,Hermoupolis,Greece,Eva S,7.0
Perla Marina,Ialyssos,Greece,It’s me!,10.0
Perla Marina,Ialyssos,Greece, Mohammad L,8.0
Perla Marina,Ialyssos,Greece, Anneliese,10.0
Perla Marina,Ialyssos,Greece, Albert F,10.0
Perla Marina,Ialyssos,Greece, imankam,10.0
Perla Marina,Ialyssos,Greece,Joanna,8.0
Petra Nera Hotel,Perissa,Greece,Tracey H,10.0
Petra Nera Hotel,Perissa,Greece, Emma S,10.0
Petra Nera Hotel,Perissa,Greece, Martinapfei,6.0
Petra Nera Hotel,Perissa,Greece, Edo A,10.0
Petra Nera Hotel,Perissa,Greece, Jonny R,10.0
Petra Nera Hotel,Perissa,Greece,Freedom296424,4.0
Solimar Turquoise,Crete,Greece,Kath S,8.0
Solimar Turquoise,Crete,Greece, Joe D,10.0
Solimar Turquoise,Crete,Greece, Donna E,6.0
Solimar Turquoise,Crete,Greece, Eleni,10.0
Solimar Turquoise,Crete,Greece, Lee W,6.0
Solimar Turquoise,Crete,Greece,Eva S,9.0
The Blue Coast,Igoumenitsa,Greece,verandah2,10.0
The Blue Coast,Igoumenitsa,Greece, somersetmike69,8.0
The Blue Coast,Igoumenitsa,Greece, benji8000dk,6.0
The Blue Coast,Igoumenitsa,Greece, Mikinton,10.0
The Blue Coast,Igoumenitsa,Greece, Afroditi B,4.0
The Blue Coast,Igoumenitsa,Greece,Franzf227,5.0
Studios Ifigenia,Skala,Greece,Ildikó A,8.0
Studios Ifigenia,Skala,Greece, Gozde S,8.0
Studios Ifigenia,Skala,Greece, Ertunc N,10.0
Studios Ifigenia,Skala,Greece,Freedom296424,0.0
Spalieri Rooms,18040,Greece,Elaine A,10.0
Spalieri Rooms,18040,Greece, Aviv A,10.0
Spalieri Rooms,18040,Greece, Ilona O,10.0
Spalieri Rooms,18040,Greece, Rachel C,8.0
Spalieri Rooms,18040,Greece, Patricia B,10.0
Spalieri Rooms,18040,Greece,Antonis C,9.0
Elounda Palm Hotel,Crete,Greece,Abrahart,10.0
Elounda Palm Hotel,Crete,Greece, Pdale,10.0
Elounda Palm Hotel,Crete,Greece, julie h,6.0
Elounda Palm Hotel,Crete,Greece, Simon W,8.0
Elounda Palm Hotel,Crete,Greece, Twin1000,10.0
Elounda Palm Hotel,Crete,Greece,Jules \u0026 Polly,1.0
Mesostrati,Karpenisi,Greece,Meg M,10.0
Mesostrati,Karpenisi,Greece, spygr,8.0
Mesostrati,Karpenisi,Greece,Eva S,4.0
Elaia Villas,Pythagorion,Greece,erayesrao,10.0
Elaia Villas,Pythagorion,Greece, fdhsdrdark,10.0
Elaia Villas,Pythagorion,Greece, Franziskus007,10.0
Elaia Villas,Pythagorion,Greece, Marilena M,10.0
Elaia Villas,Pythagorion,Greece, Nilufer U,10.0
Elaia Villas,Pythagorion,Greece,Franzf227,6.0
Kosmos Hotel,Kassiopi,Greece,Joeandangie,10.0
Kosmos Hotel,Kassiopi,Greece,ΔΗΜΗΤΡΗΣ Π,5.0
Lissos Apartments,Crete,Greece,reimamet,10.0
Lissos Apartments,Crete,Greece, Daisy970,10.0
Lissos Apartments,Crete,Greece, Rob A,10.0
Lissos Apartments,Crete,Greece, sc017pi0,10.0
Lissos Apartments,Crete,Greece, ElinRos27,10.0
Lissos Apartments,Crete,Greece,Freedom296424,5.0
Finikas Hotel,Kamari,Greece,Nicola N,10.0
Finikas Hotel,Kamari,Greece, justjamiefarming,10.0
Finikas Hotel,Kamari,Greece, liisuanne,10.0
Finikas Hotel,Kamari,Greece, Søren Jean Christensen,10.0
Finikas Hotel,Kamari,Greece, Deana S,10.0
Finikas Hotel,Kamari,Greece,Eva S,1.0
Riviera Olympus Gods,Paralia,Greece,PereckeLulci,6.0
Riviera Olympus Gods,Paralia,Greece,LauraKenney,3.0
Seaside Apartments,Adamas,Greece,Oscar R,10.0
Seaside Apartments,Adamas,Greece, Magda C,10.0
Seaside Apartments,Adamas,Greece, Marita Lerose,10.0
Seaside Apartments,Adamas,Greece, eli rey,10.0
Seaside Apartments,Adamas,Greece,Caro,4.0
Rania Studios,Skala,Greece,Bogdan N,6.0
Rania Studios,Skala,Greece, Andreas N,10.0
Rania Studios,Skala,Greece, RoberTINO11,8.0
Rania Studios,Skala,Greece,Tonje B,6.0
Pelagia Apartments,Pylos-Nestor,Greece,G.Raf,10.0
Pelagia Apartments,Pylos-Nestor,Greece, Cranky Frankie,8.0
Pelagia Apartments,Pylos-Nestor,Greece, TonyWebUk,10.0
Pelagia Apartments,Pylos-Nestor,Greece, robwend,10.0
Pelagia Apartments,Pylos-Nestor,Greece, Jennifer H,10.0
Pelagia Apartments,Pylos-Nestor,Greece,InnaKalina,5.0
Dream Boutique Hotel,Nikiti,Greece,Denis P,6.0
Dream Boutique Hotel,Nikiti,Greece, Xristina M,10.0
Dream Boutique Hotel,Nikiti,Greece, ouanastasia99,10.0
Dream Boutique Hotel,Nikiti,Greece,Tonje B,8.0
Archipelagos Apartments,Parikia,Greece,Michael N,10.0
Archipelagos Apartments,Parikia,Greece, LuckyStar2014,10.0
Archipelagos Apartments,Parikia,Greece, Fazzy1234,10.0
Archipelagos Apartments,Parikia,Greece, gavagai18,10.0
Archipelagos Apartments,Parikia,Greece, Fawn_Fairy,10.0
Archipelagos Apartments,Parikia,Greece,Freedom296424,4.0
Artemis Apartments,Crete,Greece,Gail5768,10.0
Artemis Apartments,Crete,Greece, Amanda C,10.0
Artemis Apartments,Crete,Greece, Hayley,10.0
Artemis Apartments,Crete,Greece, Deborah H,10.0
Artemis Apartments,Crete,Greece, Troofy 50,4.0
Artemis Apartments,Crete,Greece,Barry B,8.0
Maistrali Hotel,Livadi,Greece,Michael L,10.0
Maistrali Hotel,Livadi,Greece, Shelley H,10.0
Maistrali Hotel,Livadi,Greece, Cristina,10.0
Maistrali Hotel,Livadi,Greece, Ian C,10.0
Maistrali Hotel,Livadi,Greece, coastalchris,10.0
Maistrali Hotel,Livadi,Greece,ΔΗΜΗΤΡΗΣ Π,9.0
Corali Studios & Portobello Apartments,Crete,Greece,snooty,10.0
Corali Studios & Portobello Apartments,Crete,Greece, Susan G,8.0
Corali Studios & Portobello Apartments,Crete,Greece, 256Kane,2.0
Corali Studios & Portobello Apartments,Crete,Greece, Manda D,10.0
Corali Studios & Portobello Apartments,Crete,Greece, Touch_of_Zeus,8.0
Corali Studios & Portobello Apartments,Crete,Greece,InnaKalina,8.0
Park Hotel Sant'Elia,Fasano,Italia,Antonio Sciscio,10.0
Park Hotel Sant'Elia,Fasano,Italia, Adriorsa,6.0
Park Hotel Sant'Elia,Fasano,Italia, Nunzio,10.0
Park Hotel Sant'Elia,Fasano,Italia, 961napoli,8.0
Park Hotel Sant'Elia,Fasano,Italia, dinocs,8.0
Park Hotel Sant'Elia,Fasano,Italia,Nikki H,7.0
Fragolino Hostel,Via Bartolomeo Bono 25,Italia,viajesmonicaquique,10.0
Fragolino Hostel,Via Bartolomeo Bono 25,Italia, a92lopez,10.0
Fragolino Hostel,Via Bartolomeo Bono 25,Italia, El_Diputado,10.0
Fragolino Hostel,Via Bartolomeo Bono 25,Italia, zellchen,10.0
Fragolino Hostel,Via Bartolomeo Bono 25,Italia, Oscar S,10.0
Fragolino Hostel,Via Bartolomeo Bono 25,Italia,Maria L,9.0
Masseria Torre del Diamante,Fasano,Italia,Rosario M,10.0
Masseria Torre del Diamante,Fasano,Italia, Rino F,8.0
Masseria Torre del Diamante,Fasano,Italia, DavideArioli,10.0
Masseria Torre del Diamante,Fasano,Italia, Serena C,10.0
Masseria Torre del Diamante,Fasano,Italia, Riccado R,10.0
Masseria Torre del Diamante,Fasano,Italia,Alessandro,1.0
Cuore di Pietra B&B,Vico Caverna 21,Italia,Rosaria P,6.0
Cuore di Pietra B&B,Vico Caverna 21,Italia, Oasi18,2.0
Cuore di Pietra B&B,Vico Caverna 21,Italia, SILVIO T,10.0
Cuore di Pietra B&B,Vico Caverna 21,Italia, Il viaggiatore scrittore,8.0
Cuore di Pietra B&B,Vico Caverna 21,Italia, Marina Z,10.0
Cuore di Pietra B&B,Vico Caverna 21,Italia,vicarioma,6.0
Masseria Carbonelli,Fasano,Italia,Roberto Massano,10.0
Masseria Carbonelli,Fasano,Italia, Mikele D,10.0
Masseria Carbonelli,Fasano,Italia, Innocenzo d,8.0
Masseria Carbonelli,Fasano,Italia, Diane M,10.0
Masseria Carbonelli,Fasano,Italia, maovit,8.0
Masseria Carbonelli,Fasano,Italia,Laura S,1.0
Hotel Majestic,Cesenatico,Italia,Daniele S,10.0
Hotel Majestic,Cesenatico,Italia, Mauro B,8.0
Hotel Majestic,Cesenatico,Italia, Maria D,8.0
Hotel Majestic,Cesenatico,Italia, Merolla,10.0
Hotel Majestic,Cesenatico,Italia, Matteo Immesi,10.0
Hotel Majestic,Cesenatico,Italia,Azhaar A,0.0
Residenza Cavour,Como,Italia,Silvia S,10.0
Residenza Cavour,Como,Italia, Stefano B,10.0
Residenza Cavour,Como,Italia, Ramon B,10.0
Residenza Cavour,Como,Italia, giulia t,10.0
Residenza Cavour,Como,Italia, Tiziana F,10.0
Residenza Cavour,Como,Italia,usseglio,9.0
Astanza,Castellabate,Italia,Erica A,10.0
Astanza,Castellabate,Italia, olga r,2.0
Astanza,Castellabate,Italia, giovanni c,10.0
Astanza,Castellabate,Italia, nicoladst,8.0
Astanza,Castellabate,Italia, Antonia P,10.0
Astanza,Castellabate,Italia,Nikki H,9.0
B&B Elle,Taranto,Italia,Margherita T,6.0
B&B Elle,Taranto,Italia, Fulvio I,8.0
B&B Elle,Taranto,Italia, Giovanni Nitti,6.0
B&B Elle,Taranto,Italia, Simona B,4.0
B&B Elle,Taranto,Italia, MissRoxy,10.0
B&B Elle,Taranto,Italia,usseglio,8.0
Residence Soel,Gardena,Italia,disilluso,10.0
Residence Soel,Gardena,Italia, Gabriele B,10.0
Residence Soel,Gardena,Italia, cristina_dattrino,8.0
Residence Soel,Gardena,Italia, marcpis,8.0
Residence Soel,Gardena,Italia,Mario Cartello,1.0
Hotel Park Victoria, 80075 Forio,Italia,Valix,2.0
Hotel Park Victoria, 80075 Forio,Italia, Paja77,10.0
Hotel Park Victoria, 80075 Forio,Italia, Barbara B,10.0
Hotel Park Victoria, 80075 Forio,Italia, nanonose,4.0
Hotel Park Victoria, 80075 Forio,Italia, Gaspare,8.0
Hotel Park Victoria, 80075 Forio,Italia,Stefania T,4.0
Residenza Porta di Mare,Castellabate,Italia,Michelina Monzo,10.0
Residenza Porta di Mare,Castellabate,Italia, Saretta,10.0
Residenza Porta di Mare,Castellabate,Italia, frangel84,8.0
Residenza Porta di Mare,Castellabate,Italia, sara f,6.0
Residenza Porta di Mare,Castellabate,Italia, sveva79,6.0
Residenza Porta di Mare,Castellabate,Italia,Massimo D,3.0
Villa Sofia,Viterbo,Italia,Beatrice M,10.0
Villa Sofia,Viterbo,Italia, Annalisa R,4.0
Villa Sofia,Viterbo,Italia, leonard w. travel agent,8.0
Villa Sofia,Viterbo,Italia, GabrieleT10,10.0
