hotel,city,nation,reviewer,vote
Majestic Mountain Charme Hotel, 38086 Madonna di Campiglio,Italia, Roberto B,10.0
Majestic Mountain Charme Hotel, 38086 Madonna di Campiglio,Italia, Stefano U,8.0
Majestic Mountain Charme Hotel, 38086 Madonna di Campiglio,Italia, MassAksa,8.0
Majestic Mountain Charme Hotel, 38086 Madonna di Campiglio,Italia,Rosario M,4.0
Hotel Nettuno,Terme,Italia,Antonio,10.0
Hotel Nettuno,Terme,Italia, Giack76,4.0
Hotel Nettuno,Terme,Italia, Laura M,4.0
Hotel Nettuno,Terme,Italia,Stefania T,5.0
Locanda Cece e Simo,Via Quattro Novembre 65/67,Italia,MiKikolina,2.0
Locanda Cece e Simo,Via Quattro Novembre 65/67,Italia, Marco F,10.0
Locanda Cece e Simo,Via Quattro Novembre 65/67,Italia, Ale,10.0
Locanda Cece e Simo,Via Quattro Novembre 65/67,Italia, manupux,10.0
Locanda Cece e Simo,Via Quattro Novembre 65/67,Italia, Maria Paola,8.0
Locanda Cece e Simo,Via Quattro Novembre 65/67,Italia,laura p,6.0
Masseria Fontanelle,Ugento,Italia,Luca B,10.0
Masseria Fontanelle,Ugento,Italia, enricapreioni,10.0
Masseria Fontanelle,Ugento,Italia, langianese m,8.0
Masseria Fontanelle,Ugento,Italia, polletta85,8.0
Masseria Fontanelle,Ugento,Italia, VitoF,8.0
Masseria Fontanelle,Ugento,Italia,StefanoTDM S,1.0
Pension Arcobaleno,Lazise,Italia,holabaleares,8.0
Pension Arcobaleno,Lazise,Italia,vicarioma,1.0
Giardinos, Olbia,Italia,Elisa C,10.0
Giardinos, Olbia,Italia, Massimo C,10.0
Giardinos, Olbia,Italia, emanuelaboh,6.0
Giardinos, Olbia,Italia, IlvasodiCreta,10.0
Giardinos, Olbia,Italia, susanna_13_b,10.0
Giardinos, Olbia,Italia,Mario Cartello,8.0
Garda Life,Garda,Italia,Ci73,10.0
Garda Life,Garda,Italia, Gabriele_Torresan,10.0
Garda Life,Garda,Italia, Simone,10.0
Garda Life,Garda,Italia, morganaaa,10.0
Garda Life,Garda,Italia, max,10.0
Garda Life,Garda,Italia,Nikki H,9.0
Residence Millecento,Cesenatico,Italia,Giulia C,10.0
Residence Millecento,Cesenatico,Italia, Chicco21Piacenza,8.0
Residence Millecento,Cesenatico,Italia, Andrea D,10.0
Residence Millecento,Cesenatico,Italia, Marco S,10.0
Residence Millecento,Cesenatico,Italia, ILBORGHIGIANO,10.0
Residence Millecento,Cesenatico,Italia,Azhaar A,7.0
Bed and Breakfast Citta' Bianca,Ostuni,Italia,Hermes44,8.0
Bed and Breakfast Citta' Bianca,Ostuni,Italia,Ilaria B,2.0
Camping San Martino, 17029 Varigotti,Italia,Luca C,10.0
Camping San Martino, 17029 Varigotti,Italia, loryc95,8.0
Camping San Martino, 17029 Varigotti,Italia, Lorenzo R,10.0
Camping San Martino, 17029 Varigotti,Italia, silos72,8.0
Camping San Martino, 17029 Varigotti,Italia, claudio giusy b,10.0
Camping San Martino, 17029 Varigotti,Italia,Mario Cartello,0.0
Park Hotel Castello,Ligure,Italia,Andreaemme1985,10.0
Park Hotel Castello,Ligure,Italia, Giovanni,8.0
Park Hotel Castello,Ligure,Italia, alladium,10.0
Park Hotel Castello,Ligure,Italia, matia c,8.0
Park Hotel Castello,Ligure,Italia, Matteo G,8.0
Park Hotel Castello,Ligure,Italia,Salvatore S,0.0
B&B La Locanda,Malcesine,Italia,Claudia M,8.0
B&B La Locanda,Malcesine,Italia, yake a,10.0
B&B La Locanda,Malcesine,Italia, lunavale,10.0
B&B La Locanda,Malcesine,Italia, Isabelle1263,6.0
B&B La Locanda,Malcesine,Italia, 591davideb,10.0
B&B La Locanda,Malcesine,Italia,Salvatore S,3.0
Agriturismo Villa Cuiano, 52044 Mercatale,Italia,Manuel C,10.0
Agriturismo Villa Cuiano, 52044 Mercatale,Italia, AliceCesa,10.0
Agriturismo Villa Cuiano, 52044 Mercatale,Italia, elida102,8.0
Agriturismo Villa Cuiano, 52044 Mercatale,Italia, edward p,10.0
Agriturismo Villa Cuiano, 52044 Mercatale,Italia, Emmanuel D,8.0
Agriturismo Villa Cuiano, 52044 Mercatale,Italia,StefanoTDM S,9.0
Bed and Breakfast longobardi trani,Via Lorenzo Festa Campanile 3,Italia,nonno52,6.0
Bed and Breakfast longobardi trani,Via Lorenzo Festa Campanile 3,Italia, Cinzia G,2.0
Bed and Breakfast longobardi trani,Via Lorenzo Festa Campanile 3,Italia, marianne m,8.0
Bed and Breakfast longobardi trani,Via Lorenzo Festa Campanile 3,Italia, antonino69,8.0
Bed and Breakfast longobardi trani,Via Lorenzo Festa Campanile 3,Italia, Francesco C,8.0
Bed and Breakfast longobardi trani,Via Lorenzo Festa Campanile 3,Italia,vicarioma,8.0
Aurea Bed & Breakfast, Cefalù,Italia,nick z,8.0
Aurea Bed & Breakfast, Cefalù,Italia, Laura D,10.0
Aurea Bed & Breakfast, Cefalù,Italia, Marina P,10.0
Aurea Bed & Breakfast, Cefalù,Italia, MarkCavaz,10.0
Aurea Bed & Breakfast, Cefalù,Italia, Megslittlefamily,8.0
Aurea Bed & Breakfast, Cefalù,Italia,Alessandro,2.0
Raggio di Sole,Alberobello,Italia,CcRaMm,6.0
Raggio di Sole,Alberobello,Italia, Francesco A,2.0
Raggio di Sole,Alberobello,Italia, Francesco F,6.0
Raggio di Sole,Alberobello,Italia, AleMotoTurista,8.0
Raggio di Sole,Alberobello,Italia, Dino S,10.0
Raggio di Sole,Alberobello,Italia,Maria L,7.0
Camping Desiderio, 84047 Paestum,Italia,andrea5555555555,4.0
Camping Desiderio, 84047 Paestum,Italia, Antonio C,8.0
Camping Desiderio, 84047 Paestum,Italia, B_gi,6.0
Camping Desiderio, 84047 Paestum,Italia, Attilio C,4.0
Camping Desiderio, 84047 Paestum,Italia, Roberta R,8.0
Camping Desiderio, 84047 Paestum,Italia,Alessandro,5.0
B&B Duca d'Aosta,Mestre,Italia,Giovanna F,10.0
B&B Duca d'Aosta,Mestre,Italia, gmItalia,10.0
B&B Duca d'Aosta,Mestre,Italia, gmItalia,10.0
B&B Duca d'Aosta,Mestre,Italia, Riccardo F,8.0
B&B Duca d'Aosta,Mestre,Italia,detectivetravel,3.0
Albergo Ristorante Bar Al Cacciatore,Val Localita Castelpietra 5,Italia,nichi_11,8.0
Albergo Ristorante Bar Al Cacciatore,Val Localita Castelpietra 5,Italia, raffalomba74,8.0
Albergo Ristorante Bar Al Cacciatore,Val Localita Castelpietra 5,Italia, StefanoLuise,10.0
Albergo Ristorante Bar Al Cacciatore,Val Localita Castelpietra 5,Italia,Laura S,8.0
B&B Il Cielo in una Stanza,Tronto,Italia,FULVIO I,8.0
B&B Il Cielo in una Stanza,Tronto,Italia, Sonialubisc,4.0
B&B Il Cielo in una Stanza,Tronto,Italia, Debora S,8.0
B&B Il Cielo in una Stanza,Tronto,Italia, Andrea P,2.0
B&B Il Cielo in una Stanza,Tronto,Italia, Tommaso L,2.0
B&B Il Cielo in una Stanza,Tronto,Italia,Laura S,8.0
Nives bed and breakfast,Via Masseria Lapillo 2,Italia,joyjoy10,10.0
Nives bed and breakfast,Via Masseria Lapillo 2,Italia, Emanuela F,10.0
Nives bed and breakfast,Via Masseria Lapillo 2,Italia, Francesco,10.0
Nives bed and breakfast,Via Masseria Lapillo 2,Italia, Beckaa H,10.0
Nives bed and breakfast,Via Masseria Lapillo 2,Italia, Gabriele Sbattella,10.0
Nives bed and breakfast,Via Masseria Lapillo 2,Italia,vicarioma,1.0
Hotel Garnì Villa Rosa, 30028 Bibione,Italia,tizianamachina,6.0
Hotel Garnì Villa Rosa, 30028 Bibione,Italia, chiara z,8.0
Hotel Garnì Villa Rosa, 30028 Bibione,Italia,Ilaria B,6.0
Lampedusa Hotel,Sicilia,Italia,Blurose66,2.0
Lampedusa Hotel,Sicilia,Italia, sagitta2015,4.0
Lampedusa Hotel,Sicilia,Italia, Giulia,4.0
Lampedusa Hotel,Sicilia,Italia, Minù I,8.0
Lampedusa Hotel,Sicilia,Italia, LALF2000,4.0
Lampedusa Hotel,Sicilia,Italia,StefanoTDM S,3.0
Isoco Guesthouse, Taormina,Italia,Sonia B,10.0
Isoco Guesthouse, Taormina,Italia, luillo76,10.0
Isoco Guesthouse, Taormina,Italia, Maria Teresa,8.0
Isoco Guesthouse, Taormina,Italia, Giada P,10.0
Isoco Guesthouse, Taormina,Italia, Paola,10.0
Isoco Guesthouse, Taormina,Italia,Alessandro Surico,4.0
Masseria Feudo, 84047 Paestum,Italia,Food blogger Paestum,8.0
Masseria Feudo, 84047 Paestum,Italia, Pachial0ne,8.0
Masseria Feudo, 84047 Paestum,Italia, Alex,10.0
Masseria Feudo, 84047 Paestum,Italia, Gio,10.0
Masseria Feudo, 84047 Paestum,Italia, Giuseppe P,4.0
Masseria Feudo, 84047 Paestum,Italia,Alessandro Surico,1.0
Hilton Lake Como,Como,Italia,Cari1323,8.0
Hilton Lake Como,Como,Italia, ChiaraIervolino,10.0
Hilton Lake Como,Como,Italia, GiuGio89,10.0
Hilton Lake Como,Como,Italia, Diletta c,6.0
Hilton Lake Como,Como,Italia, Massimo P,10.0
Hilton Lake Como,Como,Italia,Maria T,4.0
Hotel Villa Nazareth,Trieste,Italia,Travel n food,2.0
Hotel Villa Nazareth,Trieste,Italia, SIX71,2.0
Hotel Villa Nazareth,Trieste,Italia, pivapaolo1,2.0
Hotel Villa Nazareth,Trieste,Italia, Francesco Z,2.0
Hotel Villa Nazareth,Trieste,Italia, Alessandro G,2.0
Hotel Villa Nazareth,Trieste,Italia,usseglio,0.0
City Garden,Taranto,Italia,fktangelo59,10.0
City Garden,Taranto,Italia, 790marco,10.0
City Garden,Taranto,Italia, Tina T,10.0
City Garden,Taranto,Italia, Ilario R,10.0
City Garden,Taranto,Italia, TeresaFilannino,8.0
City Garden,Taranto,Italia,Salvatore S,3.0
B&B Sunlight Tropea,Via Liberta 144,Italia,topolonaComo,10.0
B&B Sunlight Tropea,Via Liberta 144,Italia, Curiosity122703,10.0
B&B Sunlight Tropea,Via Liberta 144,Italia, Sarah L,10.0
B&B Sunlight Tropea,Via Liberta 144,Italia, valentino b,8.0
B&B Sunlight Tropea,Via Liberta 144,Italia, Aras80,8.0
B&B Sunlight Tropea,Via Liberta 144,Italia,Alessandro,7.0
Pompei Suite,Via Arpaia 12,Italia,Robyborda,10.0
Pompei Suite,Via Arpaia 12,Italia, Alfonso M,10.0
Pompei Suite,Via Arpaia 12,Italia, gaecos,8.0
Pompei Suite,Via Arpaia 12,Italia, Walter I,10.0
Pompei Suite,Via Arpaia 12,Italia, eleJourney2014,10.0
Pompei Suite,Via Arpaia 12,Italia,Mario Cartello,7.0
Villa Manuela,Mestre,Italia,Dee2006,4.0
Villa Manuela,Mestre,Italia,StefanoTDM S,5.0
Hotel Caorle,Caorle,Italia,nellekmark,2.0
Hotel Caorle,Caorle,Italia, latiz84,4.0
Hotel Caorle,Caorle,Italia, Nguyen P,2.0
Hotel Caorle,Caorle,Italia, Martina Carminati,2.0
Hotel Caorle,Caorle,Italia, Elena V,2.0
Hotel Caorle,Caorle,Italia,usseglio,5.0
Residence Acanto,Sicilia,Italia,Mariagrazia T,10.0
Residence Acanto,Sicilia,Italia, ELE365,10.0
Residence Acanto,Sicilia,Italia, Tuzy_13,10.0
Residence Acanto,Sicilia,Italia, Marco S,10.0
Residence Acanto,Sicilia,Italia, roberta,10.0
Residence Acanto,Sicilia,Italia,Maria L,1.0
B&B Barocco in Centro Noto, Noto,Italia,Marilisa magno,6.0
B&B Barocco in Centro Noto, Noto,Italia,Salvatore S,5.0
Appartementi Casa la Torre - Nomipesciolini,Gimignano,Italia,jex10,10.0
Appartementi Casa la Torre - Nomipesciolini,Gimignano,Italia, Fabrizio,10.0
Appartementi Casa la Torre - Nomipesciolini,Gimignano,Italia, AntVag,10.0
Appartementi Casa la Torre - Nomipesciolini,Gimignano,Italia, Paolo G,10.0
Appartementi Casa la Torre - Nomipesciolini,Gimignano,Italia, Valentina T,10.0
Appartementi Casa la Torre - Nomipesciolini,Gimignano,Italia,Laura S,5.0
Hotel Sirio,Sicilia,Italia,GiulioCapp,10.0
Hotel Sirio,Sicilia,Italia, Francesca B,10.0
Hotel Sirio,Sicilia,Italia, Carminati71,10.0
Hotel Sirio,Sicilia,Italia, luigi b,10.0
Hotel Sirio,Sicilia,Italia, nicola b,6.0
Hotel Sirio,Sicilia,Italia,butteflyvale,8.0
Da Beatrice,Viale Antonio Gramsci 49,Italia,boscodorato,10.0
Da Beatrice,Viale Antonio Gramsci 49,Italia, MARMOTTA69,10.0
Da Beatrice,Viale Antonio Gramsci 49,Italia, camilla522,10.0
Da Beatrice,Viale Antonio Gramsci 49,Italia, Bottega M,10.0
Da Beatrice,Viale Antonio Gramsci 49,Italia, Erix,10.0
Da Beatrice,Viale Antonio Gramsci 49,Italia,Alessandro,4.0
Villa Gelsomino, 80075 Forio,Italia,Un membro di TripAdvisor,8.0
Villa Gelsomino, 80075 Forio,Italia,Alessandro Surico,5.0
Hotel Parco degli Ulivi, Arzachena,Italia,Gabriella,10.0
Hotel Parco degli Ulivi, Arzachena,Italia, giuseppinaapintus,10.0
Hotel Parco degli Ulivi, Arzachena,Italia, massimo p,8.0
Hotel Parco degli Ulivi, Arzachena,Italia, piccolifamily,10.0
Hotel Parco degli Ulivi, Arzachena,Italia, marcofiore59,10.0
Hotel Parco degli Ulivi, Arzachena,Italia,Laura S,3.0
Kòre B&B, Castellammare del Golfo,Italia,Davide A,10.0
Kòre B&B, Castellammare del Golfo,Italia, Paola,10.0
Kòre B&B, Castellammare del Golfo,Italia, Isa C,10.0
Kòre B&B, Castellammare del Golfo,Italia, angelo n,10.0
Kòre B&B, Castellammare del Golfo,Italia, mirandolina1504,8.0
Kòre B&B, Castellammare del Golfo,Italia,Laura S,4.0
Villa Apollonia B&B,Monopoli,Italia,veronica c,10.0
Villa Apollonia B&B,Monopoli,Italia, Valentina P,8.0
Villa Apollonia B&B,Monopoli,Italia, Daniela B,10.0
Villa Apollonia B&B,Monopoli,Italia, Jessica1490,10.0
Villa Apollonia B&B,Monopoli,Italia, littlehonesty,10.0
Villa Apollonia B&B,Monopoli,Italia,Mario Cartello,7.0
Hotel Mare Blu, 73026 Roca Vecchia,Italia,Mariapalm,6.0
Hotel Mare Blu, 73026 Roca Vecchia,Italia, Deborah Spada,2.0
Hotel Mare Blu, 73026 Roca Vecchia,Italia, violatognoni,10.0
Hotel Mare Blu, 73026 Roca Vecchia,Italia, viaggiare in compagnia,8.0
Hotel Mare Blu, 73026 Roca Vecchia,Italia, Carlo P,8.0
Hotel Mare Blu, 73026 Roca Vecchia,Italia,Rosario M,5.0
Dimora Badello,Contrada Santa Caterina 74,Italia,Mesyv,10.0
Dimora Badello,Contrada Santa Caterina 74,Italia, marzio Klos,6.0
Dimora Badello,Contrada Santa Caterina 74,Italia,Salvatore S,5.0
B&B Posta Pregasina,Garda,Italia,stever77,10.0
B&B Posta Pregasina,Garda,Italia, martiand17,4.0
B&B Posta Pregasina,Garda,Italia, cla8478,10.0
B&B Posta Pregasina,Garda,Italia, Christian G,8.0
B&B Posta Pregasina,Garda,Italia, Deborah C,10.0
B&B Posta Pregasina,Garda,Italia,Salvatore S,6.0
Letto A Castello,Ferrara,Italia,Piero55,10.0
Letto A Castello,Ferrara,Italia, polpetta71,8.0
Letto A Castello,Ferrara,Italia, Stefano,10.0
Letto A Castello,Ferrara,Italia,Ilaria B,8.0
Youth Hostel Merano,Merano,Italia,Menego75,8.0
Youth Hostel Merano,Merano,Italia, Vetromagia,8.0
Youth Hostel Merano,Merano,Italia, Pereppo,8.0
Youth Hostel Merano,Merano,Italia, mister1978,8.0
Youth Hostel Merano,Merano,Italia, Paulo B,10.0
Youth Hostel Merano,Merano,Italia,detectivetravel,8.0
Hotel Le Renaie, 53037 Pancole,Italia,Henry Torino,6.0
Hotel Le Renaie, 53037 Pancole,Italia, 07092017,8.0
Hotel Le Renaie, 53037 Pancole,Italia, palaschi,4.0
Hotel Le Renaie, 53037 Pancole,Italia, Gio Salvagni,6.0
Hotel Le Renaie, 53037 Pancole,Italia, Eleonora A,8.0
Hotel Le Renaie, 53037 Pancole,Italia,Laura S,9.0
Camping San Teodoro la Cinta, San Teodoro,Italia,valemurg,8.0
Camping San Teodoro la Cinta, San Teodoro,Italia, Andrea M,8.0
Camping San Teodoro la Cinta, San Teodoro,Italia, DaniloPatrelli82,8.0
Camping San Teodoro la Cinta, San Teodoro,Italia, Lorena B,8.0
Camping San Teodoro la Cinta, San Teodoro,Italia, Saarrruuzz,8.0
Camping San Teodoro la Cinta, San Teodoro,Italia,Massimo D,5.0
Soleiga,Gardena,Italia,Lucia0106,6.0
Soleiga,Gardena,Italia, YouDidEs,8.0
Soleiga,Gardena,Italia, MrCejcha,8.0
Soleiga,Gardena,Italia, Annalisa R,8.0
Soleiga,Gardena,Italia,Rosario M,4.0
Casa Vacanze Zio Pasquale, Cefalù,Italia,sergio p,8.0
Casa Vacanze Zio Pasquale, Cefalù,Italia, Tiffany R,8.0
Casa Vacanze Zio Pasquale, Cefalù,Italia, Simone R,8.0
Casa Vacanze Zio Pasquale, Cefalù,Italia, LaRi76,8.0
Casa Vacanze Zio Pasquale, Cefalù,Italia, fabio m,8.0
Casa Vacanze Zio Pasquale, Cefalù,Italia,Rosario M,3.0
B&B Govinda Shanty House,Monopoli,Italia,75elanroad,10.0
B&B Govinda Shanty House,Monopoli,Italia, Davide A,10.0
B&B Govinda Shanty House,Monopoli,Italia, Napoleone S,10.0
B&B Govinda Shanty House,Monopoli,Italia, LUCIAT2604,10.0
B&B Govinda Shanty House,Monopoli,Italia, Laerziade,10.0
B&B Govinda Shanty House,Monopoli,Italia,usseglio,7.0
B&B La Gioia,Nardo,Italia,Matias O,10.0
B&B La Gioia,Nardo,Italia,Alessandro Surico,6.0
Hotel Augusta,Malcesine,Italia,M1975am,8.0
Hotel Augusta,Malcesine,Italia, Umberto P,10.0
Hotel Augusta,Malcesine,Italia, vetto73,8.0
Hotel Augusta,Malcesine,Italia, Milena R,10.0
Hotel Augusta,Malcesine,Italia, Leonardo G,8.0
Hotel Augusta,Malcesine,Italia,StefanoTDM S,1.0
Albergo Il Castello,Castellabate,Italia,jess84751,10.0
Albergo Il Castello,Castellabate,Italia, domenicoziotom,2.0
Albergo Il Castello,Castellabate,Italia, Matteo C,2.0
Albergo Il Castello,Castellabate,Italia, Marco,8.0
Albergo Il Castello,Castellabate,Italia, Marco Di Gregorio,8.0
Albergo Il Castello,Castellabate,Italia,Stefania T,8.0
Lu Canaloni Affittacamere, Santa Teresa Gallura,Italia,Vale A,10.0
Lu Canaloni Affittacamere, Santa Teresa Gallura,Italia, Carladubai03,10.0
Lu Canaloni Affittacamere, Santa Teresa Gallura,Italia, Raffy80,10.0
Lu Canaloni Affittacamere, Santa Teresa Gallura,Italia, omnidrive,10.0
Lu Canaloni Affittacamere, Santa Teresa Gallura,Italia, Sara P,10.0
Lu Canaloni Affittacamere, Santa Teresa Gallura,Italia,Mario Cartello,0.0
Le Volte Apartments,Parma,Italia,dank2012,10.0
Le Volte Apartments,Parma,Italia,Maria T,6.0
B&B Lore, 73050 Santa Maria al Bagno,Italia,Patrizio55,8.0
B&B Lore, 73050 Santa Maria al Bagno,Italia, Michela1970fiore,10.0
B&B Lore, 73050 Santa Maria al Bagno,Italia, Davide,10.0
B&B Lore, 73050 Santa Maria al Bagno,Italia, razor550,10.0
B&B Lore, 73050 Santa Maria al Bagno,Italia, emimini,10.0
B&B Lore, 73050 Santa Maria al Bagno,Italia,Mario Cartello,9.0
Hotel Excelsior, 30028 Bibione,Italia,Mia,8.0
Hotel Excelsior, 30028 Bibione,Italia, paDiego,8.0
Hotel Excelsior, 30028 Bibione,Italia, ruggero b,10.0
Hotel Excelsior, 30028 Bibione,Italia, Chiara_Pm8,10.0
Hotel Excelsior, 30028 Bibione,Italia, Alex,2.0
Hotel Excelsior, 30028 Bibione,Italia,Maria T,3.0
Agriturismo Podere Isonzo, 58100 Alberese,Italia,dtdesign73,8.0
