hotel,city,nation,reviewer,vote
Oberstdorfer Einkehr, Oberstdorf,Deutschland,Lior P,4.0
Oberstdorfer Einkehr, Oberstdorf,Deutschland,Andrea B,3.0
Oberstdorfer Einkehr, Oberstdorf,Deutschland,Verča,3.0
Hotel Neue Kräme,Frankfurt,Deutschland,Mitch V,6.0
Hotel Neue Kräme,Frankfurt,Deutschland, Ralf R,8.0
Hotel Neue Kräme,Frankfurt,Deutschland, Si K,6.0
Hotel Neue Kräme,Frankfurt,Deutschland, Safari61395860864,2.0
Hotel Neue Kräme,Frankfurt,Deutschland, jsielaff,8.0
Hotel Neue Kräme,Frankfurt,Deutschland,Kristine G,8.0
Hotel Neue Kräme,Frankfurt,Deutschland,eithne e,8.0
Hotel Neue Kräme,Frankfurt,Deutschland,Andrea B,0.0
Servatius Hotel,Köln,Deutschland,Angelika G,10.0
Servatius Hotel,Köln,Deutschland, miefi,10.0
Servatius Hotel,Köln,Deutschland, Weil ich es kann,8.0
Servatius Hotel,Köln,Deutschland, miefi,10.0
Servatius Hotel,Köln,Deutschland, Mulious,8.0
Servatius Hotel,Köln,Deutschland,Kristine G,8.0
Servatius Hotel,Köln,Deutschland,NAW_Newbury,4.0
Servatius Hotel,Köln,Deutschland,Anneliese M,3.0
CVJM Hotel,Düsseldorf,Deutschland,ChZi,8.0
CVJM Hotel,Düsseldorf,Deutschland, E D,8.0
CVJM Hotel,Düsseldorf,Deutschland, Thorsten P,10.0
CVJM Hotel,Düsseldorf,Deutschland, Frank I,8.0
CVJM Hotel,Düsseldorf,Deutschland, Thai-MUC,6.0
CVJM Hotel,Düsseldorf,Deutschland,Verča,2.0
CVJM Hotel,Düsseldorf,Deutschland,Kati_reist,2.0
CVJM Hotel,Düsseldorf,Deutschland,jkerber2018,9.0
Rubi-Camp, Oberstdorf,Deutschland,Hermann H,2.0
Rubi-Camp, Oberstdorf,Deutschland, ChrisIstUnterwegs,4.0
Rubi-Camp, Oberstdorf,Deutschland, Lina,10.0
Rubi-Camp, Oberstdorf,Deutschland, schneckenbiene,4.0
Rubi-Camp, Oberstdorf,Deutschland, Marc Z,2.0
Rubi-Camp, Oberstdorf,Deutschland,Kristine G,4.0
Rubi-Camp, Oberstdorf,Deutschland,Anneliese M,8.0
Rubi-Camp, Oberstdorf,Deutschland,BBoehme44,3.0
Falderhof,Köln,Deutschland,Marcello S,10.0
Falderhof,Köln,Deutschland, Andreas C,6.0
Falderhof,Köln,Deutschland, mexx32,8.0
Falderhof,Köln,Deutschland, Movie04,8.0
Falderhof,Köln,Deutschland, Michael L,8.0
Falderhof,Köln,Deutschland,Andrea B,4.0
Falderhof,Köln,Deutschland,Anneliese M,3.0
Falderhof,Köln,Deutschland,NAW_Newbury,6.0
Hotel Am Berg,Frankfurt,Deutschland,Hans-Wolfgang H,8.0
Hotel Am Berg,Frankfurt,Deutschland, buzzer2k,8.0
Hotel Am Berg,Frankfurt,Deutschland, Maxe94,8.0
Hotel Am Berg,Frankfurt,Deutschland, Frankenschmecker,6.0
Hotel Am Berg,Frankfurt,Deutschland, 80796,6.0
Hotel Am Berg,Frankfurt,Deutschland,Kristine G,1.0
Hotel Am Berg,Frankfurt,Deutschland,jkerber2018,3.0
Hotel Am Berg,Frankfurt,Deutschland,BBoehme44,4.0
Stadthotel am Römerturm,Köln,Deutschland,Tornado0963,10.0
Stadthotel am Römerturm,Köln,Deutschland, zehdinah95,8.0
Stadthotel am Römerturm,Köln,Deutschland, Michael B,10.0
Stadthotel am Römerturm,Köln,Deutschland, 🧐🌴🌊,10.0
Stadthotel am Römerturm,Köln,Deutschland, Trail29056280027,6.0
Stadthotel am Römerturm,Köln,Deutschland,Prof. SH,0.0
Stadthotel am Römerturm,Köln,Deutschland,eithne e,4.0
Stadthotel am Römerturm,Köln,Deutschland,Kati_reist,6.0
Villa Sophia, Rügen,Deutschland,378carstenh,10.0
Villa Sophia, Rügen,Deutschland, Birkenbieger,10.0
Villa Sophia, Rügen,Deutschland, Morchelmoerder,10.0
Villa Sophia, Rügen,Deutschland, Bellavita1989,10.0
Villa Sophia, Rügen,Deutschland, lacloserie2013,10.0
Villa Sophia, Rügen,Deutschland,Verča,6.0
Villa Sophia, Rügen,Deutschland,Lior P,6.0
Villa Sophia, Rügen,Deutschland,Jader G,3.0
