hotel,city,nation,reviewer,vote
Domaine de Merete - Le Gîte,Lourdes,France, regis L,10.0
Domaine de Merete - Le Gîte,Lourdes,France, Luc F,10.0
Domaine de Merete - Le Gîte,Lourdes,France, Pica5638,10.0
Domaine de Merete - Le Gîte,Lourdes,France, Ngo D,8.0
Domaine de Merete - Le Gîte,Lourdes,France,JEAN-JACQUESAVIS,4.0
Parc Harmonie,nan,France,Borelly,4.0
Parc Harmonie,nan,France, JOCE L,8.0
Parc Harmonie,nan,France,Chattequeen,8.0
Hotel Villa La Tour,nan,France,X x,4.0
Hotel Villa La Tour,nan,France, Aladin10,4.0
Hotel Villa La Tour,nan,France, Marie L,4.0
Hotel Villa La Tour,nan,France, Sianadav,6.0
Hotel Villa La Tour,nan,France, thierryvidoudez,8.0
Hotel Villa La Tour,nan,France,Loic D,6.0
Clos Alexaur,Carcassonne,France,martine p,8.0
Clos Alexaur,Carcassonne,France, pascalbaumel12,8.0
Clos Alexaur,Carcassonne,France, Kagnes73,10.0
Clos Alexaur,Carcassonne,France, K605QXmelanieb,10.0
Clos Alexaur,Carcassonne,France, lesgises,8.0
Clos Alexaur,Carcassonne,France,ggilles2017,4.0
Hotel de France,Bordeaux,France,PHG,2.0
Hotel de France,Bordeaux,France, Léa S,2.0
Hotel de France,Bordeaux,France, Shahdlou,2.0
Hotel de France,Bordeaux,France, manu63_11,8.0
Hotel de France,Bordeaux,France, 40naimac,10.0
Hotel de France,Bordeaux,France,Herens47,6.0
L'Aunay Quinard,Saint-Malo,France,François B,8.0
L'Aunay Quinard,Saint-Malo,France, melanie t,10.0
L'Aunay Quinard,Saint-Malo,France, Pierre L,10.0
L'Aunay Quinard,Saint-Malo,France, sylvain b,6.0
L'Aunay Quinard,Saint-Malo,France,JEAN-JACQUESAVIS,3.0
Première Classe Marseille Est - La Valentine,nan,France,am132019,4.0
Première Classe Marseille Est - La Valentine,nan,France, moloffredo@gmail.com,2.0
Première Classe Marseille Est - La Valentine,nan,France, lpb51,6.0
Première Classe Marseille Est - La Valentine,nan,France, janlou,4.0
Première Classe Marseille Est - La Valentine,nan,France, BoardingPass594479,6.0
Première Classe Marseille Est - La Valentine,nan,France,Martial D,6.0
Cool & Bed,nan,France,Benjamin S,8.0
Cool & Bed,nan,France, nicolasH7918GT,8.0
Cool & Bed,nan,France, 429chloe,10.0
Cool & Bed,nan,France, sadok b,8.0
Cool & Bed,nan,France, julycordebar,10.0
Cool & Bed,nan,France,Martial D,8.0
Hotel Le Colmar,Strasbourg,France,Lou P,6.0
Hotel Le Colmar,Strasbourg,France, revador,8.0
Hotel Le Colmar,Strasbourg,France, MaTT O,8.0
Hotel Le Colmar,Strasbourg,France, christian-a-Paris,6.0
Hotel Le Colmar,Strasbourg,France, Fanny,8.0
Hotel Le Colmar,Strasbourg,France,Loic D,3.0
Chute de Neige,['Les'],France,Simon_Whelan,6.0
Chute de Neige,['Les'],France,Nathalie Hann,4.0
Chalet Perce Neige,Morzine,France,markmedown,8.0
Chalet Perce Neige,Morzine,France, Lee-Anna M,8.0
Chalet Perce Neige,Morzine,France, Lisa L,8.0
Chalet Perce Neige,Morzine,France, 500Peter500,10.0
Chalet Perce Neige,Morzine,France, Highdowners,10.0
Chalet Perce Neige,Morzine,France,Marie G,1.0
Hôtel De La Boetie,Bordeaux,France,gourmet496,8.0
Hôtel De La Boetie,Bordeaux,France, jackydebandol,8.0
Hôtel De La Boetie,Bordeaux,France, cmauger2016,10.0
Hôtel De La Boetie,Bordeaux,France, Bibi M,8.0
Hôtel De La Boetie,Bordeaux,France, Gérard B,8.0
Hôtel De La Boetie,Bordeaux,France,Thomas,1.0
Hotel Le Mistral,Corse,France,Manu M,10.0
Hotel Le Mistral,Corse,France, Alain F,10.0
Hotel Le Mistral,Corse,France, RogerPengSwitzerland,10.0
Hotel Le Mistral,Corse,France, ItaliaDolceMia,10.0
Hotel Le Mistral,Corse,France, Laurène,8.0
Hotel Le Mistral,Corse,France,jean michel d,6.0
Ibis Lyon Gerland Rue Merieux,nan,France,Bader,2.0
Ibis Lyon Gerland Rue Merieux,nan,France, Isabelle-9559,8.0
Ibis Lyon Gerland Rue Merieux,nan,France, Fréddi G,10.0
Ibis Lyon Gerland Rue Merieux,nan,France, brun0_mrs,10.0
Ibis Lyon Gerland Rue Merieux,nan,France, Nomad67165684799,8.0
Ibis Lyon Gerland Rue Merieux,nan,France,Maryne G,0.0
Hôtel Les Trois Couronnes,Carcassonne,France,Pauline C,8.0
Hôtel Les Trois Couronnes,Carcassonne,France, rviala443922,8.0
Hôtel Les Trois Couronnes,Carcassonne,France, faraci333075,10.0
Hôtel Les Trois Couronnes,Carcassonne,France, Sebastien T,6.0
Hôtel Les Trois Couronnes,Carcassonne,France, danielpernette,6.0
Hôtel Les Trois Couronnes,Carcassonne,France,Maryne G,5.0
Maison Marianel,Aix-en-Provence,France,Hzl456,10.0
Maison Marianel,Aix-en-Provence,France, trudytravel,8.0
Maison Marianel,Aix-en-Provence,France,Infrequentluncher,1.0
La Demeure de la Cite,Carcassonne,France,nitram2211,10.0
La Demeure de la Cite,Carcassonne,France, nicoco312016,4.0
La Demeure de la Cite,Carcassonne,France, Eric R,8.0
La Demeure de la Cite,Carcassonne,France, KTNF,10.0
La Demeure de la Cite,Carcassonne,France, Julietta06,8.0
La Demeure de la Cite,Carcassonne,France,Marie-Pierre P,6.0
Le Porto-Vecchio Hotel,Corse,France,Liliane F,10.0
Le Porto-Vecchio Hotel,Corse,France, Marie13910,8.0
Le Porto-Vecchio Hotel,Corse,France, phlann,4.0
Le Porto-Vecchio Hotel,Corse,France, François G,6.0
Le Porto-Vecchio Hotel,Corse,France, jpanse,6.0
Le Porto-Vecchio Hotel,Corse,France,ggilles2017,2.0
HOTEL LE CANBERRA,nan,France,Pat,2.0
HOTEL LE CANBERRA,nan,France, Jason D,8.0
HOTEL LE CANBERRA,nan,France, Nath Mars,10.0
HOTEL LE CANBERRA,nan,France, Robert A,6.0
HOTEL LE CANBERRA,nan,France, Jean-Marie M,10.0
HOTEL LE CANBERRA,nan,France,JEAN-JACQUESAVIS,8.0
Ibis Budget Strasbourg la Vigie,Strasbourg,France,Lapino_Gourmando,10.0
Ibis Budget Strasbourg la Vigie,Strasbourg,France, Kekechar,8.0
Ibis Budget Strasbourg la Vigie,Strasbourg,France, jessicarovello08,6.0
Ibis Budget Strasbourg la Vigie,Strasbourg,France, Mathieu,2.0
Ibis Budget Strasbourg la Vigie,Strasbourg,France, dominiquebennani,10.0
Ibis Budget Strasbourg la Vigie,Strasbourg,France,Pierre H,7.0
Mercure Chamonix Les Bossons,Chamonix,France,Maëlle 🌍,6.0
Mercure Chamonix Les Bossons,Chamonix,France, Marie Odile g,2.0
Mercure Chamonix Les Bossons,Chamonix,France, WORLDTRAVELER78111,8.0
Mercure Chamonix Les Bossons,Chamonix,France, Hub1530,6.0
Mercure Chamonix Les Bossons,Chamonix,France, DiegoAndres36,10.0
Mercure Chamonix Les Bossons,Chamonix,France,jean michel d,6.0
Le Chalet Lyrique,Bordeaux,France,chloed142020,8.0
Le Chalet Lyrique,Bordeaux,France, elodysz034,8.0
Le Chalet Lyrique,Bordeaux,France, AAh_Paris,8.0
Le Chalet Lyrique,Bordeaux,France, CCharly,10.0
Le Chalet Lyrique,Bordeaux,France, Caroline84250,10.0
Le Chalet Lyrique,Bordeaux,France,jean michel d,2.0
Chambres d'Hotes d'Endoume,nan,France,jaquomina,8.0
Chambres d'Hotes d'Endoume,nan,France, Rit7275,2.0
Chambres d'Hotes d'Endoume,nan,France, bonjour jcach2016,10.0
Chambres d'Hotes d'Endoume,nan,France, Nouveaujour,10.0
Chambres d'Hotes d'Endoume,nan,France, Lydia-Michael,10.0
Chambres d'Hotes d'Endoume,nan,France,Nathalie Hann,3.0
Residence Le Roc Fleuri,Saint-Malo,France,Luca,10.0
Residence Le Roc Fleuri,Saint-Malo,France, 14PASCALOU-18,10.0
Residence Le Roc Fleuri,Saint-Malo,France, daniel H,8.0
Residence Le Roc Fleuri,Saint-Malo,France,acaciasabina,2.0
Loge De L'Opera,nan,France,clokil42,8.0
Loge De L'Opera,nan,France, Jesi707,10.0
Loge De L'Opera,nan,France, Mike M,10.0
Loge De L'Opera,nan,France, Sophie B,8.0
Loge De L'Opera,nan,France,allocmoikar1,6.0
Quality Hotel Bordeaux Pessac,Bordeaux,France,CHP,10.0
Quality Hotel Bordeaux Pessac,Bordeaux,France, Nadiaa944,10.0
Quality Hotel Bordeaux Pessac,Bordeaux,France, Davjedi,10.0
Quality Hotel Bordeaux Pessac,Bordeaux,France, céline o,10.0
Quality Hotel Bordeaux Pessac,Bordeaux,France, Pigeon45,8.0
Quality Hotel Bordeaux Pessac,Bordeaux,France,acaciasabina,1.0
Hôtel Atlantic,Lourdes,France,Mimi,10.0
Hôtel Atlantic,Lourdes,France, Pioneer42721302536,10.0
Hôtel Atlantic,Lourdes,France, bibirun,8.0
Hôtel Atlantic,Lourdes,France, Karde,2.0
Hôtel Atlantic,Lourdes,France, micil249,10.0
Hôtel Atlantic,Lourdes,France,Martial D,6.0
Hotel Rex,nan,France,373patricel,8.0
Hotel Rex,nan,France, jeanmarcbereder,2.0
Hotel Rex,nan,France, Christelle P,2.0
Hotel Rex,nan,France, Véronique C,10.0
Hotel Rex,nan,France, bruno-catherine,8.0
Hotel Rex,nan,France,Chattequeen,9.0
B&B HOTEL Aix-En-Provence Venelles,Aix-en-Provence,France,juliaklonowski,4.0
B&B HOTEL Aix-En-Provence Venelles,Aix-en-Provence,France, Patricia J,10.0
B&B HOTEL Aix-En-Provence Venelles,Aix-en-Provence,France, lacet296,8.0
B&B HOTEL Aix-En-Provence Venelles,Aix-en-Provence,France, philippesT3828DG,8.0
B&B HOTEL Aix-En-Provence Venelles,Aix-en-Provence,France, THIERRY H,8.0
B&B HOTEL Aix-En-Provence Venelles,Aix-en-Provence,France,Thomas,8.0
Hotel les Troenes,Montpellier,France,Urutsei,6.0
Hotel les Troenes,Montpellier,France, Laure T,10.0
Hotel les Troenes,Montpellier,France, Voyager49666827846,8.0
Hotel les Troenes,Montpellier,France, JP L,8.0
Hotel les Troenes,Montpellier,France, Jean,6.0
Hotel les Troenes,Montpellier,France,Thomas,9.0
Chalet Violetta,Morzine,France,Tunnag,8.0
Chalet Violetta,Morzine,France, Grahame S,10.0
Chalet Violetta,Morzine,France, Ted P,10.0
Chalet Violetta,Morzine,France, MunkiiYebee,6.0
Chalet Violetta,Morzine,France, Phakey86,10.0
Chalet Violetta,Morzine,France,allocmoikar1,1.0
Le Relais de Ventenac,Carcassonne,France,nathalie300,8.0
Le Relais de Ventenac,Carcassonne,France, sylviad212,10.0
Le Relais de Ventenac,Carcassonne,France, Marie-Pierre M,8.0
Le Relais de Ventenac,Carcassonne,France, martinesalson,10.0
Le Relais de Ventenac,Carcassonne,France, Sandrine L,8.0
Le Relais de Ventenac,Carcassonne,France,JEAN-JACQUESAVIS,1.0
Mercure Aix en Provence Ste Victoire,Aix-en-Provence,France,moussae1306,4.0
Mercure Aix en Provence Ste Victoire,Aix-en-Provence,France, katellbenoit,8.0
Mercure Aix en Provence Ste Victoire,Aix-en-Provence,France, lucasfeet,2.0
Mercure Aix en Provence Ste Victoire,Aix-en-Provence,France, Christiane C,8.0
Mercure Aix en Provence Ste Victoire,Aix-en-Provence,France, juma7791,8.0
Mercure Aix en Provence Ste Victoire,Aix-en-Provence,France,Nico0987,2.0
Chez Yvonne,Strasbourg,France,Ben,10.0
Chez Yvonne,Strasbourg,France, rvonzenet,10.0
Chez Yvonne,Strasbourg,France, DIDIER D,10.0
Chez Yvonne,Strasbourg,France, Rpask72,10.0
Chez Yvonne,Strasbourg,France, Jacqueline D,8.0
Chez Yvonne,Strasbourg,France,Herens47,4.0
La Ferme Des Cimes,Chamonix,France,stephanie750304,10.0
La Ferme Des Cimes,Chamonix,France, danielhubert2016,10.0
La Ferme Des Cimes,Chamonix,France,JEAN-JACQUESAVIS,6.0
Hotel Beau Rivage,nan,France,CanariCorona,10.0
Hotel Beau Rivage,nan,France, Christian B,8.0
Hotel Beau Rivage,nan,France, alaindethon,10.0
Hotel Beau Rivage,nan,France, sandrinbe83160,8.0
Hotel Beau Rivage,nan,France, Gégé,8.0
Hotel Beau Rivage,nan,France,ggilles2017,7.0
Hotel La Hoguette,Saint-Malo,France,Happiness14484803413,10.0
Hotel La Hoguette,Saint-Malo,France, Madeleine D,2.0
Hotel La Hoguette,Saint-Malo,France, mart126,8.0
Hotel La Hoguette,Saint-Malo,France, SarniaExpat,2.0
Hotel La Hoguette,Saint-Malo,France, vivian292000,8.0
Hotel La Hoguette,Saint-Malo,France,Martial D,9.0
Chatham,nan,France,Metro1987,4.0
Chatham,nan,France, Riki04,10.0
Chatham,nan,France, Loladenis,6.0
Chatham,nan,France,SunBunny9999,8.0
Hôtel de la Bastide,Carcassonne,France,didier c,8.0
Hôtel de la Bastide,Carcassonne,France, Parisienneenvoyage,10.0
Hôtel de la Bastide,Carcassonne,France, Pascal P,10.0
Hôtel de la Bastide,Carcassonne,France, Marie Blanche S,10.0
Hôtel de la Bastide,Carcassonne,France, Christine C,8.0
Hôtel de la Bastide,Carcassonne,France,Nathalie Hann,8.0
Clarion Suites Cannes Croisette,nan,France,Sascha B,10.0
Clarion Suites Cannes Croisette,nan,France, fys_6,6.0
Clarion Suites Cannes Croisette,nan,France, Sébastien D,6.0
Clarion Suites Cannes Croisette,nan,France, Pascal M,10.0
Clarion Suites Cannes Croisette,nan,France, Pamzz,6.0
Clarion Suites Cannes Croisette,nan,France,Chattequeen,5.0
Campanile Aix En Provence Est - Meyreuil,Aix-en-Provence,France,jpjeremy,8.0
Campanile Aix En Provence Est - Meyreuil,Aix-en-Provence,France, Philou2Nice,8.0
Campanile Aix En Provence Est - Meyreuil,Aix-en-Provence,France, Juju,8.0
Campanile Aix En Provence Est - Meyreuil,Aix-en-Provence,France, lolo42170,8.0
Campanile Aix En Provence Est - Meyreuil,Aix-en-Provence,France, humezherve62,8.0
Campanile Aix En Provence Est - Meyreuil,Aix-en-Provence,France,Nathalie Hann,5.0
Go Morzine Luxury Chalets,Morzine,France,Si2009Scotland,10.0
Go Morzine Luxury Chalets,Morzine,France,Marie G,3.0
Chalet Soeur,Morzine,France,Lynda_8,10.0
Chalet Soeur,Morzine,France,SunBunny9999,8.0
Marseille Prado Velodrome,nan,France,29-MF-42,10.0
Marseille Prado Velodrome,nan,France, ChavesLA,8.0
Marseille Prado Velodrome,nan,France, didoc h,8.0
Marseille Prado Velodrome,nan,France,JEAN-JACQUESAVIS,6.0
Hotel Majestic,Montpellier,France,lepinegerard,8.0
Hotel Majestic,Montpellier,France, Cedric W,4.0
Hotel Majestic,Montpellier,France, Anne-Marina M,8.0
Hotel Majestic,Montpellier,France, lenaboro,10.0
Hotel Majestic,Montpellier,France, mlebraz,8.0
Hotel Majestic,Montpellier,France,jean michel d,0.0
Couvent des Minimes - Alliance Lille,Lille,France,Julien Emile,4.0
Couvent des Minimes - Alliance Lille,Lille,France, Loulounet21,6.0
Couvent des Minimes - Alliance Lille,Lille,France, Daniel A,6.0
Couvent des Minimes - Alliance Lille,Lille,France, Alain L,8.0
Couvent des Minimes - Alliance Lille,Lille,France, Valerie K,6.0
Couvent des Minimes - Alliance Lille,Lille,France,ggilles2017,8.0
La Bastide de l'Oliveraie,nan,France,Didier B,8.0
La Bastide de l'Oliveraie,nan,France, Birgitttti,8.0
La Bastide de l'Oliveraie,nan,France, mcmurrayGuy,8.0
La Bastide de l'Oliveraie,nan,France, Ike Sitzes,6.0
La Bastide de l'Oliveraie,nan,France, LAUANTINE,8.0
La Bastide de l'Oliveraie,nan,France,jean michel d,2.0
Hotel De Paris,nan,France,Caroline K,8.0
Hotel De Paris,nan,France, Ghyslaine H,8.0
Hotel De Paris,nan,France, Lalo C,6.0
Hotel De Paris,nan,France, HML,8.0
Hotel De Paris,nan,France, Olivier N,10.0
Hotel De Paris,nan,France,jean michel d,3.0
Hôtel des Dames,nan,France,Sylvain LURMEAU,8.0
Hôtel des Dames,nan,France, Matelo2015,8.0
Hôtel des Dames,nan,France, JulietteFt,6.0
Hôtel des Dames,nan,France, Claude B,8.0
Hôtel des Dames,nan,France, Kamii Youw M,8.0
Hôtel des Dames,nan,France,Maryne G,4.0
Hotel de la Mer,nan,France,WernerB98,8.0
Hotel de la Mer,nan,France, Mowgli traveller,6.0
Hotel de la Mer,nan,France, virginieernandes,10.0
Hotel de la Mer,nan,France, Romina D,6.0
Hotel de la Mer,nan,France, Alain S,10.0
Hotel de la Mer,nan,France,acaciasabina,9.0
Giardinu Felice,Corse,France,argab1,10.0
Giardinu Felice,Corse,France,Infrequentluncher,9.0
Hotel Le Grand Tetras,Morzine,France,NatGat,10.0
Hotel Le Grand Tetras,Morzine,France, Christine L,10.0
Hotel Le Grand Tetras,Morzine,France, sylvie d,10.0
Hotel Le Grand Tetras,Morzine,France, BlanDeen O,8.0
Hotel Le Grand Tetras,Morzine,France, jean-paul w,10.0
Hotel Le Grand Tetras,Morzine,France,Nico0987,1.0
Hôtel Olympique,Chamonix,France,Gabriel Baucuse,10.0
Hôtel Olympique,Chamonix,France, Fleur,6.0
Hôtel Olympique,Chamonix,France, Camoulox,10.0
Hôtel Olympique,Chamonix,France, W4883NOchristophec,2.0
Hôtel Olympique,Chamonix,France, Brittonbear,8.0
Hôtel Olympique,Chamonix,France,Martial D,1.0
Kyriad Prestige Montpellier Ouest - Croix D'Argent,Montpellier,France,Safari825541,8.0
Kyriad Prestige Montpellier Ouest - Croix D'Argent,Montpellier,France, nadia M,8.0
Kyriad Prestige Montpellier Ouest - Croix D'Argent,Montpellier,France, Olivier B,8.0
Kyriad Prestige Montpellier Ouest - Croix D'Argent,Montpellier,France, pascal F,8.0
Kyriad Prestige Montpellier Ouest - Croix D'Argent,Montpellier,France, Sandra B,6.0
Kyriad Prestige Montpellier Ouest - Croix D'Argent,Montpellier,France,Nico0987,5.0
Millett Guesthouse,Carcassonne,France,mdgoodchild,10.0
Millett Guesthouse,Carcassonne,France, patata2017,4.0
Millett Guesthouse,Carcassonne,France, margaritamanuel0913,2.0
Millett Guesthouse,Carcassonne,France, Brody W,10.0
Millett Guesthouse,Carcassonne,France, Jeremy D,8.0
Millett Guesthouse,Carcassonne,France,ggilles2017,8.0
Hotel Le Terminus,Lourdes,France,didivero,8.0
Hotel Le Terminus,Lourdes,France,Loic D,4.0
Le Berthelot,Montpellier,France,Saganne,8.0
Le Berthelot,Montpellier,France,allocmoikar1,2.0
Ibis Budget Lille Villeneuve d'Ascq,Lille,France,domysoleil,8.0
Ibis Budget Lille Villeneuve d'Ascq,Lille,France, Marie Daniele D,8.0
Ibis Budget Lille Villeneuve d'Ascq,Lille,France, Princess14ED,6.0
