hotel,city,nation,reviewer,vote
Western Scene Motel, Santa Fe,USA, FrequentTraveler422,2.0
Western Scene Motel, Santa Fe,USA, MedranoC,2.0
Western Scene Motel, Santa Fe,USA, larrypickle,6.0
Western Scene Motel, Santa Fe,USA, Passenger24550,2.0
Western Scene Motel, Santa Fe,USA,TrailBlazer14740,6.0
Bowman's Oak Hill Bed & Breakfast, Wisconsin Dells,USA,StaciR,10.0
Bowman's Oak Hill Bed & Breakfast, Wisconsin Dells,USA, Dan S,10.0
Bowman's Oak Hill Bed & Breakfast, Wisconsin Dells,USA, Mara M,10.0
Bowman's Oak Hill Bed & Breakfast, Wisconsin Dells,USA, ALAN C,10.0
Bowman's Oak Hill Bed & Breakfast, Wisconsin Dells,USA, pilotte5,10.0
Bowman's Oak Hill Bed & Breakfast, Wisconsin Dells,USA,Gloria19147,5.0
Hide Beach Residences, Hollywood,USA,Debra G,8.0
Hide Beach Residences, Hollywood,USA, brennanm1999,2.0
Hide Beach Residences, Hollywood,USA, Natalia R,2.0
Hide Beach Residences, Hollywood,USA,Caitlin Newlie,7.0
Howard Johnson by Wyndham Pigeon Forge, Pigeon Forge,USA,Mb G,10.0
Howard Johnson by Wyndham Pigeon Forge, Pigeon Forge,USA, Truth,2.0
Howard Johnson by Wyndham Pigeon Forge, Pigeon Forge,USA, j.kirby21,10.0
Howard Johnson by Wyndham Pigeon Forge, Pigeon Forge,USA, Michael,8.0
Howard Johnson by Wyndham Pigeon Forge, Pigeon Forge,USA, Wanderer19527064619,2.0
Howard Johnson by Wyndham Pigeon Forge, Pigeon Forge,USA,leecaston,3.0
Hill House Bed & Breakfast, Asheville,USA,Kim S,10.0
Hill House Bed & Breakfast, Asheville,USA, Rodney W,10.0
Hill House Bed & Breakfast, Asheville,USA, Compass823716,4.0
Hill House Bed & Breakfast, Asheville,USA, Margo S,10.0
Hill House Bed & Breakfast, Asheville,USA, Rinquet,10.0
Hill House Bed & Breakfast, Asheville,USA,Kylie H,5.0
Comfort Inn & Suites Pittsburgh Allegheny Valley, Pittsburgh,USA,Bridget O,10.0
Comfort Inn & Suites Pittsburgh Allegheny Valley, Pittsburgh,USA, LeslieP-S,8.0
Comfort Inn & Suites Pittsburgh Allegheny Valley, Pittsburgh,USA, suscon535,8.0
Comfort Inn & Suites Pittsburgh Allegheny Valley, Pittsburgh,USA, Katine_11,2.0
Comfort Inn & Suites Pittsburgh Allegheny Valley, Pittsburgh,USA, MCJ,2.0
Comfort Inn & Suites Pittsburgh Allegheny Valley, Pittsburgh,USA,leecaston,1.0
Americas Best Value Inn, Savannah,USA,Scott W,2.0
Americas Best Value Inn, Savannah,USA, Crystal M,6.0
Americas Best Value Inn, Savannah,USA, shorton89,10.0
Americas Best Value Inn, Savannah,USA, Krissy624,6.0
Americas Best Value Inn, Savannah,USA, ELHS220,10.0
Americas Best Value Inn, Savannah,USA,karen m,7.0
Travelodge by Wyndham Flagstaff Near I-40, Flagstaff,USA,Lake_Gal_777,2.0
Travelodge by Wyndham Flagstaff Near I-40, Flagstaff,USA, chrisatthecreek,2.0
Travelodge by Wyndham Flagstaff Near I-40, Flagstaff,USA, Venture562078,10.0
Travelodge by Wyndham Flagstaff Near I-40, Flagstaff,USA, soreljenn,2.0
Travelodge by Wyndham Flagstaff Near I-40, Flagstaff,USA, Inspire16641196476,8.0
Travelodge by Wyndham Flagstaff Near I-40, Flagstaff,USA,Johan K,5.0
Hot Metal Flats, Pittsburgh,USA,Alexander,10.0
Hot Metal Flats, Pittsburgh,USA,Kylie H,3.0
Krellers Getaway, Kauai,USA,bonomo123,10.0
Krellers Getaway, Kauai,USA, VistorfromWI,10.0
Krellers Getaway, Kauai,USA, WideWorldVancouver,10.0
Krellers Getaway, Kauai,USA, Kayla I,10.0
Krellers Getaway, Kauai,USA, FoodieLuscious Adventures,10.0
Krellers Getaway, Kauai,USA,Mark L,5.0
OYO Hotel Willamsburg Historic District East, Williamsburg,USA,Gina S,2.0
OYO Hotel Willamsburg Historic District East, Williamsburg,USA, James P,10.0
OYO Hotel Willamsburg Historic District East, Williamsburg,USA, Marty196331,10.0
OYO Hotel Willamsburg Historic District East, Williamsburg,USA, Jamie S,4.0
OYO Hotel Willamsburg Historic District East, Williamsburg,USA, Adventures with 3,6.0
OYO Hotel Willamsburg Historic District East, Williamsburg,USA,Johan K,0.0
Napoleon's Retreat Bed & Breakfast, Saint Louis,USA,wolverine331,10.0
Napoleon's Retreat Bed & Breakfast, Saint Louis,USA, RoseC49,10.0
Napoleon's Retreat Bed & Breakfast, Saint Louis,USA, Kayemm,10.0
Napoleon's Retreat Bed & Breakfast, Saint Louis,USA, Bob R,10.0
Napoleon's Retreat Bed & Breakfast, Saint Louis,USA, marcusharrisv,10.0
Napoleon's Retreat Bed & Breakfast, Saint Louis,USA,8Hazel8,0.0
New Market B&B, Philadelphia,USA,Kara C,8.0
New Market B&B, Philadelphia,USA, Shearclipper,6.0
New Market B&B, Philadelphia,USA, Judy J,10.0
New Market B&B, Philadelphia,USA, Joannamarry,10.0
New Market B&B, Philadelphia,USA, myshaw,4.0
New Market B&B, Philadelphia,USA,TrailBlazer14740,3.0
The Ponce St. Augustine Hotel, St. Augustine,USA,R Z,10.0
The Ponce St. Augustine Hotel, St. Augustine,USA, Marlijn75,10.0
The Ponce St. Augustine Hotel, St. Augustine,USA, bat4450,8.0
The Ponce St. Augustine Hotel, St. Augustine,USA, Nicole H,6.0
The Ponce St. Augustine Hotel, St. Augustine,USA, 621katherinej,6.0
The Ponce St. Augustine Hotel, St. Augustine,USA,willynellson,2.0
Sunbird Suites, Panama City Beach,USA,Brittney W,10.0
Sunbird Suites, Panama City Beach,USA, Annica P,8.0
Sunbird Suites, Panama City Beach,USA, Chris V,4.0
Sunbird Suites, Panama City Beach,USA, Jennifer H,10.0
Sunbird Suites, Panama City Beach,USA, Timothy M,4.0
Sunbird Suites, Panama City Beach,USA,karen m,2.0
Comfort Inn & Suites, Wichita,USA,Veronica V,10.0
Comfort Inn & Suites, Wichita,USA, julieg98580,10.0
Comfort Inn & Suites, Wichita,USA, Bluemountain24,10.0
Comfort Inn & Suites, Wichita,USA, Bcombes,6.0
Comfort Inn & Suites, Wichita,USA, chasta18,2.0
Comfort Inn & Suites, Wichita,USA,Robert J,8.0
Americas Best Value Inn St. Augustine Beach, St. Augustine,USA,willowwillow22,6.0
Americas Best Value Inn St. Augustine Beach, St. Augustine,USA, royal_lis,8.0
Americas Best Value Inn St. Augustine Beach, St. Augustine,USA, marshmitchell,8.0
Americas Best Value Inn St. Augustine Beach, St. Augustine,USA, Paul D,8.0
Americas Best Value Inn St. Augustine Beach, St. Augustine,USA, Shaneka H,4.0
Americas Best Value Inn St. Augustine Beach, St. Augustine,USA,Gloria19147,9.0
Black Bear Ridge Resort, Pigeon Forge,USA,Kathy R,2.0
Black Bear Ridge Resort, Pigeon Forge,USA, mselliottpiano,8.0
Black Bear Ridge Resort, Pigeon Forge,USA, Hoolgal,2.0
Black Bear Ridge Resort, Pigeon Forge,USA, Denice C,4.0
Black Bear Ridge Resort, Pigeon Forge,USA, 462Cozy,10.0
Black Bear Ridge Resort, Pigeon Forge,USA,DWRockford,7.0
Pono Kai Resort, Kauai,USA,Mobile64598123194,10.0
Pono Kai Resort, Kauai,USA, nhutuyetnguyen,6.0
Pono Kai Resort, Kauai,USA, Fearless468230,8.0
Pono Kai Resort, Kauai,USA, BoardingPass666803,10.0
Pono Kai Resort, Kauai,USA, arthurm233,8.0
Pono Kai Resort, Kauai,USA,Robert J,1.0
Home2 Suites by Hilton Colorado Springs South, Colorado Springs,USA,Megan A,10.0
Home2 Suites by Hilton Colorado Springs South, Colorado Springs,USA, Sly G,10.0
Home2 Suites by Hilton Colorado Springs South, Colorado Springs,USA, barbaraks,8.0
Home2 Suites by Hilton Colorado Springs South, Colorado Springs,USA, brouff,10.0
Home2 Suites by Hilton Colorado Springs South, Colorado Springs,USA, Brady0ntheg0,10.0
Home2 Suites by Hilton Colorado Springs South, Colorado Springs,USA,Mark L,4.0
Holiday Inn Kansas City Downtown Aladdin, Kansas City,USA,Lori A,8.0
Holiday Inn Kansas City Downtown Aladdin, Kansas City,USA, Rod N,8.0
Holiday Inn Kansas City Downtown Aladdin, Kansas City,USA, Isaiah W,2.0
Holiday Inn Kansas City Downtown Aladdin, Kansas City,USA, Anne M,10.0
Holiday Inn Kansas City Downtown Aladdin, Kansas City,USA, august01,6.0
Holiday Inn Kansas City Downtown Aladdin, Kansas City,USA,willynellson,5.0
"Sleep Inn, Inn & Suites Omaha", Omaha,USA,Keri_Fitzpatrick,8.0
"Sleep Inn, Inn & Suites Omaha", Omaha,USA, Wendy C,10.0
"Sleep Inn, Inn & Suites Omaha", Omaha,USA, MsRose,2.0
"Sleep Inn, Inn & Suites Omaha", Omaha,USA, Jim W,6.0
"Sleep Inn, Inn & Suites Omaha", Omaha,USA, elindoo,6.0
"Sleep Inn, Inn & Suites Omaha", Omaha,USA,8Hazel8,0.0
Skyway Motel, Jersey City,USA,RashanW34,2.0
Skyway Motel, Jersey City,USA, Jennifer D,4.0
Skyway Motel, Jersey City,USA, Ana B,4.0
Skyway Motel, Jersey City,USA,TrailBlazer14740,2.0
Valhalla Resort, Estes Park,USA,Abi P,10.0
Valhalla Resort, Estes Park,USA, twehling,10.0
Valhalla Resort, Estes Park,USA, JWilson,10.0
Valhalla Resort, Estes Park,USA, texfam5,10.0
Valhalla Resort, Estes Park,USA, Selina lay,10.0
Valhalla Resort, Estes Park,USA,karen m,0.0
Aqua, Panama City Beach,USA,Geneva R,10.0
Aqua, Panama City Beach,USA, kristy v,10.0
Aqua, Panama City Beach,USA, Geneva R,10.0
Aqua, Panama City Beach,USA, Ally123,6.0
Aqua, Panama City Beach,USA, Sue S,10.0
Aqua, Panama City Beach,USA,8Hazel8,9.0
Central Park Bed and Breakfast, Louisville,USA,mlin6473,10.0
Central Park Bed and Breakfast, Louisville,USA, Lesley L,10.0
Central Park Bed and Breakfast, Louisville,USA, Krnrn,10.0
Central Park Bed and Breakfast, Louisville,USA, Sue J,10.0
Central Park Bed and Breakfast, Louisville,USA, Carolyn Rowan,8.0
Central Park Bed and Breakfast, Louisville,USA,Gloria19147,2.0
Whispering Creek Bed & Breakfast, Sedona,USA,Kent M,10.0
Whispering Creek Bed & Breakfast, Sedona,USA, Mountain1971,10.0
Whispering Creek Bed & Breakfast, Sedona,USA, sandyr128,10.0
Whispering Creek Bed & Breakfast, Sedona,USA, Doug T,10.0
Whispering Creek Bed & Breakfast, Sedona,USA, Andrew H,10.0
Whispering Creek Bed & Breakfast, Sedona,USA,Gloria19147,0.0
The West Condominiums by Mountain Resorts, Steamboat Springs,USA,William Z,8.0
The West Condominiums by Mountain Resorts, Steamboat Springs,USA, vic4pic,10.0
The West Condominiums by Mountain Resorts, Steamboat Springs,USA, Wayne S,8.0
The West Condominiums by Mountain Resorts, Steamboat Springs,USA, 139MaryQ,10.0
The West Condominiums by Mountain Resorts, Steamboat Springs,USA, 077mariod,10.0
The West Condominiums by Mountain Resorts, Steamboat Springs,USA,Mark L,0.0
Royal North Beach, Clearwater,USA,Kim C,2.0
Royal North Beach, Clearwater,USA, John S,8.0
Royal North Beach, Clearwater,USA, dazza1a1,8.0
Royal North Beach, Clearwater,USA, Idididitidid,2.0
Royal North Beach, Clearwater,USA, Corey1846,8.0
Royal North Beach, Clearwater,USA,DWRockford,5.0
Scottish Inns-Campus, Fort Worth,USA,AymanPhD,2.0
Scottish Inns-Campus, Fort Worth,USA,Vlhq,3.0
Navy Gateway Inn and Suites NAS Jax, Jacksonville,USA,Mark W,10.0
Navy Gateway Inn and Suites NAS Jax, Jacksonville,USA, BoilerMakerBob,10.0
Navy Gateway Inn and Suites NAS Jax, Jacksonville,USA, mwuaks,8.0
Navy Gateway Inn and Suites NAS Jax, Jacksonville,USA, MargaritaDoug,8.0
Navy Gateway Inn and Suites NAS Jax, Jacksonville,USA, Redtraveler2017,10.0
Navy Gateway Inn and Suites NAS Jax, Jacksonville,USA,willynellson,6.0
Lake Hamilton RV Resort, Hot Springs,USA,Tabitha R,4.0
Lake Hamilton RV Resort, Hot Springs,USA, Darrin M,2.0
Lake Hamilton RV Resort, Hot Springs,USA, bettyatapp,2.0
Lake Hamilton RV Resort, Hot Springs,USA, samuelo480,10.0
Lake Hamilton RV Resort, Hot Springs,USA, Ramoth333,4.0
Lake Hamilton RV Resort, Hot Springs,USA,Gloria19147,2.0
Hotel Baton Rouge East I-12, Baton Rouge,USA,Mandy R,2.0
Hotel Baton Rouge East I-12, Baton Rouge,USA, Heather L,2.0
