hotel,city,nation,reviewer,vote
Paradiso Boutique Rooms,Parikia,Greece, TheTraveler,2.0
Paradiso Boutique Rooms,Parikia,Greece, Anders B,2.0
Paradiso Boutique Rooms,Parikia,Greece,Barry B,1.0
Anthi Apartments,Crete,Greece,redrez1,10.0
Anthi Apartments,Crete,Greece, Lars,10.0
Anthi Apartments,Crete,Greece, Bogdana B,10.0
Anthi Apartments,Crete,Greece, redrez,10.0
Anthi Apartments,Crete,Greece, Tapio86,8.0
Anthi Apartments,Crete,Greece,Bogdan Craciun,2.0
To Kastro,Neos,Greece,Erik Stegeman,10.0
To Kastro,Neos,Greece, Ana,10.0
To Kastro,Neos,Greece, sophia l,10.0
To Kastro,Neos,Greece, Ray Plymouth,10.0
To Kastro,Neos,Greece, Grooveytraveller,10.0
To Kastro,Neos,Greece,LauraKenney,8.0
Kalamionas Apartments,Kassiopi,Greece,BEAT6851,10.0
Kalamionas Apartments,Kassiopi,Greece, gloria h,8.0
Kalamionas Apartments,Kassiopi,Greece, Paula S,10.0
Kalamionas Apartments,Kassiopi,Greece, albenea,8.0
Kalamionas Apartments,Kassiopi,Greece, uglybetty-7,10.0
Kalamionas Apartments,Kassiopi,Greece,Freedom296424,4.0
Levante Beach Hotel,Kamari,Greece,Sysia85,6.0
Levante Beach Hotel,Kamari,Greece, Madan Gopal M,10.0
Levante Beach Hotel,Kamari,Greece, toffeestu,8.0
Levante Beach Hotel,Kamari,Greece, Beachy147,8.0
Levante Beach Hotel,Kamari,Greece, Patricia M,10.0
Levante Beach Hotel,Kamari,Greece,ΔΗΜΗΤΡΗΣ Π,5.0
Savvas Apartments,Kythira,Greece,laura w,10.0
Savvas Apartments,Kythira,Greece, רות ח,8.0
Savvas Apartments,Kythira,Greece, Mick G,10.0
Savvas Apartments,Kythira,Greece,Freedom296424,7.0
Myrties The Stone Houses,Vasilikos,Greece,freda944,10.0
Myrties The Stone Houses,Vasilikos,Greece, anneleis,10.0
Myrties The Stone Houses,Vasilikos,Greece, Surika K,10.0
Myrties The Stone Houses,Vasilikos,Greece, linda w,10.0
Myrties The Stone Houses,Vasilikos,Greece, Michael S,10.0
Myrties The Stone Houses,Vasilikos,Greece,Joanna,7.0
Thea Thalassa,Crete,Greece,Jason L,2.0
Thea Thalassa,Crete,Greece, nougatchien,6.0
Thea Thalassa,Crete,Greece, dkar1963,10.0
Thea Thalassa,Crete,Greece, kazzyp43,10.0
Thea Thalassa,Crete,Greece,Lyndz14,1.0
Almiros Apartments,Acharavi,Greece,Алексей М,10.0
Almiros Apartments,Acharavi,Greece, Francesca C,10.0
Villa Mimagia,Crete,Greece,IliasDrak,10.0
Villa Mimagia,Crete,Greece, Stanley,10.0
Villa Mimagia,Crete,Greece,Barry B,5.0
Karras Star,833,Greece,Green_BlueToscana,2.0
Karras Star,833,Greece, fox026,2.0
Karras Star,833,Greece, AntoniaRobinson,8.0
Karras Star,833,Greece, Gaydon P,8.0
Karras Star,833,Greece, Jackie B,10.0
Karras Star,833,Greece,InnaKalina,5.0
Andavis Hotel,Kardamena,Greece,luke v,10.0
Andavis Hotel,Kardamena,Greece, Mirjam S,8.0
Andavis Hotel,Kardamena,Greece, 912janik,6.0
Andavis Hotel,Kardamena,Greece, john_barker58,6.0
Andavis Hotel,Kardamena,Greece, Scottjjkennedy,4.0
Andavis Hotel,Kardamena,Greece,petersimister,2.0
Paralia Beach Boutique Hotel,Paralia,Greece,Vlad P,10.0
Paralia Beach Boutique Hotel,Paralia,Greece, Lepa Zerzelidis,10.0
Paralia Beach Boutique Hotel,Paralia,Greece, Περικλης Σ,10.0
Paralia Beach Boutique Hotel,Paralia,Greece, Diana,10.0
Paralia Beach Boutique Hotel,Paralia,Greece, Bennie M,10.0
Paralia Beach Boutique Hotel,Paralia,Greece,Antonis C,8.0
Filoxenia Villas,Crete,Greece,Ros M,10.0
Filoxenia Villas,Crete,Greece, Bagpuss327,10.0
Filoxenia Villas,Crete,Greece,Joanna,8.0
Kalliani Villa,Crete,Greece,Nandini V,10.0
Kalliani Villa,Crete,Greece, voyageurspourlavie,10.0
Kalliani Villa,Crete,Greece,Barry B,4.0
Oassis Hotel,Kassiopi,Greece,Svrza,4.0
Oassis Hotel,Kassiopi,Greece, josephpedd,10.0
Oassis Hotel,Kassiopi,Greece, Helen B,10.0
Oassis Hotel,Kassiopi,Greece, taniawarren,2.0
Oassis Hotel,Kassiopi,Greece, Gan D,10.0
Oassis Hotel,Kassiopi,Greece,ΔΗΜΗΤΡΗΣ Π,0.0
Ioannis Apartments,Vourvourou,Greece,Vlad S,8.0
Ioannis Apartments,Vourvourou,Greece, 287Dragan,10.0
Ioannis Apartments,Vourvourou,Greece,LauraKenney,8.0
Hotel Anessis,Thessaloniki,Greece,Raya G,8.0
Hotel Anessis,Thessaloniki,Greece, Ippok_Kalamatas,6.0
Hotel Anessis,Thessaloniki,Greece, Balázs M,6.0
Hotel Anessis,Thessaloniki,Greece, josebarros78,8.0
Hotel Anessis,Thessaloniki,Greece, simodong,2.0
Hotel Anessis,Thessaloniki,Greece,Freedom296424,0.0
Seaside Village Rooms,Agia,Greece,B5427MChazel,2.0
Seaside Village Rooms,Agia,Greece, Kasey S,10.0
Seaside Village Rooms,Agia,Greece, Anne Sophie R,8.0
Seaside Village Rooms,Agia,Greece, pbaguiar,8.0
Seaside Village Rooms,Agia,Greece, Vamp80,2.0
Seaside Village Rooms,Agia,Greece,petersimister,6.0
Hotel Katerina,Olympiaki,Greece,Teodora L,4.0
Hotel Katerina,Olympiaki,Greece, D_Elena2014,10.0
Hotel Katerina,Olympiaki,Greece,Freedom296424,1.0
Lindian Myth Studios,Lindos,Greece,Metjew1983,10.0
Lindian Myth Studios,Lindos,Greece, Bernard C,10.0
Lindian Myth Studios,Lindos,Greece, stephb84,10.0
Lindian Myth Studios,Lindos,Greece, Steve_and_Margo,10.0
Lindian Myth Studios,Lindos,Greece, Ken Poole,10.0
Lindian Myth Studios,Lindos,Greece,Joanna,5.0
Traganitsa Apartments,Pylos-Nestor,Greece,fotisboug81,10.0
Traganitsa Apartments,Pylos-Nestor,Greece, irz,10.0
Traganitsa Apartments,Pylos-Nestor,Greece, Leo G,10.0
Traganitsa Apartments,Pylos-Nestor,Greece, irz,8.0
Traganitsa Apartments,Pylos-Nestor,Greece, SteveJenn,10.0
Traganitsa Apartments,Pylos-Nestor,Greece,Tonje B,7.0
Karanasos,Batsi,Greece,Paul D,8.0
Karanasos,Batsi,Greece, Alan V,10.0
Karanasos,Batsi,Greece, Mike E,8.0
Karanasos,Batsi,Greece, Marian H,10.0
Karanasos,Batsi,Greece, appledore90,8.0
Karanasos,Batsi,Greece,Antonis C,6.0
Villa Katerina Studios,Parikia,Greece,mzereik@gmail.com,8.0
Villa Katerina Studios,Parikia,Greece, Holiday501,10.0
Villa Katerina Studios,Parikia,Greece, strompy,10.0
Villa Katerina Studios,Parikia,Greece, funili1,8.0
Villa Katerina Studios,Parikia,Greece, Stefan B,10.0
Villa Katerina Studios,Parikia,Greece,Tonje B,3.0
Aris Hotel,Crete,Greece,udammer,10.0
Aris Hotel,Crete,Greece, BackPacker220573,10.0
Aris Hotel,Crete,Greece, Denise F,10.0
Aris Hotel,Crete,Greece, northwest43,10.0
Aris Hotel,Crete,Greece, Gerda M,8.0
Aris Hotel,Crete,Greece,Joanna,9.0
Memento Kassiopi Resort,Kassiopi,Greece,Richard,10.0
Memento Kassiopi Resort,Kassiopi,Greece, Derek R,6.0
Memento Kassiopi Resort,Kassiopi,Greece, Caroline A,2.0
Memento Kassiopi Resort,Kassiopi,Greece, ShawyLoz,2.0
Memento Kassiopi Resort,Kassiopi,Greece, patriciabell300,10.0
Memento Kassiopi Resort,Kassiopi,Greece,andyecrawford,5.0
Paligremnos Studios,Crete,Greece,Peter K,10.0
Paligremnos Studios,Crete,Greece, WembleyMay76,8.0
Paligremnos Studios,Crete,Greece, Peter K,10.0
Paligremnos Studios,Crete,Greece, un0me,8.0
Paligremnos Studios,Crete,Greece, M \u0026 J Adventurers,10.0
Paligremnos Studios,Crete,Greece,ΔΗΜΗΤΡΗΣ Π,3.0
Aggelina Apartments,Nidri,Greece,Marilena Chat,6.0
Aggelina Apartments,Nidri,Greece, eirini k,2.0
Aggelina Apartments,Nidri,Greece, Felicia K,6.0
Aggelina Apartments,Nidri,Greece, Giulia L,8.0
Aggelina Apartments,Nidri,Greece, simageorgiana,10.0
Aggelina Apartments,Nidri,Greece,jojouk1983,1.0
Xenios Zeus Rooms,Pylos-Nestor,Greece,Popeye500,8.0
Xenios Zeus Rooms,Pylos-Nestor,Greece, Agdimitrios,4.0
Xenios Zeus Rooms,Pylos-Nestor,Greece,Franzf227,3.0
Iasmos Studios,Crete,Greece,Lutz505,10.0
Iasmos Studios,Crete,Greece, Sofie G,10.0
Iasmos Studios,Crete,Greece, 51KatherineS,10.0
Iasmos Studios,Crete,Greece, TheUsualOne,6.0
Iasmos Studios,Crete,Greece,jojouk1983,5.0
Villa Perris,Kassiopi,Greece,sean c,10.0
Villa Perris,Kassiopi,Greece, Tracey B,10.0
Villa Perris,Kassiopi,Greece, pmorgann,10.0
Villa Perris,Kassiopi,Greece, JayneLeeJoelEvan,10.0
Villa Perris,Kassiopi,Greece, Kevin M,10.0
Villa Perris,Kassiopi,Greece,Lyndz14,8.0
Panos Beach Hotel,Crete,Greece,astrogu,10.0
Panos Beach Hotel,Crete,Greece, Richelle L,10.0
Panos Beach Hotel,Crete,Greece, IanWD,10.0
Panos Beach Hotel,Crete,Greece, Hayley C,10.0
Panos Beach Hotel,Crete,Greece, T.Mulder,10.0
Panos Beach Hotel,Crete,Greece,Jules \u0026 Polly,7.0
Hotel Studios San Giorgio,Paralia,Greece,PRESTBURYANUL,2.0
Hotel Studios San Giorgio,Paralia,Greece, Aleksandra M,10.0
Hotel Studios San Giorgio,Paralia,Greece, Corene F,10.0
Hotel Studios San Giorgio,Paralia,Greece, Teodora123,6.0
Hotel Studios San Giorgio,Paralia,Greece, Diana B,8.0
Hotel Studios San Giorgio,Paralia,Greece,InnaKalina,5.0
Miramare Hotel Bungalows,Neos,Greece,Dess,10.0
Miramare Hotel Bungalows,Neos,Greece, DKoko,10.0
Miramare Hotel Bungalows,Neos,Greece, 719janin,10.0
Miramare Hotel Bungalows,Neos,Greece, Ali Murat E,10.0
Miramare Hotel Bungalows,Neos,Greece, anellaneli,10.0
Miramare Hotel Bungalows,Neos,Greece,Caro,7.0
Morfeas,Karpenisi,Greece,Stavros K,10.0
Morfeas,Karpenisi,Greece, fontanaki,8.0
Morfeas,Karpenisi,Greece, Chikira,8.0
Morfeas,Karpenisi,Greece, Angi L,8.0
Morfeas,Karpenisi,Greece,Freedom296424,0.0
Nikoletta Rooms,Parikia,Greece,Julia H,10.0
Nikoletta Rooms,Parikia,Greece, NOD83,10.0
Nikoletta Rooms,Parikia,Greece, Andrew G,8.0
Nikoletta Rooms,Parikia,Greece, discoverpaths,8.0
Nikoletta Rooms,Parikia,Greece, αντωνια,10.0
Nikoletta Rooms,Parikia,Greece,andyecrawford,8.0
Allegria Family Hotel,Gavrio,Greece,Experience818011,4.0
Allegria Family Hotel,Gavrio,Greece, Ioanna G,10.0
Allegria Family Hotel,Gavrio,Greece,Freedom296424,9.0
Mayorka Studios,Skopelos,Greece,Μιχαήλ Α,10.0
Mayorka Studios,Skopelos,Greece,Joanna,5.0
Zinas Pansion,Chora,Greece,neil m,10.0
Zinas Pansion,Chora,Greece, Patricia R,10.0
Zinas Pansion,Chora,Greece,Lyndz14,0.0
Hotel Panorama,Parikia,Greece,LanzaBliss,8.0
Hotel Panorama,Parikia,Greece, Feddrico,8.0
Hotel Panorama,Parikia,Greece, V S,10.0
Hotel Panorama,Parikia,Greece, Bruce H,8.0
Hotel Panorama,Parikia,Greece, Lise d,10.0
Hotel Panorama,Parikia,Greece,InnaKalina,4.0
Captains Hotel,Kos,Greece,VibHp,10.0
Captains Hotel,Kos,Greece, evdokimos,10.0
Captains Hotel,Kos,Greece, Lenka2312,10.0
Captains Hotel,Kos,Greece, f-cardwell,10.0
Captains Hotel,Kos,Greece, digipicsuk,8.0
Captains Hotel,Kos,Greece,Jules \u0026 Polly,3.0
Kladis Club Holidays,Skala,Greece,AdrianaCapov,10.0
Kladis Club Holidays,Skala,Greece, Theodoradriana,10.0
Kladis Club Holidays,Skala,Greece, Laura C,8.0
Kladis Club Holidays,Skala,Greece, lavi_traveltothassos,10.0
Kladis Club Holidays,Skala,Greece, Dragos G,10.0
Kladis Club Holidays,Skala,Greece,Caro,4.0
Blue Island Perissa,Perissa,Greece,Traian V,2.0
Blue Island Perissa,Perissa,Greece, JustineLow,4.0
Blue Island Perissa,Perissa,Greece, roony1967,10.0
Blue Island Perissa,Perissa,Greece, Sandra,10.0
Blue Island Perissa,Perissa,Greece, Erik V,6.0
Blue Island Perissa,Perissa,Greece,Antonis C,5.0
Hotel Triada,Limenaria,Greece,Stas P,8.0
Hotel Triada,Limenaria,Greece, Jet658199,6.0
Hotel Triada,Limenaria,Greece, TodorPaskalev,6.0
Hotel Triada,Limenaria,Greece, aamitrani,8.0
Hotel Triada,Limenaria,Greece, Romulus P,6.0
Hotel Triada,Limenaria,Greece,andyecrawford,4.0
Creta Mare Hotel,Crete,Greece,PamRossonWye,8.0
Creta Mare Hotel,Crete,Greece, 904sylviaw,10.0
Creta Mare Hotel,Crete,Greece, frkvivendel,8.0
Creta Mare Hotel,Crete,Greece, NigelJD,10.0
Creta Mare Hotel,Crete,Greece, Oxgangs,10.0
Creta Mare Hotel,Crete,Greece,Jules \u0026 Polly,6.0
Villa Platanos,Limenaria,Greece,VILLE L,10.0
Villa Platanos,Limenaria,Greece, aghylera,10.0
Villa Platanos,Limenaria,Greece, CristinaG_Romania,8.0
Villa Platanos,Limenaria,Greece,rebecca_comtacto,8.0
Filippos Luxury Apartments,Nikiti,Greece,Adrian Morgun,6.0
Filippos Luxury Apartments,Nikiti,Greece, AlexanderCologne,10.0
Filippos Luxury Apartments,Nikiti,Greece, AlexanderCologne,10.0
Filippos Luxury Apartments,Nikiti,Greece, AlexanderCologne,10.0
Filippos Luxury Apartments,Nikiti,Greece, Ria T,6.0
Filippos Luxury Apartments,Nikiti,Greece,Tonje B,6.0
Villa Angelo,Skala,Greece,Marius Catalin P,10.0
Villa Angelo,Skala,Greece, Alin B,10.0
Villa Angelo,Skala,Greece, Csaki E,4.0
Villa Angelo,Skala,Greece, Bogdan,8.0
Villa Angelo,Skala,Greece, ondrej korkes,10.0
Villa Angelo,Skala,Greece,Jules \u0026 Polly,2.0
