hotel,city,nation,reviewer,vote
Taverna del Capitano,Lubrense,Italia, Dan Dil,8.0
Taverna del Capitano,Lubrense,Italia, alfonstella,8.0
Taverna del Capitano,Lubrense,Italia, NapoliChicca,10.0
Taverna del Capitano,Lubrense,Italia, elio g,10.0
Taverna del Capitano,Lubrense,Italia,Nikki H,4.0
Dream B&B,Fiumicino,Italia,fede5119,6.0
Dream B&B,Fiumicino,Italia,Ilaria B,5.0
Residence Anny,Canazei,Italia,Вікторія Л,10.0
Residence Anny,Canazei,Italia,usseglio,1.0
Planitzhof,Castelrotto,Italia,Enrico P,10.0
Planitzhof,Castelrotto,Italia, Laura52728,10.0
Planitzhof,Castelrotto,Italia, valerio b,10.0
Planitzhof,Castelrotto,Italia,Mario Cartello,0.0
Hotel Sabbia d'Oro,Via Serapide 34,Italia,153Rio,8.0
Hotel Sabbia d'Oro,Via Serapide 34,Italia, Laura C,2.0
Hotel Sabbia d'Oro,Via Serapide 34,Italia, mariomoreno8000,10.0
Hotel Sabbia d'Oro,Via Serapide 34,Italia, Al_D_1974,6.0
Hotel Sabbia d'Oro,Via Serapide 34,Italia, emmeffetielle,6.0
Hotel Sabbia d'Oro,Via Serapide 34,Italia,Laura S,4.0
Allo Scoglio Agriturismo,Trieste,Italia,Sempre chiara,10.0
Allo Scoglio Agriturismo,Trieste,Italia, Clara DMT,10.0
Allo Scoglio Agriturismo,Trieste,Italia, Antonella A,10.0
Allo Scoglio Agriturismo,Trieste,Italia, spereninben,2.0
Allo Scoglio Agriturismo,Trieste,Italia, Jessica Sabatelli,10.0
Allo Scoglio Agriturismo,Trieste,Italia,Salvatore S,5.0
Iride,Via Pizzo Redorta No. 10,Italia,Athina K,10.0
Iride,Via Pizzo Redorta No. 10,Italia, Елена М,10.0
Iride,Via Pizzo Redorta No. 10,Italia,Azhaar A,8.0
La Suite nel Bosco, 72015 Selva,Italia,Andrea C,10.0
La Suite nel Bosco, 72015 Selva,Italia, Salvatore G,10.0
La Suite nel Bosco, 72015 Selva,Italia, cheope04,10.0
La Suite nel Bosco, 72015 Selva,Italia, Licia E,10.0
La Suite nel Bosco, 72015 Selva,Italia,Rosario M,3.0
Casa Vacanze Albachiara,Massa,Italia,Vacanzelu2019,10.0
Casa Vacanze Albachiara,Massa,Italia,detectivetravel,5.0
Residence La Notte,Ricadi,Italia,Elio P,10.0
Residence La Notte,Ricadi,Italia, Federica L,10.0
B&B Giada,Mestre,Italia,Екатерина Ч,6.0
B&B Giada,Mestre,Italia, ila,2.0
B&B Giada,Mestre,Italia, Federica Z,10.0
B&B Giada,Mestre,Italia, Walter  R,6.0
B&B Giada,Mestre,Italia,Alessandro,8.0
Garni Ivo,Str. Minert nr 5,Italia,ALIGE,10.0
Garni Ivo,Str. Minert nr 5,Italia, MARILE29,6.0
Garni Ivo,Str. Minert nr 5,Italia, Ilaria L,8.0
Garni Ivo,Str. Minert nr 5,Italia, 17Atty,8.0
Garni Ivo,Str. Minert nr 5,Italia, ALIGE,8.0
Garni Ivo,Str. Minert nr 5,Italia,Alessandro,8.0
Li Caseddi Bed & Breakfast, Santa Teresa Gallura,Italia,thesea_lighthouse,4.0
Li Caseddi Bed & Breakfast, Santa Teresa Gallura,Italia, Marte1098,2.0
Li Caseddi Bed & Breakfast, Santa Teresa Gallura,Italia, Barone182,6.0
Li Caseddi Bed & Breakfast, Santa Teresa Gallura,Italia, giulia_zanca,8.0
Li Caseddi Bed & Breakfast, Santa Teresa Gallura,Italia, J3Smusicsite,8.0
Li Caseddi Bed & Breakfast, Santa Teresa Gallura,Italia,StefanoTDM S,0.0
324 San Marco Guest Room,Padova,Italia,239MarcoB,10.0
324 San Marco Guest Room,Padova,Italia, MeranerPDR,8.0
324 San Marco Guest Room,Padova,Italia, TataKlo12,10.0
324 San Marco Guest Room,Padova,Italia, robb_L604,10.0
324 San Marco Guest Room,Padova,Italia, Biko10,10.0
324 San Marco Guest Room,Padova,Italia,Maria L,8.0
Riva Lake Lodge,Garda,Italia,beta253,8.0
Riva Lake Lodge,Garda,Italia, motravel80,10.0
Riva Lake Lodge,Garda,Italia, Claudio P,10.0
Riva Lake Lodge,Garda,Italia, dbogani,8.0
Riva Lake Lodge,Garda,Italia, oren s,10.0
Riva Lake Lodge,Garda,Italia,Mario Cartello,9.0
Hotel Castellucci,Marina,Italia,Miccu10,10.0
Hotel Castellucci,Marina,Italia, thejack1,8.0
Hotel Castellucci,Marina,Italia, BorsellinoGiusy,10.0
Hotel Castellucci,Marina,Italia, barbara197107,10.0
Hotel Castellucci,Marina,Italia, Petra C,10.0
Hotel Castellucci,Marina,Italia,vicarioma,3.0
Residence Alpinflair,Ortisei,Italia,Gertraud S,10.0
Residence Alpinflair,Ortisei,Italia, Nada Almane,10.0
Residence Alpinflair,Ortisei,Italia, Marion G,10.0
Residence Alpinflair,Ortisei,Italia, Kristin L,10.0
Residence Alpinflair,Ortisei,Italia, hermantheodoor,10.0
Residence Alpinflair,Ortisei,Italia,Laura S,6.0
Hotel Scandinavia, 54100 Marina di Massa,Italia,FedericaRavera,8.0
Hotel Scandinavia, 54100 Marina di Massa,Italia, ELISA,10.0
Hotel Scandinavia, 54100 Marina di Massa,Italia, Matteo F,6.0
Hotel Scandinavia, 54100 Marina di Massa,Italia, Mario S,8.0
Hotel Scandinavia, 54100 Marina di Massa,Italia, massimo g,10.0
Hotel Scandinavia, 54100 Marina di Massa,Italia,Mario Cartello,2.0
A Casa Di Lilia,Via San Benedetto 2,Italia,ninodimarti,10.0
A Casa Di Lilia,Via San Benedetto 2,Italia,detectivetravel,6.0
Hotel Venezia,Senigallia,Italia,Alessandro V,10.0
Hotel Venezia,Senigallia,Italia, Fedeclari,10.0
Hotel Venezia,Senigallia,Italia, Chiara R,10.0
Hotel Venezia,Senigallia,Italia, anna maria,8.0
Hotel Venezia,Senigallia,Italia, Roberta V,2.0
Hotel Venezia,Senigallia,Italia,Alessandro Surico,0.0
B&B Le Colonne di Hera Argiva,Capaccio-Paestum,Italia,Marco D,10.0
B&B Le Colonne di Hera Argiva,Capaccio-Paestum,Italia, Rvb B,10.0
B&B Le Colonne di Hera Argiva,Capaccio-Paestum,Italia, Stefano V,10.0
B&B Le Colonne di Hera Argiva,Capaccio-Paestum,Italia, Antonio M,10.0
B&B Le Colonne di Hera Argiva,Capaccio-Paestum,Italia, Alice,10.0
B&B Le Colonne di Hera Argiva,Capaccio-Paestum,Italia,butteflyvale,3.0
Hotel Eden Park Ischia, 80075 Forio,Italia,Maria F,10.0
Hotel Eden Park Ischia, 80075 Forio,Italia, Mauro,8.0
Hotel Eden Park Ischia, 80075 Forio,Italia, pierob,8.0
Hotel Eden Park Ischia, 80075 Forio,Italia, Diana,6.0
Hotel Eden Park Ischia, 80075 Forio,Italia, Maldita22,4.0
Hotel Eden Park Ischia, 80075 Forio,Italia,Azhaar A,9.0
Hotel Palma de Majorca, 30028 Bibione,Italia,francesco b,4.0
Hotel Palma de Majorca, 30028 Bibione,Italia, sarisari82,10.0
Hotel Palma de Majorca, 30028 Bibione,Italia, SereMas,10.0
Hotel Palma de Majorca, 30028 Bibione,Italia, Ameligna Z,10.0
Hotel Palma de Majorca, 30028 Bibione,Italia, Kite79,10.0
Hotel Palma de Majorca, 30028 Bibione,Italia,StefanoTDM S,4.0
B&B Ca' Rossi,Ravenna,Italia,Marco M,8.0
B&B Ca' Rossi,Ravenna,Italia, AgipKCO,10.0
B&B Ca' Rossi,Ravenna,Italia, t0tem,2.0
B&B Ca' Rossi,Ravenna,Italia,Nikki H,3.0
Albergo Bagner,Via Giacomo Leopardi 1,Italia,anna66982,10.0
Albergo Bagner,Via Giacomo Leopardi 1,Italia, Giuseppe C,8.0
Albergo Bagner,Via Giacomo Leopardi 1,Italia, Daniela M,8.0
Albergo Bagner,Via Giacomo Leopardi 1,Italia, Cristina B,10.0
Albergo Bagner,Via Giacomo Leopardi 1,Italia, _bolognesitvc,8.0
Albergo Bagner,Via Giacomo Leopardi 1,Italia,Maria T,2.0
Villa Principessa, Marsala,Italia,Francesco Campione,10.0
Villa Principessa, Marsala,Italia, Attilio D,8.0
Villa Principessa, Marsala,Italia,detectivetravel,4.0
Masseria Pentima Vetrana Resort,Alberobello,Italia,Fabio P,10.0
Masseria Pentima Vetrana Resort,Alberobello,Italia, Alby76,10.0
Masseria Pentima Vetrana Resort,Alberobello,Italia, Vittorio G,10.0
Masseria Pentima Vetrana Resort,Alberobello,Italia, fracla59,10.0
Masseria Pentima Vetrana Resort,Alberobello,Italia, valentina b,8.0
Masseria Pentima Vetrana Resort,Alberobello,Italia,Laura S,6.0
Hotel Gruberhof,Merano,Italia,Rita e Massimo,10.0
Hotel Gruberhof,Merano,Italia, Daniele F,10.0
Hotel Gruberhof,Merano,Italia, Mario,10.0
Hotel Gruberhof,Merano,Italia, Coppia viaggiatrice,10.0
Hotel Gruberhof,Merano,Italia, Christian,8.0
Hotel Gruberhof,Merano,Italia,Maria T,0.0
Cadepunt Lodge,Gardena,Italia,Teus,10.0
Cadepunt Lodge,Gardena,Italia, annenmari0,10.0
Cadepunt Lodge,Gardena,Italia, RiccardoM,10.0
Cadepunt Lodge,Gardena,Italia, LuigiB,10.0
Cadepunt Lodge,Gardena,Italia, Elisabetta M,8.0
Cadepunt Lodge,Gardena,Italia,detectivetravel,6.0
Villa Hospitality Siena,Siena,Italia,Marcelo R,8.0
Villa Hospitality Siena,Siena,Italia,Alessandro Surico,8.0
Hotel Souvenir,Caorle,Italia,Milly,2.0
Hotel Souvenir,Caorle,Italia, andri16,8.0
Hotel Souvenir,Caorle,Italia, Rocchina69,8.0
Hotel Souvenir,Caorle,Italia, Topkapi74,2.0
Hotel Souvenir,Caorle,Italia, Aurora D,8.0
Hotel Souvenir,Caorle,Italia,Maria T,9.0
Hotel Villa Nadia,Malcesine,Italia,eli9998,10.0
Hotel Villa Nadia,Malcesine,Italia, Marta S,10.0
Hotel Villa Nadia,Malcesine,Italia, cecilia70_12,8.0
Hotel Villa Nadia,Malcesine,Italia, laurettamia3,10.0
Hotel Villa Nadia,Malcesine,Italia, Patriziog1979,10.0
Hotel Villa Nadia,Malcesine,Italia,Ilaria B,1.0
Agriturismo Bosco Nuovo, 44124 Chiesuol del Fosso,Italia,fortu57,10.0
Agriturismo Bosco Nuovo, 44124 Chiesuol del Fosso,Italia, Robi R,8.0
Agriturismo Bosco Nuovo, 44124 Chiesuol del Fosso,Italia, francescakatova,8.0
Agriturismo Bosco Nuovo, 44124 Chiesuol del Fosso,Italia, MikaBuono,8.0
Agriturismo Bosco Nuovo, 44124 Chiesuol del Fosso,Italia, DebbyAlly,8.0
Agriturismo Bosco Nuovo, 44124 Chiesuol del Fosso,Italia,Nikki H,6.0
Villa Giulia,Vieste,Italia,Lucia S,6.0
Villa Giulia,Vieste,Italia,Azhaar A,1.0
Hotel La Tea,Livigno,Italia,Elisa F,10.0
Hotel La Tea,Livigno,Italia, Esunmi,10.0
Hotel La Tea,Livigno,Italia, Sole682015,10.0
Hotel La Tea,Livigno,Italia, stefano c,10.0
Hotel La Tea,Livigno,Italia, RossPaola,6.0
Hotel La Tea,Livigno,Italia,usseglio,2.0
Palazzo Serafico B&B,Fasano,Italia,Marco R,10.0
Palazzo Serafico B&B,Fasano,Italia, FrancyGiov,6.0
Palazzo Serafico B&B,Fasano,Italia, Vincenzo B,10.0
Palazzo Serafico B&B,Fasano,Italia, Gelinda77,8.0
Palazzo Serafico B&B,Fasano,Italia, Giovanni G,10.0
Palazzo Serafico B&B,Fasano,Italia,Salvatore S,9.0
Agriturismo Il Giardino Degli Ulivi,Lazise,Italia,bambi m,10.0
Agriturismo Il Giardino Degli Ulivi,Lazise,Italia, Barbara67,10.0
Agriturismo Il Giardino Degli Ulivi,Lazise,Italia, CristinaF80,8.0
Agriturismo Il Giardino Degli Ulivi,Lazise,Italia, moreno f,10.0
Agriturismo Il Giardino Degli Ulivi,Lazise,Italia, mapo03,10.0
Agriturismo Il Giardino Degli Ulivi,Lazise,Italia,StefanoTDM S,2.0
Beach House Salento,Nardo,Italia,beatricerem,10.0
Beach House Salento,Nardo,Italia, Andrea B,10.0
Beach House Salento,Nardo,Italia, Monica C,10.0
Beach House Salento,Nardo,Italia,Salvatore S,0.0
Camping Lombardi,Malcesine,Italia,Michele G,8.0
Camping Lombardi,Malcesine,Italia, Mauro B,10.0
Camping Lombardi,Malcesine,Italia, roberto r,8.0
Camping Lombardi,Malcesine,Italia, Antonio L,10.0
Camping Lombardi,Malcesine,Italia, ceba2017,6.0
Camping Lombardi,Malcesine,Italia,detectivetravel,9.0
B&B Profumo di Bergamotto,Calabria,Italia,Gaia C,10.0
B&B Profumo di Bergamotto,Calabria,Italia, Alessandro V,10.0
B&B Profumo di Bergamotto,Calabria,Italia, Daniela d,10.0
B&B Profumo di Bergamotto,Calabria,Italia, Sergio P,8.0
B&B Profumo di Bergamotto,Calabria,Italia, cinzia c,10.0
B&B Profumo di Bergamotto,Calabria,Italia,Mario Cartello,4.0
Villa Quartarella, Modica,Italia,Marcoeugenio,10.0
Villa Quartarella, Modica,Italia, Max2373,10.0
Villa Quartarella, Modica,Italia, aloita,10.0
Villa Quartarella, Modica,Italia, Dalla,10.0
Villa Quartarella, Modica,Italia, niccolo c,10.0
Villa Quartarella, Modica,Italia,butteflyvale,8.0
La Roccaia Agriturismo,Gimignano,Italia,fabioravioli,10.0
La Roccaia Agriturismo,Gimignano,Italia, Marco,10.0
La Roccaia Agriturismo,Gimignano,Italia, Paolo A,2.0
La Roccaia Agriturismo,Gimignano,Italia, berxela,8.0
La Roccaia Agriturismo,Gimignano,Italia, Memole,10.0
La Roccaia Agriturismo,Gimignano,Italia,Alessandro Surico,8.0
Casale 920,Contrada Campanina snc,Italia,Anto Bru,8.0
Casale 920,Contrada Campanina snc,Italia, Giacomino72,8.0
Casale 920,Contrada Campanina snc,Italia, Costanza6666,10.0
Casale 920,Contrada Campanina snc,Italia, Michele L,10.0
Casale 920,Contrada Campanina snc,Italia, Viviana M,8.0
Casale 920,Contrada Campanina snc,Italia,Massimo D,4.0
Villa Vincent Ed Elen, Castellammare del Golfo,Italia,Maurizio L,10.0
Villa Vincent Ed Elen, Castellammare del Golfo,Italia,Maria L,4.0
Hotel Zamagna,Cesenatico,Italia,Matteo,2.0
Hotel Zamagna,Cesenatico,Italia, Manuela d,2.0
Hotel Zamagna,Cesenatico,Italia, Alex b,2.0
Hotel Zamagna,Cesenatico,Italia, Maria B,8.0
Hotel Zamagna,Cesenatico,Italia, Luca Marangoni,2.0
Hotel Zamagna,Cesenatico,Italia,Azhaar A,1.0
Masseria Brancati,Ostuni,Italia,Maurizio G,10.0
Masseria Brancati,Ostuni,Italia, vacanziereSicilia,10.0
Masseria Brancati,Ostuni,Italia, Simone B,10.0
Masseria Brancati,Ostuni,Italia, Giuliana A,10.0
Masseria Brancati,Ostuni,Italia, Carmen V,10.0
Masseria Brancati,Ostuni,Italia,Ilaria B,3.0
Appartamenti Santa Venere,Viale Don Mottola IX Traversa Snc,Italia,Andrey K,10.0
Appartamenti Santa Venere,Viale Don Mottola IX Traversa Snc,Italia, amazattila,10.0
Appartamenti Santa Venere,Viale Don Mottola IX Traversa Snc,Italia, brunella1977,10.0
Appartamenti Santa Venere,Viale Don Mottola IX Traversa Snc,Italia,Alessandro,3.0
Agritur Girardelli,Garda,Italia,Daniele V,8.0
Agritur Girardelli,Garda,Italia, Vascoforlife,8.0
Agritur Girardelli,Garda,Italia, Fred S,10.0
Agritur Girardelli,Garda,Italia, BARBARA70600,10.0
Agritur Girardelli,Garda,Italia, vendo72,10.0
Agritur Girardelli,Garda,Italia,Maria T,5.0
Il Chiozzino Residence,Ferrara,Italia,FrancescaCB14,10.0
Il Chiozzino Residence,Ferrara,Italia, Maria G,10.0
Il Chiozzino Residence,Ferrara,Italia, Biancamaria G,10.0
Il Chiozzino Residence,Ferrara,Italia, Natalja M,10.0
Il Chiozzino Residence,Ferrara,Italia, Lucia F,10.0
Il Chiozzino Residence,Ferrara,Italia,Rosario M,6.0
San Lorenzo Apartments,12 Via San Salvatore,Italia,Michaelmilano,10.0
San Lorenzo Apartments,12 Via San Salvatore,Italia, Rocco T,10.0
San Lorenzo Apartments,12 Via San Salvatore,Italia, Eleonora B,10.0
San Lorenzo Apartments,12 Via San Salvatore,Italia, LaVane87,10.0
San Lorenzo Apartments,12 Via San Salvatore,Italia, andmar732016,10.0
San Lorenzo Apartments,12 Via San Salvatore,Italia,butteflyvale,0.0
Relais BB Pacengo, 37017 Pacengo,Italia,Tamara A,10.0
Relais BB Pacengo, 37017 Pacengo,Italia, salvio s,10.0
Relais BB Pacengo, 37017 Pacengo,Italia, Gennaro S,10.0
Relais BB Pacengo, 37017 Pacengo,Italia, stetaf14,10.0
Relais BB Pacengo, 37017 Pacengo,Italia, Sabry M,8.0
Relais BB Pacengo, 37017 Pacengo,Italia,StefanoTDM S,2.0
B&B Casa De Campo,Ligure,Italia,IngloriousCrusters,8.0
B&B Casa De Campo,Ligure,Italia,detectivetravel,3.0
Dimora Delle Rose,Via Giovanni Bovio 42,Italia,valeria b,10.0
Dimora Delle Rose,Via Giovanni Bovio 42,Italia,StefanoTDM S,8.0
Hillary House,Fiumicino,Italia,carlamantova60,2.0
Hillary House,Fiumicino,Italia, Liato86,2.0
Hillary House,Fiumicino,Italia, enzoman81,4.0
Hillary House,Fiumicino,Italia, Maria Chiara D,2.0
Hillary House,Fiumicino,Italia, ExAltoFulgor,2.0
Hillary House,Fiumicino,Italia,Laura S,7.0
Agriturismo Il Vecchio Scornabecco,Senigallia,Italia,Artemisia,10.0
Agriturismo Il Vecchio Scornabecco,Senigallia,Italia, Andrea\u0026Michela,10.0
Agriturismo Il Vecchio Scornabecco,Senigallia,Italia, Facchi Paolo,10.0
Agriturismo Il Vecchio Scornabecco,Senigallia,Italia, Peppos66,10.0
Agriturismo Il Vecchio Scornabecco,Senigallia,Italia, Michela C,10.0
Agriturismo Il Vecchio Scornabecco,Senigallia,Italia,Nikki H,4.0
Caprino B&B,Piazza Conca 24,Italia,SilviaR8822,2.0
Caprino B&B,Piazza Conca 24,Italia, riccardo t,2.0
Caprino B&B,Piazza Conca 24,Italia, fabio469,4.0
Caprino B&B,Piazza Conca 24,Italia, Bernimon,8.0
Caprino B&B,Piazza Conca 24,Italia, Orietta D,2.0
Caprino B&B,Piazza Conca 24,Italia,butteflyvale,6.0
Hotel Nuovo Parco,Cesenatico,Italia,Lisa86,8.0
Hotel Nuovo Parco,Cesenatico,Italia, Luca C,10.0
Hotel Nuovo Parco,Cesenatico,Italia, J81J,8.0
Hotel Nuovo Parco,Cesenatico,Italia, Estefani C,8.0
Hotel Nuovo Parco,Cesenatico,Italia, Angela L,6.0
Hotel Nuovo Parco,Cesenatico,Italia,Alessandro,0.0
Ca Tua,Cesenatico,Italia,elisabetta217,10.0
Ca Tua,Cesenatico,Italia, clio1990,10.0
Ca Tua,Cesenatico,Italia, prscatore,10.0
Ca Tua,Cesenatico,Italia, annalisa c,6.0
Ca Tua,Cesenatico,Italia, elyvito,8.0
Ca Tua,Cesenatico,Italia,Laura S,1.0
Montana,Castelrotto,Italia,Pistibucchio,8.0
Montana,Castelrotto,Italia, Gridonia,10.0
Montana,Castelrotto,Italia, las7efy,2.0
Montana,Castelrotto,Italia, 67741013,10.0
Montana,Castelrotto,Italia, Bluesmanpie,8.0
Montana,Castelrotto,Italia,butteflyvale,4.0
Chez Angela,Pescara,Italia,Isabelle M,10.0
Chez Angela,Pescara,Italia, Luciano C,4.0
Chez Angela,Pescara,Italia,Stefania T,2.0
Hotel Nova,Cesenatico,Italia,menoncelloannamaria,8.0
Hotel Nova,Cesenatico,Italia, Mattia D,10.0
Hotel Nova,Cesenatico,Italia, Stefano R,10.0
Hotel Nova,Cesenatico,Italia, cesare b,10.0
Hotel Nova,Cesenatico,Italia, 253698,8.0
Hotel Nova,Cesenatico,Italia,Massimo D,8.0
Smedile Residences, 89866 Capo Vaticano,Italia,Flavio_Aston_Birra_69,10.0
Smedile Residences, 89866 Capo Vaticano,Italia, Rosa P,10.0
Smedile Residences, 89866 Capo Vaticano,Italia, Maryandrewlory,8.0
Smedile Residences, 89866 Capo Vaticano,Italia, mm19021977,10.0
Smedile Residences, 89866 Capo Vaticano,Italia, vacanza1876,8.0
Smedile Residences, 89866 Capo Vaticano,Italia,StefanoTDM S,8.0
Bed & Breakfast Bellini,Via San Giovanni Battista della Salle 14,Italia,VodkaMartini,8.0
Bed & Breakfast Bellini,Via San Giovanni Battista della Salle 14,Italia, marcio1958,10.0
Bed & Breakfast Bellini,Via San Giovanni Battista della Salle 14,Italia, pebo2014,10.0
Bed & Breakfast Bellini,Via San Giovanni Battista della Salle 14,Italia, patro68,10.0
Bed & Breakfast Bellini,Via San Giovanni Battista della Salle 14,Italia, MARIA LUISA P,10.0
Bed & Breakfast Bellini,Via San Giovanni Battista della Salle 14,Italia,Ilaria B,7.0
Domus Relax, 72015 Selva,Italia,windycity1080,8.0
Domus Relax, 72015 Selva,Italia, Giusy D,2.0
Domus Relax, 72015 Selva,Italia, Explorer585339,10.0
Domus Relax, 72015 Selva,Italia, Si m,8.0
Domus Relax, 72015 Selva,Italia, Francesco O,10.0
Domus Relax, 72015 Selva,Italia,Mario Cartello,9.0
Urban Homy Trieste,Trieste,Italia,Alfre,6.0
Urban Homy Trieste,Trieste,Italia, Melisenda L,10.0
Urban Homy Trieste,Trieste,Italia, Alessandro D,10.0
Urban Homy Trieste,Trieste,Italia, Luisella M,8.0
Urban Homy Trieste,Trieste,Italia, robyrst,10.0
Urban Homy Trieste,Trieste,Italia,Alessandro Surico,3.0
Camping la Giara, 84047 Paestum,Italia,pinco,2.0
Camping la Giara, 84047 Paestum,Italia, Giovi,2.0
Camping la Giara, 84047 Paestum,Italia, Vito P,10.0
Camping la Giara, 84047 Paestum,Italia, Paolo,4.0
Camping la Giara, 84047 Paestum,Italia, dario g,10.0
Camping la Giara, 84047 Paestum,Italia,Nikki H,8.0
La Maidalchina, 01100 San Martino al Cimino,Italia,Chiara M,8.0
La Maidalchina, 01100 San Martino al Cimino,Italia, nicola,10.0
La Maidalchina, 01100 San Martino al Cimino,Italia, Francescoperroni84,10.0
La Maidalchina, 01100 San Martino al Cimino,Italia,Alessandro Surico,6.0
Hotel Paradiso,Senigallia,Italia,Gennaro R,10.0
Hotel Paradiso,Senigallia,Italia, RobertoS0881,10.0
Hotel Paradiso,Senigallia,Italia, primaveraest,6.0
Hotel Paradiso,Senigallia,Italia, Irene B,8.0
Hotel Paradiso,Senigallia,Italia, Maria Luisa S,8.0
Hotel Paradiso,Senigallia,Italia,Mario Cartello,3.0
Hotel La Rama,Lazise,Italia,Max72Sanremo,10.0
Hotel La Rama,Lazise,Italia, paperino2018,10.0
Hotel La Rama,Lazise,Italia, Lucia M,8.0
Hotel La Rama,Lazise,Italia, TAJoe63,6.0
Hotel La Rama,Lazise,Italia, Sabrina S,4.0
Hotel La Rama,Lazise,Italia,Mario Cartello,7.0
B&B Il Senesino,Siena,Italia,Elvi,10.0
B&B Il Senesino,Siena,Italia, maria grazia d,10.0
B&B Il Senesino,Siena,Italia, isagiuliano2016,6.0
B&B Il Senesino,Siena,Italia, Valentina  B,10.0
B&B Il Senesino,Siena,Italia, isaroma82,8.0
B&B Il Senesino,Siena,Italia,butteflyvale,9.0
La casa dell'Architetto,Via Costituzione 23,Italia,Alessio. B,10.0
La casa dell'Architetto,Via Costituzione 23,Italia, Andrea P,10.0
La casa dell'Architetto,Via Costituzione 23,Italia, pietro a,10.0
La casa dell'Architetto,Via Costituzione 23,Italia, Iiya,10.0
La casa dell'Architetto,Via Costituzione 23,Italia, Curious562639,10.0
La casa dell'Architetto,Via Costituzione 23,Italia,Stefania T,9.0
Villa Rioddi,Volterra,Italia,GIUSEPPE D,8.0
Villa Rioddi,Volterra,Italia, Massimo S,10.0
Villa Rioddi,Volterra,Italia, Dina P,10.0
Villa Rioddi,Volterra,Italia, Daniele F,10.0
