hotel,city,nation,reviewer,vote
Pension Schwanensee, Rügen,Deutschland,Omatilla,7.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland,Roland G,10.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland, 373j_rgd,10.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland, Kerstin B,10.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland, FW-CH,10.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland, Kirsten B,10.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland,jmb,4.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland,Verča,2.0
Geldernhaus Hotel garni, Oberstdorf,Deutschland,Explore763945,0.0
Merian Hotel,Köln,Deutschland,Klaus-Dieter L,10.0
Merian Hotel,Köln,Deutschland, thomasHergatz,6.0
Merian Hotel,Köln,Deutschland, Erika H,6.0
Merian Hotel,Köln,Deutschland, markusjochengoldmann,10.0
Merian Hotel,Köln,Deutschland, Bernd-61,4.0
Merian Hotel,Köln,Deutschland,NAW_Newbury,7.0
Merian Hotel,Köln,Deutschland,Prof. SH,5.0
Merian Hotel,Köln,Deutschland,BBoehme44,0.0
Zur Waldlust,Frankfurt,Deutschland,Melanie,2.0
Zur Waldlust,Frankfurt,Deutschland, Andre L,8.0
Zur Waldlust,Frankfurt,Deutschland, Birgit W,10.0
Zur Waldlust,Frankfurt,Deutschland, Küchenschabe22,6.0
Zur Waldlust,Frankfurt,Deutschland, Der-Christian63,6.0
Zur Waldlust,Frankfurt,Deutschland,Kristine G,7.0
Zur Waldlust,Frankfurt,Deutschland,Omatilla,7.0
Zur Waldlust,Frankfurt,Deutschland,Explore763945,3.0
Hotel am Heideloffplatz,Nürnberg,Deutschland,Ingolf R,10.0
Hotel am Heideloffplatz,Nürnberg,Deutschland, Dennis Lassak,10.0
Hotel am Heideloffplatz,Nürnberg,Deutschland, Urs F,10.0
Hotel am Heideloffplatz,Nürnberg,Deutschland, Marabou676,6.0
Hotel am Heideloffplatz,Nürnberg,Deutschland, minetonka,10.0
Hotel am Heideloffplatz,Nürnberg,Deutschland,Prof. SH,6.0
Hotel am Heideloffplatz,Nürnberg,Deutschland,Anneliese M,6.0
Hotel am Heideloffplatz,Nürnberg,Deutschland,nederlandsegulden,3.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland,hermanthegerman,8.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland, Bundb21,10.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland, SteffenSch,6.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland, flospi,8.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland, Maggie2Lengnau,8.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland,Kati_reist,1.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland,NAW_Newbury,2.0
H2 Hotel Berlin Alexanderplatz,32A,Deutschland,Kati_reist,9.0
Schlosshotel Nordland, Rostock,Deutschland,josibweber,2.0
Schlosshotel Nordland, Rostock,Deutschland, juergen,4.0
Schlosshotel Nordland, Rostock,Deutschland, HSMSA,6.0
Schlosshotel Nordland, Rostock,Deutschland, Rhymerino,8.0
Schlosshotel Nordland, Rostock,Deutschland, Ulrike M,6.0
Schlosshotel Nordland, Rostock,Deutschland,ollith,6.0
Schlosshotel Nordland, Rostock,Deutschland,Andrea B,2.0
Schlosshotel Nordland, Rostock,Deutschland,Jader G,4.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland,B_Tom2013,8.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland, derChristof,6.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland, Martin W,8.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland, der_hoegn,6.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland, DerBewerter,6.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland,Andrea B,4.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland,nederlandsegulden,5.0
Living Hotel Prinzessin Elisabeth by Derag,München,Deutschland,ollith,4.0
Leonardo Hotel Köln,Köln,Deutschland,demmannschmecktes,4.0
Leonardo Hotel Köln,Köln,Deutschland, Mannib1978,8.0
Leonardo Hotel Köln,Köln,Deutschland, ich111,10.0
Leonardo Hotel Köln,Köln,Deutschland, Jan,4.0
Leonardo Hotel Köln,Köln,Deutschland, velannet,8.0
Leonardo Hotel Köln,Köln,Deutschland,Verča,7.0
Leonardo Hotel Köln,Köln,Deutschland,Anneliese M,1.0
Leonardo Hotel Köln,Köln,Deutschland,Lior P,4.0
Aria Hotel,Nürnberg,Deutschland,Schulmeister,2.0
Aria Hotel,Nürnberg,Deutschland, Jeannine,2.0
Aria Hotel,Nürnberg,Deutschland, Wolfgang B,10.0
Aria Hotel,Nürnberg,Deutschland, Oliver Z,6.0
Aria Hotel,Nürnberg,Deutschland, Nicole G,8.0
Aria Hotel,Nürnberg,Deutschland,BBoehme44,3.0
Aria Hotel,Nürnberg,Deutschland,BBoehme44,3.0
Aria Hotel,Nürnberg,Deutschland,ollith,8.0
Landhaus Flottbek,179,Deutschland,Joshua E,10.0
Landhaus Flottbek,179,Deutschland, EberhardCharlotte,10.0
Landhaus Flottbek,179,Deutschland, Lucky O,8.0
Landhaus Flottbek,179,Deutschland, Jochen855,10.0
Landhaus Flottbek,179,Deutschland, Michael K,10.0
Landhaus Flottbek,179,Deutschland,Verča,1.0
Landhaus Flottbek,179,Deutschland,Thomas Miller,3.0
Landhaus Flottbek,179,Deutschland,jmb,3.0
ArtHotel City,Nürnberg,Deutschland,Maurerar,6.0
ArtHotel City,Nürnberg,Deutschland, 0173alexander,8.0
ArtHotel City,Nürnberg,Deutschland, Thomas J,8.0
ArtHotel City,Nürnberg,Deutschland, Michael G.,8.0
ArtHotel City,Nürnberg,Deutschland, TravellingTexas,6.0
ArtHotel City,Nürnberg,Deutschland,ollith,9.0
ArtHotel City,Nürnberg,Deutschland,Prof. SH,7.0
ArtHotel City,Nürnberg,Deutschland,Omatilla,0.0
Gästehaus Linde,Usedom,Deutschland,Karin D,10.0
Gästehaus Linde,Usedom,Deutschland, Karin D,10.0
Gästehaus Linde,Usedom,Deutschland,Kati_reist,5.0
Gästehaus Linde,Usedom,Deutschland,Prof. SH,5.0
Gästehaus Linde,Usedom,Deutschland,ollith,1.0
Pension Fischerhaus,Usedom,Deutschland,Tara-Thanee,2.0
Pension Fischerhaus,Usedom,Deutschland, Cornelia M,10.0
Pension Fischerhaus,Usedom,Deutschland, irischen858,10.0
Pension Fischerhaus,Usedom,Deutschland, Kate,6.0
Pension Fischerhaus,Usedom,Deutschland, Silvia K,10.0
Pension Fischerhaus,Usedom,Deutschland,nederlandsegulden,1.0
Pension Fischerhaus,Usedom,Deutschland,Prof. SH,4.0
Pension Fischerhaus,Usedom,Deutschland,BBoehme44,9.0
Hotel Destination 21,Düsseldorf,Deutschland,Carmen K,10.0
Hotel Destination 21,Düsseldorf,Deutschland, amboss,10.0
Hotel Destination 21,Düsseldorf,Deutschland, Alexandra E,10.0
Hotel Destination 21,Düsseldorf,Deutschland, Patrick F,10.0
Hotel Destination 21,Düsseldorf,Deutschland, Mirco L,10.0
Hotel Destination 21,Düsseldorf,Deutschland,Jader G,3.0
Hotel Destination 21,Düsseldorf,Deutschland,jmb,4.0
Hotel Destination 21,Düsseldorf,Deutschland,Lior P,1.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland,jge,8.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland, GuentR,4.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland, Pechvogel712,10.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland, Reiseonkel,4.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland, MBo,10.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland,eithne e,1.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland,Verča,2.0
Leonardo Hotel Frankfurt City Center,Frankfurt,Deutschland,jmb,2.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland,Arno S.,8.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland, 6daniel2019,10.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland, Günter,10.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland, frankrendel,10.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland, GlobeTrotting319401,8.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland,BBoehme44,5.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland,eithne e,9.0
Mercure Hotel Berlin Wittenbergplatz,3,Deutschland,Verča,2.0
Theeknop Appartmenthaus, Sylt,Deutschland,Sandra V,10.0
Theeknop Appartmenthaus, Sylt,Deutschland, JanaOd,10.0
Theeknop Appartmenthaus, Sylt,Deutschland, Traveljox,8.0
Theeknop Appartmenthaus, Sylt,Deutschland,ollith,4.0
Theeknop Appartmenthaus, Sylt,Deutschland,eithne e,5.0
Theeknop Appartmenthaus, Sylt,Deutschland,M. Fehling,8.0
Gaestehaus Gruentenblick, Oberstdorf,Deutschland,Hanni,10.0
Gaestehaus Gruentenblick, Oberstdorf,Deutschland, marenchen89,10.0
Gaestehaus Gruentenblick, Oberstdorf,Deutschland, Gerstenkaltschale,8.0
Gaestehaus Gruentenblick, Oberstdorf,Deutschland,Thomas Miller,2.0
Gaestehaus Gruentenblick, Oberstdorf,Deutschland,Lior P,2.0
Gaestehaus Gruentenblick, Oberstdorf,Deutschland,eithne e,9.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland,barakoff,10.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland, hanslindemann,8.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland, Badura2019,6.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland, sandwolf50,10.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland, traudlbrunner,10.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland,jmb,8.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland,eithne e,5.0
"Steichele, Hotel Restaurant Weinstube",Nürnberg,Deutschland,Jader G,3.0
Villa am Nebelhorn, Oberstdorf,Deutschland,Karsten K,4.0
Villa am Nebelhorn, Oberstdorf,Deutschland,BBoehme44,9.0
Villa am Nebelhorn, Oberstdorf,Deutschland,jmb,8.0
Villa am Nebelhorn, Oberstdorf,Deutschland,Andrea B,4.0
Arkona Strandhotel, Rügen,Deutschland,Rudi Reiser,2.0
Arkona Strandhotel, Rügen,Deutschland, Bernd Mündörfer,8.0
Arkona Strandhotel, Rügen,Deutschland, Schleimbolzen,6.0
Arkona Strandhotel, Rügen,Deutschland, K M,2.0
Arkona Strandhotel, Rügen,Deutschland, Dagmar Fuchs,10.0
Arkona Strandhotel, Rügen,Deutschland,Omatilla,4.0
Arkona Strandhotel, Rügen,Deutschland,nederlandsegulden,3.0
Arkona Strandhotel, Rügen,Deutschland,Prof. SH,9.0
Hotel Alexander am Zoo,Frankfurt,Deutschland,Eva H,10.0
Hotel Alexander am Zoo,Frankfurt,Deutschland, Katrin S,10.0
Hotel Alexander am Zoo,Frankfurt,Deutschland, Bin unterwegs,8.0
Hotel Alexander am Zoo,Frankfurt,Deutschland, Daniel T,8.0
Hotel Alexander am Zoo,Frankfurt,Deutschland, Peter P,8.0
Hotel Alexander am Zoo,Frankfurt,Deutschland,jkerber2018,6.0
Hotel Alexander am Zoo,Frankfurt,Deutschland,eithne e,6.0
Hotel Alexander am Zoo,Frankfurt,Deutschland,eithne e,0.0
CityClass Hotel Caprice am Dom,Köln,Deutschland,Markus S,10.0
CityClass Hotel Caprice am Dom,Köln,Deutschland, Thameo,8.0
CityClass Hotel Caprice am Dom,Köln,Deutschland, Maik Ramftel,6.0
CityClass Hotel Caprice am Dom,Köln,Deutschland, Martin_A_,8.0
CityClass Hotel Caprice am Dom,Köln,Deutschland, Manuel,8.0
CityClass Hotel Caprice am Dom,Köln,Deutschland,jkerber2018,3.0
CityClass Hotel Caprice am Dom,Köln,Deutschland,NAW_Newbury,0.0
CityClass Hotel Caprice am Dom,Köln,Deutschland,Prof. SH,3.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland,HeinBloed,8.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland, 187323Tom,6.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland, Dornhofer,10.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland, FGO87,4.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland, BeatrixHein,8.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland,BBoehme44,7.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland,Lior P,9.0
Courtyard by Marriott Düsseldorf Seestern,Düsseldorf,Deutschland,Verča,6.0
Gaestehaus Steiner,Büsum,Deutschland,klausbiga,8.0
Gaestehaus Steiner,Büsum,Deutschland,Lior P,1.0
Gaestehaus Steiner,Büsum,Deutschland,NAW_Newbury,4.0
Gaestehaus Steiner,Büsum,Deutschland,M. Fehling,4.0
The Circus Hotel,Straße,Deutschland,Purzelbaumprofessor,8.0
The Circus Hotel,Straße,Deutschland, Jenny H,10.0
The Circus Hotel,Straße,Deutschland, Ieen,10.0
The Circus Hotel,Straße,Deutschland, Felicitas S,8.0
The Circus Hotel,Straße,Deutschland, LaenderAbenteuerer,8.0
The Circus Hotel,Straße,Deutschland,nederlandsegulden,7.0
The Circus Hotel,Straße,Deutschland,eithne e,5.0
The Circus Hotel,Straße,Deutschland,Kristine G,6.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland,heidis354,6.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland, Hud Z,2.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland, Jey J,6.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland, Naddl_ozzy,8.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland, Camille,8.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland,M. Fehling,8.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland,jkerber2018,7.0
Novum Apartment Hotel am Ratsholz Leipzig, Leipzig,Deutschland,Omatilla,7.0
Hotel Altes Kurhaus, Rügen,Deutschland,biddibornholm,8.0
Hotel Altes Kurhaus, Rügen,Deutschland, Holger B,10.0
Hotel Altes Kurhaus, Rügen,Deutschland, Holger B,10.0
Hotel Altes Kurhaus, Rügen,Deutschland, Cymberline1,8.0
Hotel Altes Kurhaus, Rügen,Deutschland, Zeitreisen,8.0
Hotel Altes Kurhaus, Rügen,Deutschland,jmb,4.0
Hotel Altes Kurhaus, Rügen,Deutschland,Anneliese M,7.0
Hotel Altes Kurhaus, Rügen,Deutschland,BBoehme44,9.0
Hotel Mautner,Stuttgart,Deutschland,Sibel S,2.0
Hotel Mautner,Stuttgart,Deutschland, RobertMackenbach,8.0
Hotel Mautner,Stuttgart,Deutschland, grandioso,4.0
Hotel Mautner,Stuttgart,Deutschland, Ana L,8.0
Hotel Mautner,Stuttgart,Deutschland,Jader G,7.0
Hotel Mautner,Stuttgart,Deutschland,jkerber2018,6.0
Hotel Mautner,Stuttgart,Deutschland,jmb,3.0
Mercure Hotel München City Center,München,Deutschland,martinnikolaevst2020,10.0
Mercure Hotel München City Center,München,Deutschland, torstenadolph,10.0
Mercure Hotel München City Center,München,Deutschland, Pradatsch,8.0
Mercure Hotel München City Center,München,Deutschland, Monkell,10.0
Mercure Hotel München City Center,München,Deutschland, Martin K,10.0
Mercure Hotel München City Center,München,Deutschland,Kristine G,6.0
Mercure Hotel München City Center,München,Deutschland,BBoehme44,7.0
Mercure Hotel München City Center,München,Deutschland,Kati_reist,2.0
Baseler Hof,11,Deutschland,Regina P,10.0
Baseler Hof,11,Deutschland, ChrisNue,8.0
Baseler Hof,11,Deutschland, JMy76,10.0
Baseler Hof,11,Deutschland, Rumpumpel78,10.0
Baseler Hof,11,Deutschland, Andreas H,8.0
Baseler Hof,11,Deutschland,Omatilla,7.0
Baseler Hof,11,Deutschland,BBoehme44,8.0
Baseler Hof,11,Deutschland,Prof. SH,4.0
Alttolkewitzer Hof,Dresden,Deutschland,Marcus_Fenix1,6.0
Alttolkewitzer Hof,Dresden,Deutschland, Daniela St.,8.0
Alttolkewitzer Hof,Dresden,Deutschland, kpbrinke,8.0
Alttolkewitzer Hof,Dresden,Deutschland, Klaus H,2.0
Alttolkewitzer Hof,Dresden,Deutschland, Egon Ernst H,8.0
Alttolkewitzer Hof,Dresden,Deutschland,Omatilla,0.0
Alttolkewitzer Hof,Dresden,Deutschland,M. Fehling,9.0
Alttolkewitzer Hof,Dresden,Deutschland,Lior P,5.0
ACHAT Premium Dresden,Dresden,Deutschland,OliLea,8.0
ACHAT Premium Dresden,Dresden,Deutschland, ralfharder1983,10.0
ACHAT Premium Dresden,Dresden,Deutschland, Nice,6.0
ACHAT Premium Dresden,Dresden,Deutschland, Lucullus72,6.0
ACHAT Premium Dresden,Dresden,Deutschland, W. Fischer,8.0
ACHAT Premium Dresden,Dresden,Deutschland,Anneliese M,8.0
ACHAT Premium Dresden,Dresden,Deutschland,M. Fehling,5.0
ACHAT Premium Dresden,Dresden,Deutschland,Prof. SH,8.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland,da-Silva-ffm,8.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland, atomkraftwerk,4.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland, Ueli Plüss,6.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland, ChefiHM,8.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland, Christian H,6.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland,Lior P,4.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland,Lior P,0.0
Kurparkhotel Oberstdorf, Oberstdorf,Deutschland,eithne e,9.0
Uta Gästehaus,Büsum,Deutschland,Gert C,8.0
Uta Gästehaus,Büsum,Deutschland, Ervin J,8.0
Uta Gästehaus,Büsum,Deutschland, Rikke G,10.0
Uta Gästehaus,Büsum,Deutschland, sgrevelund,8.0
Uta Gästehaus,Büsum,Deutschland, Trek546449,8.0
Uta Gästehaus,Büsum,Deutschland,Prof. SH,2.0
Uta Gästehaus,Büsum,Deutschland,Verča,0.0
Uta Gästehaus,Büsum,Deutschland,Verča,7.0
Muellers Hostel,Bremen,Deutschland,Jeremis,6.0
Muellers Hostel,Bremen,Deutschland, Ines W,4.0
Muellers Hostel,Bremen,Deutschland,Jader G,1.0
Muellers Hostel,Bremen,Deutschland,Thomas Miller,8.0
Muellers Hostel,Bremen,Deutschland,Andrea B,1.0
Hotel Strandlust Vegesack,Bremen,Deutschland,Thomas,8.0
Hotel Strandlust Vegesack,Bremen,Deutschland, Andrea B,10.0
Hotel Strandlust Vegesack,Bremen,Deutschland, Weltensammler1,10.0
Hotel Strandlust Vegesack,Bremen,Deutschland, Drumm3r,8.0
Hotel Strandlust Vegesack,Bremen,Deutschland, James B,8.0
Hotel Strandlust Vegesack,Bremen,Deutschland,eithne e,9.0
Hotel Strandlust Vegesack,Bremen,Deutschland,jmb,0.0
Hotel Strandlust Vegesack,Bremen,Deutschland,Kati_reist,8.0
Pension Braun, Winterberg,Deutschland,katrin b,8.0
Pension Braun, Winterberg,Deutschland, Sina A,6.0
Pension Braun, Winterberg,Deutschland, Thomas L,10.0
Pension Braun, Winterberg,Deutschland, Christian S,8.0
Pension Braun, Winterberg,Deutschland, bananapirata,8.0
Pension Braun, Winterberg,Deutschland,Anneliese M,4.0
Pension Braun, Winterberg,Deutschland,Kati_reist,8.0
Pension Braun, Winterberg,Deutschland,Kati_reist,0.0
Hotel Splendid-Dollmann,München,Deutschland,Quovadis03,8.0
Hotel Splendid-Dollmann,München,Deutschland, madulu,10.0
Hotel Splendid-Dollmann,München,Deutschland, WHA80,8.0
Hotel Splendid-Dollmann,München,Deutschland, Gundula,10.0
Hotel Splendid-Dollmann,München,Deutschland, Hans-Gerhard B,10.0
Hotel Splendid-Dollmann,München,Deutschland,Kati_reist,6.0
Hotel Splendid-Dollmann,München,Deutschland,Jader G,9.0
Hotel Splendid-Dollmann,München,Deutschland,NAW_Newbury,4.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland,Maike D.,10.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland, Umberto,6.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland, Thorsten V,10.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland, Gastro-Jacko,6.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland, welterkunder2018,4.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland,ollith,8.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland,Kati_reist,8.0
Hotel Schumann Düsseldorf by Trip Inn,Düsseldorf,Deutschland,Prof. SH,0.0
Hotel Zur Malzmühle,Köln,Deutschland,steve131290,10.0
Hotel Zur Malzmühle,Köln,Deutschland, player24,8.0
Hotel Zur Malzmühle,Köln,Deutschland, Eagle64,8.0
Hotel Zur Malzmühle,Köln,Deutschland, aida_morris,8.0
Hotel Zur Malzmühle,Köln,Deutschland, dieneue67,8.0
Hotel Zur Malzmühle,Köln,Deutschland,jmb,5.0
Hotel Zur Malzmühle,Köln,Deutschland,nederlandsegulden,1.0
Hotel Zur Malzmühle,Köln,Deutschland,Verča,5.0
Hotel Duesseldorf City by Tulip Inn,Düsseldorf,Deutschland,658name,8.0
Hotel Duesseldorf City by Tulip Inn,Düsseldorf,Deutschland, pensionaer1,10.0
