hotel,city,nation,reviewer,vote
Embassy Suites by Hilton Houston Downtown, Houston,USA, claudiaculp,4.0
Embassy Suites by Hilton Houston Downtown, Houston,USA, queenbev56,10.0
Embassy Suites by Hilton Houston Downtown, Houston,USA, Israel G,8.0
Embassy Suites by Hilton Houston Downtown, Houston,USA,Mark L,5.0
Fairfield Inn & Suites Palm Desert, Greater Palm Springs,USA,lb33wonka,8.0
Fairfield Inn & Suites Palm Desert, Greater Palm Springs,USA, ryanpeg,8.0
Fairfield Inn & Suites Palm Desert, Greater Palm Springs,USA, Scott M,6.0
Fairfield Inn & Suites Palm Desert, Greater Palm Springs,USA, srmtx01,10.0
Fairfield Inn & Suites Palm Desert, Greater Palm Springs,USA, pwillard,8.0
Fairfield Inn & Suites Palm Desert, Greater Palm Springs,USA,firebirdinc,2.0
Doubletree Houston Intercontinental Airport, Houston,USA,Randi B,4.0
Doubletree Houston Intercontinental Airport, Houston,USA, Lisa A,10.0
Doubletree Houston Intercontinental Airport, Houston,USA, cbnrdy,10.0
Doubletree Houston Intercontinental Airport, Houston,USA, Shari M,4.0
Doubletree Houston Intercontinental Airport, Houston,USA, chasemaggie2020,8.0
Doubletree Houston Intercontinental Airport, Houston,USA,Troy T,8.0
Motel 6 Dallas Northeast, Dallas,USA,Adam Kuipers,10.0
Motel 6 Dallas Northeast, Dallas,USA, Lulu D,4.0
Motel 6 Dallas Northeast, Dallas,USA, Jennie C,4.0
Motel 6 Dallas Northeast, Dallas,USA, Daeqwon F,4.0
Motel 6 Dallas Northeast, Dallas,USA, Delta D,2.0
Motel 6 Dallas Northeast, Dallas,USA,Ellen S,6.0
Vdara Hotel & Spa at ARIA Las Vegas, Las Vegas,USA,jmarcom2020,10.0
Vdara Hotel & Spa at ARIA Las Vegas, Las Vegas,USA, charybdis47,10.0
Vdara Hotel & Spa at ARIA Las Vegas, Las Vegas,USA, dmm992,6.0
Vdara Hotel & Spa at ARIA Las Vegas, Las Vegas,USA, Unhappy traveler,10.0
Vdara Hotel & Spa at ARIA Las Vegas, Las Vegas,USA, SonOfNike,10.0
Vdara Hotel & Spa at ARIA Las Vegas, Las Vegas,USA,Troy T,3.0
Suites on South Beach, Miami Beach,USA,LizzyBee9986,10.0
Suites on South Beach, Miami Beach,USA, Jay R,10.0
Suites on South Beach, Miami Beach,USA, AbolAzm,10.0
Suites on South Beach, Miami Beach,USA, Anita Reid,10.0
Suites on South Beach, Miami Beach,USA, servulobrito,4.0
Suites on South Beach, Miami Beach,USA,Troy T,9.0
Lily Leon Hotel, Miami Beach,USA,Kelly T,10.0
Lily Leon Hotel, Miami Beach,USA, surftacos,10.0
Lily Leon Hotel, Miami Beach,USA, Glenda W,2.0
Lily Leon Hotel, Miami Beach,USA, Andrewcary11,8.0
Lily Leon Hotel, Miami Beach,USA, nikk5,8.0
Lily Leon Hotel, Miami Beach,USA,Caitlin Newlie,8.0
Jerry's Motel, Los Angeles,USA,Stratosphere,10.0
Jerry's Motel, Los Angeles,USA, Walter \u0026 Debbie Giff,10.0
Jerry's Motel, Los Angeles,USA, Sean W,10.0
Jerry's Motel, Los Angeles,USA, Therealrvm,10.0
Jerry's Motel, Los Angeles,USA, Joe Aver,10.0
Jerry's Motel, Los Angeles,USA,Marilyn4me,4.0
Aina Nalu, Maui,USA,Hansonfam,8.0
Aina Nalu, Maui,USA, Angela R,10.0
Aina Nalu, Maui,USA, Chowa-Rides-Again,8.0
Aina Nalu, Maui,USA, AnitaLazr,6.0
Aina Nalu, Maui,USA, nkelley,10.0
Aina Nalu, Maui,USA,TrailBlazer14740,0.0
Howard Johnson by Wyndham Tropical Palms Kissimmee, Kissimmee,USA,Kleber Pereira Dias,2.0
Howard Johnson by Wyndham Tropical Palms Kissimmee, Kissimmee,USA, Riley C,2.0
Howard Johnson by Wyndham Tropical Palms Kissimmee, Kissimmee,USA, jl4012019,6.0
Howard Johnson by Wyndham Tropical Palms Kissimmee, Kissimmee,USA, Shawn900,4.0
Howard Johnson by Wyndham Tropical Palms Kissimmee, Kissimmee,USA, Adventure495195,2.0
Howard Johnson by Wyndham Tropical Palms Kissimmee, Kissimmee,USA,DWRockford,0.0
Lolia Community, Island of Hawaii,USA,Lila Corinne,2.0
Lolia Community, Island of Hawaii,USA, ArtBrown91505,10.0
Lolia Community, Island of Hawaii,USA,DWRockford,2.0
U Street Hostel, Washington DC,USA,Amanda A,2.0
U Street Hostel, Washington DC,USA, pamela m,10.0
U Street Hostel, Washington DC,USA, Michael Yu,4.0
U Street Hostel, Washington DC,USA, smaatje,4.0
U Street Hostel, Washington DC,USA, Forrest S,10.0
U Street Hostel, Washington DC,USA,Robert J,0.0
Sheraton Miami Airport Hotel & Executive Meeting Center, Miami,USA,Jb90,10.0
Sheraton Miami Airport Hotel & Executive Meeting Center, Miami,USA, carol m,10.0
Sheraton Miami Airport Hotel & Executive Meeting Center, Miami,USA, mom2two2,8.0
Sheraton Miami Airport Hotel & Executive Meeting Center, Miami,USA, devondawdler,4.0
Sheraton Miami Airport Hotel & Executive Meeting Center, Miami,USA, Jamie E,10.0
Sheraton Miami Airport Hotel & Executive Meeting Center, Miami,USA,willynellson,1.0
The Henley Park Hotel, Washington DC,USA,Elizabeth R,6.0
The Henley Park Hotel, Washington DC,USA, EMBChicago,10.0
The Henley Park Hotel, Washington DC,USA, Noni C,10.0
The Henley Park Hotel, Washington DC,USA, Jennifer R,10.0
The Henley Park Hotel, Washington DC,USA, Lisa G,10.0
The Henley Park Hotel, Washington DC,USA,Johan K,3.0
CLC World Florida at Encantada, Kissimmee,USA,Darlene P,2.0
CLC World Florida at Encantada, Kissimmee,USA, Vlado B,6.0
CLC World Florida at Encantada, Kissimmee,USA, Trip Boy,10.0
CLC World Florida at Encantada, Kissimmee,USA, Rounwinn,10.0
CLC World Florida at Encantada, Kissimmee,USA, Meliissa S,10.0
CLC World Florida at Encantada, Kissimmee,USA,firebirdinc,4.0
Pacific View Inn, San Diego,USA,CourtsO,2.0
Pacific View Inn, San Diego,USA, BigBro K,2.0
Pacific View Inn, San Diego,USA, Salvatore C,2.0
Pacific View Inn, San Diego,USA, Elba Jessica,10.0
Pacific View Inn, San Diego,USA, KC Trap,8.0
Pacific View Inn, San Diego,USA,Gloria19147,2.0
Dorset Hotel, Miami Beach,USA,CHAR,10.0
Dorset Hotel, Miami Beach,USA, Penacookave,2.0
Dorset Hotel, Miami Beach,USA, Russell L,6.0
Dorset Hotel, Miami Beach,USA, EveWilson,10.0
Dorset Hotel, Miami Beach,USA, Ronald C,10.0
Dorset Hotel, Miami Beach,USA,karen m,1.0
Hyatt Regency San Antonio, San Antonio,USA,jules_magee,8.0
Hyatt Regency San Antonio, San Antonio,USA, Lynn H,10.0
Hyatt Regency San Antonio, San Antonio,USA, Sterfry B,10.0
Hyatt Regency San Antonio, San Antonio,USA, Tour54841797471,4.0
Hyatt Regency San Antonio, San Antonio,USA, MNQUEENOFHEARTS,8.0
Hyatt Regency San Antonio, San Antonio,USA,leecaston,7.0
Moxy NYC Times Square, New York City,USA,harrryboiler,10.0
Moxy NYC Times Square, New York City,USA, Beth B,10.0
Moxy NYC Times Square, New York City,USA, albertotorres11520,10.0
Moxy NYC Times Square, New York City,USA, mtlfamily4,6.0
Moxy NYC Times Square, New York City,USA, Gary M,10.0
Moxy NYC Times Square, New York City,USA,Caitlin Newlie,5.0
Hotel Casa del Mar, Santa Monica,USA,Departure46318,10.0
Hotel Casa del Mar, Santa Monica,USA, justme2Georgia,10.0
Hotel Casa del Mar, Santa Monica,USA, Tony E,10.0
Hotel Casa del Mar, Santa Monica,USA, PassionwithPurpose,10.0
Hotel Casa del Mar, Santa Monica,USA, Nor222,10.0
Hotel Casa del Mar, Santa Monica,USA,Kylie H,8.0
Lorraine Hotel, Miami Beach,USA,Grace C,8.0
Lorraine Hotel, Miami Beach,USA, Christian K,10.0
Lorraine Hotel, Miami Beach,USA, Ali N,4.0
Lorraine Hotel, Miami Beach,USA, Daniel Sz,10.0
Lorraine Hotel, Miami Beach,USA, Ash,10.0
Lorraine Hotel, Miami Beach,USA,Ellen S,8.0
Hyatt Palm Springs, Greater Palm Springs,USA,JT Squared,2.0
Hyatt Palm Springs, Greater Palm Springs,USA, sotjenter,6.0
Hyatt Palm Springs, Greater Palm Springs,USA, markpadilla,8.0
Hyatt Palm Springs, Greater Palm Springs,USA, 154deb,4.0
Hyatt Palm Springs, Greater Palm Springs,USA, Famtvrl,4.0
Hyatt Palm Springs, Greater Palm Springs,USA,DWRockford,1.0
The Eliza Jane, New Orleans,USA,BlissBrown,10.0
The Eliza Jane, New Orleans,USA, HatterNYC,6.0
The Eliza Jane, New Orleans,USA, emr757,10.0
The Eliza Jane, New Orleans,USA, Yue L,4.0
The Eliza Jane, New Orleans,USA, Luluc,8.0
The Eliza Jane, New Orleans,USA,DWRockford,2.0
Fairfield Inn & Suites Orlando International Drive/Convention Center, Orlando,USA,Denise G,6.0
Fairfield Inn & Suites Orlando International Drive/Convention Center, Orlando,USA, RNMOM,8.0
Fairfield Inn & Suites Orlando International Drive/Convention Center, Orlando,USA, Ron F,8.0
Fairfield Inn & Suites Orlando International Drive/Convention Center, Orlando,USA, Marrasyn,2.0
Fairfield Inn & Suites Orlando International Drive/Convention Center, Orlando,USA, Travel4jesus,2.0
Fairfield Inn & Suites Orlando International Drive/Convention Center, Orlando,USA,Robert J,6.0
Grafton on Sunset, West Hollywood,USA,shana,10.0
Grafton on Sunset, West Hollywood,USA, Paula,10.0
Grafton on Sunset, West Hollywood,USA, Jack Trout,10.0
Grafton on Sunset, West Hollywood,USA, denningm,8.0
Grafton on Sunset, West Hollywood,USA, nellie40,10.0
Grafton on Sunset, West Hollywood,USA,Filip K,7.0
Red Roof PLUS+ San Antonio Downtown - Riverwalk, San Antonio,USA,Robby G C,10.0
Red Roof PLUS+ San Antonio Downtown - Riverwalk, San Antonio,USA, Cesar P,4.0
Red Roof PLUS+ San Antonio Downtown - Riverwalk, San Antonio,USA, Disney_Nomad,4.0
Red Roof PLUS+ San Antonio Downtown - Riverwalk, San Antonio,USA, Jill C,10.0
Red Roof PLUS+ San Antonio Downtown - Riverwalk, San Antonio,USA, Bruce_Barker,6.0
Red Roof PLUS+ San Antonio Downtown - Riverwalk, San Antonio,USA,firebirdinc,8.0
Pointe Royale Village and Country Club, Branson,USA,Karen E,10.0
Pointe Royale Village and Country Club, Branson,USA, Rita J,8.0
Pointe Royale Village and Country Club, Branson,USA, Expedition652931,6.0
Pointe Royale Village and Country Club, Branson,USA, benjamin Z,10.0
Pointe Royale Village and Country Club, Branson,USA, Jerod B,2.0
Pointe Royale Village and Country Club, Branson,USA,Valerie S,4.0
Hotel Shangri-La Santa Monica, Santa Monica,USA,Daniella G,2.0
Hotel Shangri-La Santa Monica, Santa Monica,USA, Lindsey,10.0
Hotel Shangri-La Santa Monica, Santa Monica,USA, Tarah W,10.0
Hotel Shangri-La Santa Monica, Santa Monica,USA, Richard H,10.0
Hotel Shangri-La Santa Monica, Santa Monica,USA, BethHolidays,8.0
Hotel Shangri-La Santa Monica, Santa Monica,USA,Kylie H,6.0
Ampeer, Washington DC,USA,Fifer1995,10.0
Ampeer, Washington DC,USA, Geoffrey R,10.0
Ampeer, Washington DC,USA, REJSilver,10.0
Ampeer, Washington DC,USA, NotDotCom,10.0
Ampeer, Washington DC,USA, Review_LM,6.0
Ampeer, Washington DC,USA,Kylie H,9.0
Phoenix Park Hotel, Washington DC,USA,FrequentDiner09,10.0
Phoenix Park Hotel, Washington DC,USA, Plainville_CTHeidi,10.0
Phoenix Park Hotel, Washington DC,USA, dining2hrd,10.0
Phoenix Park Hotel, Washington DC,USA, John C,10.0
Phoenix Park Hotel, Washington DC,USA, Florian,8.0
Phoenix Park Hotel, Washington DC,USA,Johan K,9.0
Holiday Inn Express New Orleans - St Charles, New Orleans,USA,Wanda C,10.0
Holiday Inn Express New Orleans - St Charles, New Orleans,USA, Alan S,2.0
Holiday Inn Express New Orleans - St Charles, New Orleans,USA, treetrippers,10.0
Holiday Inn Express New Orleans - St Charles, New Orleans,USA, Jeff L,8.0
Holiday Inn Express New Orleans - St Charles, New Orleans,USA, Steven D,4.0
Holiday Inn Express New Orleans - St Charles, New Orleans,USA,Johan K,3.0
Mountain Meadow Ranch, Island of Hawaii,USA,lasharp54,10.0
Mountain Meadow Ranch, Island of Hawaii,USA, Brittany R,10.0
Mountain Meadow Ranch, Island of Hawaii,USA, Alëna I,10.0
Mountain Meadow Ranch, Island of Hawaii,USA, GailRGS,10.0
Mountain Meadow Ranch, Island of Hawaii,USA, Hugh W,10.0
Mountain Meadow Ranch, Island of Hawaii,USA,DWRockford,7.0
Arthouse Hotel New York City, New York City,USA,Michael M,4.0
Arthouse Hotel New York City, New York City,USA, mariasW3108UW,10.0
Arthouse Hotel New York City, New York City,USA, Donald W,10.0
Arthouse Hotel New York City, New York City,USA, PrasGN,6.0
Arthouse Hotel New York City, New York City,USA, Michael B,10.0
Arthouse Hotel New York City, New York City,USA,Gloria19147,7.0
Hyatt Place Orlando Airport, Orlando,USA,TLS46060,10.0
Hyatt Place Orlando Airport, Orlando,USA, Curiosity16667,8.0
Hyatt Place Orlando Airport, Orlando,USA, LateDealing,8.0
Hyatt Place Orlando Airport, Orlando,USA, Travelbylaws,4.0
Hyatt Place Orlando Airport, Orlando,USA, valeluisa,10.0
Hyatt Place Orlando Airport, Orlando,USA,willynellson,1.0
Bourbon Orleans Hotel, New Orleans,USA,Kimberly L,10.0
Bourbon Orleans Hotel, New Orleans,USA, Melyssa M,10.0
Bourbon Orleans Hotel, New Orleans,USA, Eva A,10.0
Bourbon Orleans Hotel, New Orleans,USA, JoJo,10.0
Bourbon Orleans Hotel, New Orleans,USA, callmesweet,10.0
Bourbon Orleans Hotel, New Orleans,USA,Johan K,4.0
Austin's Inn at Pearl Street, Austin,USA,globalfoodie,10.0
Austin's Inn at Pearl Street, Austin,USA, Dixie,10.0
Austin's Inn at Pearl Street, Austin,USA, AUDREY L,4.0
Austin's Inn at Pearl Street, Austin,USA, FortWorthGirl47,10.0
Austin's Inn at Pearl Street, Austin,USA, Passport795003,10.0
Austin's Inn at Pearl Street, Austin,USA,8Hazel8,7.0
The Inn at Alamo RiverWalk Convention Center, San Antonio,USA,qlisa6873,2.0
The Inn at Alamo RiverWalk Convention Center, San Antonio,USA, Erin_ATX,6.0
The Inn at Alamo RiverWalk Convention Center, San Antonio,USA, Tiffany B,2.0
The Inn at Alamo RiverWalk Convention Center, San Antonio,USA, Raquel,10.0
The Inn at Alamo RiverWalk Convention Center, San Antonio,USA, Pat A,2.0
The Inn at Alamo RiverWalk Convention Center, San Antonio,USA,8Hazel8,9.0
Crown Motel, Las Vegas,USA,liana marie,10.0
Crown Motel, Las Vegas,USA, Jenny B,10.0
Crown Motel, Las Vegas,USA, catspyjamaz,2.0
Crown Motel, Las Vegas,USA,Johan K,8.0
Riff Chelsea, New York City,USA,pw13,2.0
Riff Chelsea, New York City,USA, Tara B,2.0
Riff Chelsea, New York City,USA, meg5466,6.0
Riff Chelsea, New York City,USA, tim r,2.0
Riff Chelsea, New York City,USA, RhondaBHappy,10.0
Riff Chelsea, New York City,USA,Johan K,6.0
Country Inn & Suites by Radisson New Orleans I-10 East, New Orleans,USA,rondonettep,8.0
Country Inn & Suites by Radisson New Orleans I-10 East, New Orleans,USA, cebene,10.0
Country Inn & Suites by Radisson New Orleans I-10 East, New Orleans,USA, William C,10.0
Country Inn & Suites by Radisson New Orleans I-10 East, New Orleans,USA, Yakisha H,2.0
Country Inn & Suites by Radisson New Orleans I-10 East, New Orleans,USA, debden1974,2.0
Country Inn & Suites by Radisson New Orleans I-10 East, New Orleans,USA,Gloria19147,6.0
Infinity Hotel San Francisco, San Francisco,USA,DanK,10.0
Infinity Hotel San Francisco, San Francisco,USA, Toan D,10.0
Infinity Hotel San Francisco, San Francisco,USA, Air_Traveler,8.0
Infinity Hotel San Francisco, San Francisco,USA, Whitney G,10.0
Infinity Hotel San Francisco, San Francisco,USA, Michael G,10.0
Infinity Hotel San Francisco, San Francisco,USA,karen m,5.0
Hyatt Regency Orlando International Airport, Orlando,USA,Inspiration539345,10.0
Hyatt Regency Orlando International Airport, Orlando,USA, scaleup13,10.0
Hyatt Regency Orlando International Airport, Orlando,USA, mnapolit2013,10.0
Hyatt Regency Orlando International Airport, Orlando,USA, Jorge G,8.0
Hyatt Regency Orlando International Airport, Orlando,USA, DVCreviewer,10.0
Hyatt Regency Orlando International Airport, Orlando,USA,firebirdinc,8.0
Homewood Suites by Hilton Orlando Airport, Orlando,USA,Kelly V,10.0
Homewood Suites by Hilton Orlando Airport, Orlando,USA, alwaysridin88,10.0
Homewood Suites by Hilton Orlando Airport, Orlando,USA, yellowrose2020,10.0
Homewood Suites by Hilton Orlando Airport, Orlando,USA, Sandy H,10.0
Homewood Suites by Hilton Orlando Airport, Orlando,USA, trail531504518,10.0
Homewood Suites by Hilton Orlando Airport, Orlando,USA,leecaston,8.0
Northshore Hostel Maui, Maui,USA,Anissa S,10.0
Northshore Hostel Maui, Maui,USA, Catherine R,10.0
Northshore Hostel Maui, Maui,USA, JoeyD,10.0
Northshore Hostel Maui, Maui,USA, Lilia2020,8.0
Northshore Hostel Maui, Maui,USA, Jens,10.0
Northshore Hostel Maui, Maui,USA,leecaston,3.0
Hyatt Regency Hill Country Resort and Spa, San Antonio,USA,Jns1819,10.0
Hyatt Regency Hill Country Resort and Spa, San Antonio,USA, Calvin C,10.0
Hyatt Regency Hill Country Resort and Spa, San Antonio,USA, ericameagher,10.0
Hyatt Regency Hill Country Resort and Spa, San Antonio,USA, Susan F,8.0
Hyatt Regency Hill Country Resort and Spa, San Antonio,USA, LoveTravel312668,10.0
Hyatt Regency Hill Country Resort and Spa, San Antonio,USA,Marilyn4me,2.0
The Jung Hotel & Residences, New Orleans,USA,Amber R,10.0
The Jung Hotel & Residences, New Orleans,USA, kjaymegreen,10.0
The Jung Hotel & Residences, New Orleans,USA, Lyn J,10.0
The Jung Hotel & Residences, New Orleans,USA, Court C,8.0
The Jung Hotel & Residences, New Orleans,USA, John Osborne,10.0
The Jung Hotel & Residences, New Orleans,USA,DWRockford,3.0
9th Street Ocean Walk Apartments, Miami Beach,USA,Dominika T,2.0
9th Street Ocean Walk Apartments, Miami Beach,USA, mzphine,2.0
9th Street Ocean Walk Apartments, Miami Beach,USA, MAU1967,4.0
9th Street Ocean Walk Apartments, Miami Beach,USA,Johan K,7.0
Hampton Inn Washington Downtown Convention Center, Washington DC,USA,bh273984,8.0
Hampton Inn Washington Downtown Convention Center, Washington DC,USA, Wendell D,10.0
Hampton Inn Washington Downtown Convention Center, Washington DC,USA, DOTperson,8.0
Hampton Inn Washington Downtown Convention Center, Washington DC,USA, Billy M,2.0
Hampton Inn Washington Downtown Convention Center, Washington DC,USA, J8602JNguest,2.0
Hampton Inn Washington Downtown Convention Center, Washington DC,USA,Troy T,1.0
Tuscany Manor Suites, Greater Palm Springs,USA,Tanya M,10.0
Tuscany Manor Suites, Greater Palm Springs,USA, LynnNancy,10.0
Tuscany Manor Suites, Greater Palm Springs,USA, Heidi R,10.0
Tuscany Manor Suites, Greater Palm Springs,USA, joeybear1955,8.0
Tuscany Manor Suites, Greater Palm Springs,USA, bosshog1,10.0
Tuscany Manor Suites, Greater Palm Springs,USA,Robert J,1.0
Hilton Garden Inn San Diego Del Mar, San Diego,USA,Fatima Fraga-Alvarez,10.0
Hilton Garden Inn San Diego Del Mar, San Diego,USA, sandrarW319ED,10.0
Hilton Garden Inn San Diego Del Mar, San Diego,USA, Charlyann M,10.0
Hilton Garden Inn San Diego Del Mar, San Diego,USA, JazzyHokie,10.0
Hilton Garden Inn San Diego Del Mar, San Diego,USA, Laura R,10.0
Hilton Garden Inn San Diego Del Mar, San Diego,USA,Caitlin Newlie,1.0
The Talbott Hotel, Chicago,USA,OAP1022,8.0
The Talbott Hotel, Chicago,USA, Ivan M,10.0
The Talbott Hotel, Chicago,USA, CharlieandCeci,10.0
The Talbott Hotel, Chicago,USA, Cindy S,6.0
The Talbott Hotel, Chicago,USA, kmg106,10.0
The Talbott Hotel, Chicago,USA,Johan K,0.0
Ocean Hotel, Miami Beach,USA,Droopydrawrs52,8.0
Ocean Hotel, Miami Beach,USA, barbara p,10.0
Ocean Hotel, Miami Beach,USA, Kelly R,6.0
Ocean Hotel, Miami Beach,USA, Pdrake2015,8.0
Ocean Hotel, Miami Beach,USA, stephaniesG111MI,10.0
Ocean Hotel, Miami Beach,USA,Kylie H,9.0
Wyndham Garden New Orleans East, New Orleans,USA,Wander07772510138,10.0
Wyndham Garden New Orleans East, New Orleans,USA, Amber B,2.0
Wyndham Garden New Orleans East, New Orleans,USA, camichaelp,2.0
Wyndham Garden New Orleans East, New Orleans,USA, Tiannia,4.0
Wyndham Garden New Orleans East, New Orleans,USA, fav0red4,2.0
Wyndham Garden New Orleans East, New Orleans,USA,willynellson,2.0
Rodeway Inn, Chicago,USA,Michael S,4.0
Rodeway Inn, Chicago,USA, David C,6.0
Rodeway Inn, Chicago,USA, V4Vance,6.0
