hotel,city,nation,reviewer,vote
Dionysis & Tonia Studios,Kalamaki,Greece, MrsF,10.0
Dionysis & Tonia Studios,Kalamaki,Greece, phillippa2015,8.0
Dionysis & Tonia Studios,Kalamaki,Greece, Trudie B,10.0
Dionysis & Tonia Studios,Kalamaki,Greece, Voyager48145198427,4.0
Dionysis & Tonia Studios,Kalamaki,Greece,Barry B,2.0
Pegasus Suites & Spa,Imerovigli,Greece,Leigh M,10.0
Pegasus Suites & Spa,Imerovigli,Greece, Norazen,10.0
Pegasus Suites & Spa,Imerovigli,Greece, Csun,10.0
Pegasus Suites & Spa,Imerovigli,Greece, nhm1202,10.0
Pegasus Suites & Spa,Imerovigli,Greece, Ged C,10.0
Pegasus Suites & Spa,Imerovigli,Greece,Eva S,5.0
Hotel Les Moulins,Mykonos,Greece,Fabera,2.0
Hotel Les Moulins,Mykonos,Greece, PaulNZ,6.0
Hotel Les Moulins,Mykonos,Greece,Tonje B,5.0
Myconian Avaton Resort,Elia,Greece,nurulswanderlust,8.0
Myconian Avaton Resort,Elia,Greece, danieljhorn29,10.0
Myconian Avaton Resort,Elia,Greece, Glenn,10.0
Myconian Avaton Resort,Elia,Greece, Chantal A,10.0
Myconian Avaton Resort,Elia,Greece, Martha K,10.0
Myconian Avaton Resort,Elia,Greece,sandrasharp22,1.0
Paradisia Villas,84600,Greece,Ramzi Traboulsi,10.0
Paradisia Villas,84600,Greece, sotirispogiatzis,10.0
Paradisia Villas,84600,Greece, log103,10.0
Paradisia Villas,84600,Greece, Angela T,10.0
Paradisia Villas,84600,Greece, Maria P,10.0
Paradisia Villas,84600,Greece,Tonje B,3.0
Niriides Luxury Villas,Crete,Greece,Regularjim2018,2.0
Niriides Luxury Villas,Crete,Greece, Marianna Psistaki,10.0
Niriides Luxury Villas,Crete,Greece, SimonChrissie S,6.0
Niriides Luxury Villas,Crete,Greece, Sam T,10.0
Niriides Luxury Villas,Crete,Greece, ChesterJ03,10.0
Niriides Luxury Villas,Crete,Greece,Freedom296424,1.0
Romantica Beach Villas,Crete,Greece,jjessa,6.0
Romantica Beach Villas,Crete,Greece, trond219,8.0
Romantica Beach Villas,Crete,Greece, clivedporter1980,10.0
Romantica Beach Villas,Crete,Greece, superfur,10.0
Romantica Beach Villas,Crete,Greece, FPAX1,10.0
Romantica Beach Villas,Crete,Greece,rebecca_comtacto,7.0
Hotel Bretagne,Corfu,Greece,Pizza Monamour,8.0
Hotel Bretagne,Corfu,Greece, tirona17,6.0
Hotel Bretagne,Corfu,Greece, Janet M,8.0
Hotel Bretagne,Corfu,Greece, SkierAndy,6.0
Hotel Bretagne,Corfu,Greece, Hugh O,10.0
Hotel Bretagne,Corfu,Greece,Freedom296424,2.0
Pallas Athena Grecotel Boutique Hotel,Athens,Greece,Macushla88,10.0
Pallas Athena Grecotel Boutique Hotel,Athens,Greece, TanyaBeckenstein,8.0
Pallas Athena Grecotel Boutique Hotel,Athens,Greece, Alexis Z,10.0
Pallas Athena Grecotel Boutique Hotel,Athens,Greece, ARZ1967,8.0
Pallas Athena Grecotel Boutique Hotel,Athens,Greece, Orry L,10.0
Pallas Athena Grecotel Boutique Hotel,Athens,Greece,Antonis C,4.0
Hotel Arion,Crete,Greece,Alex H,10.0
Hotel Arion,Crete,Greece, Barry C,2.0
Hotel Arion,Crete,Greece, QuanYinLynne,8.0
Hotel Arion,Crete,Greece, P P,2.0
Hotel Arion,Crete,Greece, Grigorios P,8.0
Hotel Arion,Crete,Greece,Jules \u0026 Polly,4.0
Olive Tree Hotel,Agios,Greece,Zorba T,4.0
Olive Tree Hotel,Agios,Greece, Mosy,2.0
Olive Tree Hotel,Agios,Greece, DifferentGuy,6.0
Olive Tree Hotel,Agios,Greece, shwer d,2.0
Olive Tree Hotel,Agios,Greece, Avi,8.0
Olive Tree Hotel,Agios,Greece,Antonis C,9.0
Milos Bay Villas,Agios,Greece,Anna C,10.0
Milos Bay Villas,Agios,Greece, Stanciu A,10.0
Milos Bay Villas,Agios,Greece, Keith E,10.0
Milos Bay Villas,Agios,Greece, Michal B,10.0
Milos Bay Villas,Agios,Greece, Silvia M,10.0
Milos Bay Villas,Agios,Greece,Caro,8.0
Aksos Suites Accessible Accommodation,Crete,Greece,klingenlaigaard,8.0
Aksos Suites Accessible Accommodation,Crete,Greece, MagnaCarta1215,10.0
Aksos Suites Accessible Accommodation,Crete,Greece, angela175,10.0
Aksos Suites Accessible Accommodation,Crete,Greece, Maureen P.,10.0
Aksos Suites Accessible Accommodation,Crete,Greece, Dennis P,10.0
Aksos Suites Accessible Accommodation,Crete,Greece,InnaKalina,2.0
Pythari Apartments,Laganas,Greece,Yvonne \Bonnie\ Matthews,10.0
Pythari Apartments,Laganas,Greece, 97nat501,10.0
Pythari Apartments,Laganas,Greece, Stephen Parkin,10.0
Pythari Apartments,Laganas,Greece, gail e,10.0
Pythari Apartments,Laganas,Greece, Cathy D,10.0
Pythari Apartments,Laganas,Greece,ΔΗΜΗΤΡΗΣ Π,0.0
City Marina Hotel,Corfu,Greece,katerina,2.0
City Marina Hotel,Corfu,Greece, Deirdre T,4.0
City Marina Hotel,Corfu,Greece, tibbs1790,6.0
City Marina Hotel,Corfu,Greece, Jessica G,4.0
City Marina Hotel,Corfu,Greece, Keiron L,4.0
City Marina Hotel,Corfu,Greece,Eva S,6.0
Cavos Inn,Assos,Greece,Tracy P,10.0
Cavos Inn,Assos,Greece, Jane P,8.0
Cavos Inn,Assos,Greece, SueCass,10.0
Cavos Inn,Assos,Greece, Phil F,10.0
Cavos Inn,Assos,Greece, Chris_Carol_11,8.0
Cavos Inn,Assos,Greece,Bogdan Craciun,6.0
Ageri-Milos,Adamas,Greece,Simona A,10.0
Ageri-Milos,Adamas,Greece, Latifah A.,10.0
Ageri-Milos,Adamas,Greece, Ανδρέας Λ,10.0
Ageri-Milos,Adamas,Greece, Nikos Aspiotis,10.0
Ageri-Milos,Adamas,Greece, Francesco,10.0
Ageri-Milos,Adamas,Greece,Eva S,5.0
Chrysallis Studios,Parikia,Greece,Alessandra D,6.0
Chrysallis Studios,Parikia,Greece, Jacopo C,10.0
Chrysallis Studios,Parikia,Greece, SHARON S,8.0
Chrysallis Studios,Parikia,Greece, Mikasss,10.0
Chrysallis Studios,Parikia,Greece,Jules \u0026 Polly,4.0
Anna Zisimos Rooms,Adamas,Greece,Elis E,8.0
Anna Zisimos Rooms,Adamas,Greece, christinajtheo,8.0
Anna Zisimos Rooms,Adamas,Greece, Ebabeleba,10.0
Anna Zisimos Rooms,Adamas,Greece, roachim,8.0
Anna Zisimos Rooms,Adamas,Greece, johanE216,8.0
Anna Zisimos Rooms,Adamas,Greece,Jules \u0026 Polly,1.0
Dantelo Luxury Residences,Mesaria,Greece,Euroerican,10.0
Dantelo Luxury Residences,Mesaria,Greece, 我不要做咸🐟,10.0
Dantelo Luxury Residences,Mesaria,Greece, backpaker_13,10.0
Dantelo Luxury Residences,Mesaria,Greece,InnaKalina,2.0
Evangelia Karali Apartments,Sami,Greece,Andrea K,10.0
Evangelia Karali Apartments,Sami,Greece,Antonis C,4.0
Hotel Hermes,Rhodes,Greece,Gerritdina S,10.0
Hotel Hermes,Rhodes,Greece, erdogan,8.0
Hotel Hermes,Rhodes,Greece, ScrabbleAustralia,2.0
Hotel Hermes,Rhodes,Greece, Chowbins,6.0
Hotel Hermes,Rhodes,Greece, Linda L,10.0
Hotel Hermes,Rhodes,Greece,Caro,3.0
Sea Path Apartments,Assos,Greece,Tim22London,8.0
Sea Path Apartments,Assos,Greece,Jules \u0026 Polly,6.0
Magas Hotel,Mykonos,Greece,emmanatalie,10.0
Magas Hotel,Mykonos,Greece, Elizabeth F,10.0
Magas Hotel,Mykonos,Greece, Mistyb1302,6.0
Magas Hotel,Mykonos,Greece, Tour310850,10.0
Magas Hotel,Mykonos,Greece, Ashley S,6.0
Magas Hotel,Mykonos,Greece,LauraKenney,8.0
Kyma,Votsalakia,Greece,georgia p,10.0
Kyma,Votsalakia,Greece,Caro,3.0
Nostos Studios,Golden,Greece,floodys,10.0
Nostos Studios,Golden,Greece, Stef C,10.0
Nostos Studios,Golden,Greece, Famousfourtravellers,6.0
Nostos Studios,Golden,Greece, SkateMinsteronSea,10.0
Nostos Studios,Golden,Greece, chrisH9870WY,10.0
Nostos Studios,Golden,Greece,Lyndz14,4.0
Palazzo Greco Villas,Crete,Greece,jfc17110,8.0
Palazzo Greco Villas,Crete,Greece, LesBall59,10.0
Palazzo Greco Villas,Crete,Greece, Tony1880,10.0
Palazzo Greco Villas,Crete,Greece, 375marie,10.0
Palazzo Greco Villas,Crete,Greece, Jenni,10.0
Palazzo Greco Villas,Crete,Greece,Freedom296424,9.0
Happyland Hotel Apartments,Nidri,Greece,Anca A,10.0
Happyland Hotel Apartments,Nidri,Greece, Ghizaru M,10.0
Happyland Hotel Apartments,Nidri,Greece, ruumer,8.0
Happyland Hotel Apartments,Nidri,Greece, Hayley R,10.0
Happyland Hotel Apartments,Nidri,Greece, Carla S,8.0
Happyland Hotel Apartments,Nidri,Greece,petersimister,8.0
Happyland Hotel Apartments,Nidri,Greece,Journey765905,10.0
Happyland Hotel Apartments,Nidri,Greece, mdmicro,10.0
Happyland Hotel Apartments,Nidri,Greece, APen2014,8.0
Happyland Hotel Apartments,Nidri,Greece, emkontakis1,10.0
Happyland Hotel Apartments,Nidri,Greece, Nicola M,10.0
Olympus Studios,Crete,Greece,VegChefMinsk,10.0
Olympus Studios,Crete,Greece, Дарья Балабуева,10.0
Olympus Studios,Crete,Greece, Neil F,10.0
Olympus Studios,Crete,Greece, Cleasbyyyy,10.0
Olympus Studios,Crete,Greece, Koen,10.0
Olympus Studios,Crete,Greece,Lyndz14,3.0
G. George,Nidri,Greece,Mark R,10.0
G. George,Nidri,Greece, G\u0026T,10.0
G. George,Nidri,Greece, Kate R,8.0
G. George,Nidri,Greece, Tricia F,8.0
G. George,Nidri,Greece, Jane D,6.0
G. George,Nidri,Greece,Lyndz14,6.0
Amfitriti Studios,Greece,Greece,shanleymsgs2016,4.0
Amfitriti Studios,Greece,Greece,sandrasharp22,5.0
Hotel Akti,Skiathos,Greece,Anita J,10.0
Hotel Akti,Skiathos,Greece, Birmingham Reviewer,2.0
Hotel Akti,Skiathos,Greece, franskats,10.0
Hotel Akti,Skiathos,Greece, Gui T,8.0
Hotel Akti,Skiathos,Greece, MrFlinty,8.0
Hotel Akti,Skiathos,Greece,Freedom296424,4.0
Galanopetra,Rhodes,Greece,Geoff P,10.0
Galanopetra,Rhodes,Greece, Sanity For Real,10.0
Galanopetra,Rhodes,Greece, Anda,10.0
Galanopetra,Rhodes,Greece, Amalia Charlott... P,10.0
Galanopetra,Rhodes,Greece, Ulf J,8.0
Galanopetra,Rhodes,Greece,andyecrawford,3.0
Marietta Hotel Apartments,Crete,Greece,Jana M,2.0
Marietta Hotel Apartments,Crete,Greece, Gayle Y,8.0
Marietta Hotel Apartments,Crete,Greece, Claireinmadrid,8.0
Marietta Hotel Apartments,Crete,Greece, jerusalemtravel,6.0
Marietta Hotel Apartments,Crete,Greece,Tonje B,6.0
Eleni B&B,811,Greece,DaghanM,10.0
Eleni B&B,811,Greece, Albert V,10.0
Eleni B&B,811,Greece, AmerigoGatti,10.0
Eleni B&B,811,Greece,Bogdan Craciun,8.0
The Athens Gate Hotel,Athens,Greece,grkgoddez,10.0
The Athens Gate Hotel,Athens,Greece, Journey720923,8.0
The Athens Gate Hotel,Athens,Greece, Matt A,10.0
The Athens Gate Hotel,Athens,Greece, Asma E,6.0
The Athens Gate Hotel,Athens,Greece, Nurit Shaham,10.0
The Athens Gate Hotel,Athens,Greece,Caro,2.0
Villa Eleni Apartments,Roda,Greece,MaryFrost,10.0
Villa Eleni Apartments,Roda,Greece, Marion B,10.0
Villa Eleni Apartments,Roda,Greece, Karen332London,10.0
Villa Eleni Apartments,Roda,Greece, annec1962,10.0
Villa Eleni Apartments,Roda,Greece, jenny,10.0
Villa Eleni Apartments,Roda,Greece,Franzf227,0.0
Paros Comfy Suites,Naoussa,Greece,Ieva,10.0
Paros Comfy Suites,Naoussa,Greece, RonnieMonnetaigne,10.0
Paros Comfy Suites,Naoussa,Greece, Lynevieve,10.0
Paros Comfy Suites,Naoussa,Greece, Edgar Otherhand,10.0
Paros Comfy Suites,Naoussa,Greece, Panoz Z,10.0
Paros Comfy Suites,Naoussa,Greece,Eva S,7.0
Hotel Floral,Crete,Greece,אהרון ר,10.0
Hotel Floral,Crete,Greece, djMichal,10.0
Hotel Floral,Crete,Greece, Cristina,10.0
Hotel Floral,Crete,Greece, michaelhF3634CU,8.0
Hotel Floral,Crete,Greece, Debbie D,10.0
Hotel Floral,Crete,Greece,ΔΗΜΗΤΡΗΣ Π,9.0
Village Heights Golf Resort,Crete,Greece,janetkstreet,10.0
Village Heights Golf Resort,Crete,Greece, eusher06,10.0
Village Heights Golf Resort,Crete,Greece, ellutuomla,8.0
Village Heights Golf Resort,Crete,Greece, N. Ara,6.0
Village Heights Golf Resort,Crete,Greece, Macgoo319,8.0
Village Heights Golf Resort,Crete,Greece,Joanna,0.0
Villa Danai,Naxos,Greece,Keja60,6.0
Villa Danai,Naxos,Greece, Martinazallcco,10.0
Villa Danai,Naxos,Greece, Katarzyna C,10.0
Villa Danai,Naxos,Greece, kfiak,8.0
Villa Danai,Naxos,Greece, travispops,10.0
Villa Danai,Naxos,Greece,InnaKalina,6.0
Alexander Beach Hotel,St,Greece,adamd170689,8.0
Alexander Beach Hotel,St,Greece, Rob S,10.0
Alexander Beach Hotel,St,Greece, Billyboy666,4.0
Alexander Beach Hotel,St,Greece, Silky,10.0
Alexander Beach Hotel,St,Greece, Tatty to,10.0
Alexander Beach Hotel,St,Greece,rebecca_comtacto,5.0
Hotel Polikrates,Pythagorion,Greece,Karin B,8.0
Hotel Polikrates,Pythagorion,Greece,Jules \u0026 Polly,2.0
Hera Hotel,Athens,Greece,Ref4219,10.0
Hera Hotel,Athens,Greece, Alan M,10.0
Hera Hotel,Athens,Greece, Richard L,10.0
Hera Hotel,Athens,Greece, Trek-Always,10.0
Hera Hotel,Athens,Greece, gregory t,8.0
Hera Hotel,Athens,Greece,Bogdan Craciun,7.0
Katikies Villas Mykonos,Elia,Greece,steveseabolt,10.0
Katikies Villas Mykonos,Elia,Greece, Kalman F,10.0
Katikies Villas Mykonos,Elia,Greece, Wanderer646084,10.0
Katikies Villas Mykonos,Elia,Greece, menelinho,10.0
Katikies Villas Mykonos,Elia,Greece,Franzf227,8.0
Dionysos,Chrissi,Greece,Chrispo2014,8.0
Dionysos,Chrissi,Greece, chonrath,6.0
Dionysos,Chrissi,Greece, Eddypeddy123,10.0
Dionysos,Chrissi,Greece, A TripAdvisor Member,8.0
Dionysos,Chrissi,Greece,andyecrawford,1.0
Drakatos Villas,Apollonii,Greece,Giorgos B.,10.0
Drakatos Villas,Apollonii,Greece, irini516,10.0
Drakatos Villas,Apollonii,Greece,Barry B,1.0
Zefyros Hotel,Rhodes,Greece,Maarit B,6.0
Zefyros Hotel,Rhodes,Greece,Tonje B,0.0
Hotel Aegean Village,Parikia,Greece,blondebristolian,8.0
Hotel Aegean Village,Parikia,Greece, BesniLala,4.0
Hotel Aegean Village,Parikia,Greece, alle212,8.0
Hotel Aegean Village,Parikia,Greece, orry7160,2.0
Hotel Aegean Village,Parikia,Greece, amy000,10.0
Hotel Aegean Village,Parikia,Greece,Antonis C,2.0
Bellevue Suites Hotel,Rhodes,Greece,Nordblak,10.0
Bellevue Suites Hotel,Rhodes,Greece, Manager4848,10.0
Bellevue Suites Hotel,Rhodes,Greece, mlbb2015,10.0
Bellevue Suites Hotel,Rhodes,Greece, Travis W,10.0
Bellevue Suites Hotel,Rhodes,Greece, Pete930,10.0
Bellevue Suites Hotel,Rhodes,Greece,Lyndz14,5.0
Mirabell Hotel,Karousades,Greece,Μαριλουτα Λ,10.0
Mirabell Hotel,Karousades,Greece, Ioana O,10.0
Mirabell Hotel,Karousades,Greece, Departure23477,10.0
Mirabell Hotel,Karousades,Greece,Eva S,6.0
Hotel Semeli,Athens,Greece,Bianca I,4.0
Hotel Semeli,Athens,Greece, Justmecqbm,10.0
Hotel Semeli,Athens,Greece, Lia Mara,6.0
Hotel Semeli,Athens,Greece, Jess D,10.0
Hotel Semeli,Athens,Greece, MariaIsabel P,6.0
Hotel Semeli,Athens,Greece,sandrasharp22,2.0
Villa Meliti,Lygia,Greece,ingie68,10.0
Villa Meliti,Lygia,Greece, JSALondon,10.0
Villa Meliti,Lygia,Greece,Jules \u0026 Polly,3.0
Lefkoniko Bay,Crete,Greece,Elena N,10.0
Lefkoniko Bay,Crete,Greece, Claes Bore N,8.0
Lefkoniko Bay,Crete,Greece, Maria B,10.0
Lefkoniko Bay,Crete,Greece, Liz H,6.0
Lefkoniko Bay,Crete,Greece, John B,4.0
Lefkoniko Bay,Crete,Greece,Joanna,9.0
Alexandra Studios,Lassi,Greece,Milena P,4.0
Alexandra Studios,Lassi,Greece, unseen123,2.0
Alexandra Studios,Lassi,Greece, Vincenzo M,2.0
Alexandra Studios,Lassi,Greece, Lisa P,2.0
Alexandra Studios,Lassi,Greece, Riccardo M,2.0
Alexandra Studios,Lassi,Greece,LauraKenney,8.0
Arolithos Traditional Cretan Village,Crete,Greece,pelagos,6.0
Arolithos Traditional Cretan Village,Crete,Greece, Chris M,4.0
Arolithos Traditional Cretan Village,Crete,Greece, Cimscate,6.0
Arolithos Traditional Cretan Village,Crete,Greece, elodTlv,6.0
Arolithos Traditional Cretan Village,Crete,Greece, Anna,10.0
Arolithos Traditional Cretan Village,Crete,Greece,Barry B,7.0
Tony's 1 Apartments,Kardamena,Greece,carson64,2.0
Tony's 1 Apartments,Kardamena,Greece, Andylee202,2.0
Tony's 1 Apartments,Kardamena,Greece, Zoe L,2.0
Tony's 1 Apartments,Kardamena,Greece, pshee,2.0
Tony's 1 Apartments,Kardamena,Greece,petersimister,6.0
Sappho & Neraida Studios,Vatera,Greece,Karakolis X,10.0
Sappho & Neraida Studios,Vatera,Greece, zola_7,8.0
Sappho & Neraida Studios,Vatera,Greece,sandrasharp22,5.0
Oasis,370,Greece,yammyman,10.0
Oasis,370,Greece, KateB895,10.0
Oasis,370,Greece, Russ C,10.0
Oasis,370,Greece, jan772,10.0
Oasis,370,Greece, chris millardmilly,10.0
Oasis,370,Greece,Freedom296424,0.0
Kipriotis Village Resort,Psalidi,Greece,Marek Madejski,8.0
Kipriotis Village Resort,Psalidi,Greece, Adrian,10.0
Kipriotis Village Resort,Psalidi,Greece, 80DaysWorld,4.0
Kipriotis Village Resort,Psalidi,Greece, Garry G,2.0
Kipriotis Village Resort,Psalidi,Greece, Math Ringhs and Gerty Gommans,8.0
Kipriotis Village Resort,Psalidi,Greece,jojouk1983,1.0
Samaina Inn Hotel,Karlovasi,Greece,Nick B,6.0
Samaina Inn Hotel,Karlovasi,Greece, Mumof2,8.0
Samaina Inn Hotel,Karlovasi,Greece, Abbie21666,10.0
Samaina Inn Hotel,Karlovasi,Greece, Pauliska,8.0
Samaina Inn Hotel,Karlovasi,Greece, kerrihammond1970,6.0
Samaina Inn Hotel,Karlovasi,Greece,ΔΗΜΗΤΡΗΣ Π,1.0
Auberge 32,85100,Greece,jacquelineg8368,10.0
Auberge 32,85100,Greece, Anna Tz.,10.0
Auberge 32,85100,Greece, Companion796659,10.0
Auberge 32,85100,Greece, Margotty,10.0
Auberge 32,85100,Greece,Bogdan Craciun,4.0
St Denis Apartments,Tsilivi,Greece,Clangus,8.0
St Denis Apartments,Tsilivi,Greece, momofaz,8.0
St Denis Apartments,Tsilivi,Greece, elle542,8.0
St Denis Apartments,Tsilivi,Greece, Boys2325,10.0
St Denis Apartments,Tsilivi,Greece, ellaluci,6.0
St Denis Apartments,Tsilivi,Greece,andyecrawford,1.0
Athens Center Square,Athens,Greece,Asaf,10.0
Athens Center Square,Athens,Greece, Michelle28282019,8.0
Athens Center Square,Athens,Greece, Iain B,6.0
Athens Center Square,Athens,Greece, julie p,8.0
Athens Center Square,Athens,Greece, 170marlene,10.0
Athens Center Square,Athens,Greece,Franzf227,7.0
Nautilus Studios Hotel,Lixouri,Greece,BigDEssex,10.0
Nautilus Studios Hotel,Lixouri,Greece, gorditauk,10.0
Nautilus Studios Hotel,Lixouri,Greece, Maarten Tromp,10.0
Nautilus Studios Hotel,Lixouri,Greece, Andreas T,10.0
Nautilus Studios Hotel,Lixouri,Greece, Dennirm,10.0
Nautilus Studios Hotel,Lixouri,Greece,Freedom296424,7.0
Agios Prokopios Hotel,Agios,Greece,Jlh,6.0
Agios Prokopios Hotel,Agios,Greece, Belmalek,10.0
Agios Prokopios Hotel,Agios,Greece, annlignen,10.0
Agios Prokopios Hotel,Agios,Greece, Courserugby,10.0
Agios Prokopios Hotel,Agios,Greece, Jacyntaflood,10.0
Agios Prokopios Hotel,Agios,Greece,petersimister,4.0
Kapahi Studios,Pefkari,Greece,Dragan,4.0
Kapahi Studios,Pefkari,Greece, Antal L,4.0
Kapahi Studios,Pefkari,Greece,Eva S,6.0
Captain's Dream Villas,Naoussa,Greece,Angelos Chortsas,10.0
Captain's Dream Villas,Naoussa,Greece, Yiannis G,10.0
Captain's Dream Villas,Naoussa,Greece, JulsKAthens,10.0
Captain's Dream Villas,Naoussa,Greece, Paul G,10.0
Captain's Dream Villas,Naoussa,Greece,jojouk1983,1.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece,1424Chris74,8.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece, skarthi,8.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece, Wasps,6.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece, CharleyCDC,6.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece, Toni,8.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece,petersimister,7.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece, Donna Marie B,10.0
Mitsis Summer Palace Beach Hotel,Kardamena,Greece, CharleyCDC,6.0
Pothos Apartments,Alykes,Greece,Jenna Ford,10.0
Pothos Apartments,Alykes,Greece, jeff h,10.0
Pothos Apartments,Alykes,Greece, audrey633,10.0
Pothos Apartments,Alykes,Greece, Kenbo1002,6.0
Pothos Apartments,Alykes,Greece, Hellsbells3010,6.0
Pothos Apartments,Alykes,Greece,andyecrawford,9.0
Studios Elefteria,Skala,Greece,Sid Ralda R,8.0
Studios Elefteria,Skala,Greece, backyouup,10.0
Studios Elefteria,Skala,Greece, laurabee73,10.0
Studios Elefteria,Skala,Greece, Tania W,10.0
Studios Elefteria,Skala,Greece, WelshRugbyLady,10.0
Studios Elefteria,Skala,Greece,Joanna,3.0
Kanali Hotel - Apartments,Sidari,Greece,Sarah C,10.0
Kanali Hotel - Apartments,Sidari,Greece, deliwoo,10.0
Kanali Hotel - Apartments,Sidari,Greece, Kelly S,10.0
Kanali Hotel - Apartments,Sidari,Greece, nicnic1978,10.0
Kanali Hotel - Apartments,Sidari,Greece, Grasshopper14,8.0
Kanali Hotel - Apartments,Sidari,Greece,Lyndz14,7.0
Sakis And Sams,Planos,Greece,Scott and Wendy,10.0
Sakis And Sams,Planos,Greece, waynevenita,10.0
Sakis And Sams,Planos,Greece, Robert A,10.0
Sakis And Sams,Planos,Greece, Bob,4.0
Sakis And Sams,Planos,Greece, jsherr2017,10.0
Sakis And Sams,Planos,Greece,Barry B,7.0
Zatrikion Santorini Villas,Pyrgos,Greece,CdnSoleSister,10.0
Zatrikion Santorini Villas,Pyrgos,Greece, wadsworthjude,10.0
Zatrikion Santorini Villas,Pyrgos,Greece, joni h,10.0
