hotel,city,nation,reviewer,vote
NOPSI Hotel New Orleans, New Orleans,USA, montrealer2020,10.0
NOPSI Hotel New Orleans, New Orleans,USA, Jamaal B,10.0
NOPSI Hotel New Orleans, New Orleans,USA, JJayinTX,10.0
NOPSI Hotel New Orleans, New Orleans,USA, rickdlmi,8.0
NOPSI Hotel New Orleans, New Orleans,USA,Kylie H,0.0
The Wolcott Hotel, New York City,USA,mcarr88,8.0
The Wolcott Hotel, New York City,USA, Sarah Hughes,10.0
The Wolcott Hotel, New York City,USA, Alejandro Salazar,6.0
The Wolcott Hotel, New York City,USA, Cyndy Allen,10.0
The Wolcott Hotel, New York City,USA, CarlyLL,6.0
The Wolcott Hotel, New York City,USA,Vlhq,5.0
Hyatt Place San Antonio/Riverwalk, San Antonio,USA,KompassionateDr,10.0
Hyatt Place San Antonio/Riverwalk, San Antonio,USA, Missie P,8.0
Hyatt Place San Antonio/Riverwalk, San Antonio,USA, Road448070,10.0
Hyatt Place San Antonio/Riverwalk, San Antonio,USA, Kim S,8.0
Hyatt Place San Antonio/Riverwalk, San Antonio,USA, Sandy B,8.0
Hyatt Place San Antonio/Riverwalk, San Antonio,USA,Filip K,5.0
Cardozo Guest House, Washington DC,USA,Eric S,10.0
Cardozo Guest House, Washington DC,USA, Mikeybren,10.0
Cardozo Guest House, Washington DC,USA, Megan H,10.0
Cardozo Guest House, Washington DC,USA, Linda Z,10.0
Cardozo Guest House, Washington DC,USA, Ana A,10.0
Cardozo Guest House, Washington DC,USA,TrailBlazer14740,5.0
Best Western Ingram Park Inn, San Antonio,USA,Happiness188277,10.0
Best Western Ingram Park Inn, San Antonio,USA, Terik,10.0
Best Western Ingram Park Inn, San Antonio,USA, NickR112211,6.0
Best Western Ingram Park Inn, San Antonio,USA, bgpayne1951,10.0
Best Western Ingram Park Inn, San Antonio,USA, Zach D,6.0
Best Western Ingram Park Inn, San Antonio,USA,Mark L,5.0
The Castle Apartments, Miami Beach,USA,Debby73,6.0
The Castle Apartments, Miami Beach,USA, MJ_Life,2.0
The Castle Apartments, Miami Beach,USA, jhowar32,6.0
The Castle Apartments, Miami Beach,USA,firebirdinc,0.0
TownePlace Suites Houston Galleria Area, Houston,USA,Danielle B,2.0
TownePlace Suites Houston Galleria Area, Houston,USA, Josef j,10.0
TownePlace Suites Houston Galleria Area, Houston,USA, Sunshine154785,2.0
TownePlace Suites Houston Galleria Area, Houston,USA, yvonnefov,6.0
TownePlace Suites Houston Galleria Area, Houston,USA, Lifeisbeautiful29,10.0
TownePlace Suites Houston Galleria Area, Houston,USA,Troy T,5.0
WestHouse Hotel New York, New York City,USA,Hotelhotels2013,6.0
WestHouse Hotel New York, New York City,USA, NSsummerset,4.0
WestHouse Hotel New York, New York City,USA, JJmiami2020,10.0
WestHouse Hotel New York, New York City,USA, Bruce W,10.0
WestHouse Hotel New York, New York City,USA, Aidan M,2.0
WestHouse Hotel New York, New York City,USA,Filip K,8.0
Fairfield Inn & Suites Dallas Medical/Market Center, Dallas,USA,roadtripperTexas,8.0
Fairfield Inn & Suites Dallas Medical/Market Center, Dallas,USA, Tom O,6.0
Fairfield Inn & Suites Dallas Medical/Market Center, Dallas,USA, tandebykandace,2.0
Fairfield Inn & Suites Dallas Medical/Market Center, Dallas,USA, Melissa K,10.0
Fairfield Inn & Suites Dallas Medical/Market Center, Dallas,USA, Rao A,6.0
Fairfield Inn & Suites Dallas Medical/Market Center, Dallas,USA,Robert J,2.0
Kimpton Angler's Hotel, Miami Beach,USA,Chris W,10.0
Kimpton Angler's Hotel, Miami Beach,USA, Alexandra A,10.0
Kimpton Angler's Hotel, Miami Beach,USA, DomCanada,10.0
Kimpton Angler's Hotel, Miami Beach,USA, Cindy,10.0
Kimpton Angler's Hotel, Miami Beach,USA, buttarcup,10.0
Kimpton Angler's Hotel, Miami Beach,USA,Mark L,8.0
Eaton DC, Washington DC,USA,NurseMitch,10.0
Eaton DC, Washington DC,USA, 73chick,10.0
Eaton DC, Washington DC,USA, Louis A,10.0
Eaton DC, Washington DC,USA, ealb2016,10.0
Eaton DC, Washington DC,USA, Jayoon Y,2.0
Eaton DC, Washington DC,USA,karen m,0.0
InterContinental New York Times Square, New York City,USA,scrapmetal,8.0
InterContinental New York Times Square, New York City,USA, Gemma \u0026 Lenny,10.0
InterContinental New York Times Square, New York City,USA, Martha81,10.0
InterContinental New York Times Square, New York City,USA, Brad Randall,10.0
InterContinental New York Times Square, New York City,USA, SarahJoPitt,8.0
InterContinental New York Times Square, New York City,USA,Troy T,9.0
Homewood Suites Miami-Airport West, Miami,USA,Culture64743,8.0
Homewood Suites Miami-Airport West, Miami,USA, mkmtje,10.0
Homewood Suites Miami-Airport West, Miami,USA, Mobile51644144180,10.0
Homewood Suites Miami-Airport West, Miami,USA, Michael H,10.0
Homewood Suites Miami-Airport West, Miami,USA, Camila C,10.0
Homewood Suites Miami-Airport West, Miami,USA,Filip K,1.0
Banana Bungalow Hollywood, Los Angeles,USA,Muriloug,2.0
Banana Bungalow Hollywood, Los Angeles,USA, Layuitholland,8.0
Banana Bungalow Hollywood, Los Angeles,USA, FReviews,10.0
Banana Bungalow Hollywood, Los Angeles,USA, Chloe,8.0
Banana Bungalow Hollywood, Los Angeles,USA, Matt F,8.0
Banana Bungalow Hollywood, Los Angeles,USA,Marilyn4me,2.0
Stewart Hotel, New York City,USA,Annette D,10.0
Stewart Hotel, New York City,USA, sally p,10.0
Stewart Hotel, New York City,USA, The_Winks,10.0
Stewart Hotel, New York City,USA, Josh D,10.0
Stewart Hotel, New York City,USA, Carol D,10.0
Stewart Hotel, New York City,USA,willynellson,4.0
Eo Inn, Orlando,USA,Guide12934,10.0
Eo Inn, Orlando,USA, Lori M,10.0
Eo Inn, Orlando,USA, Judith G,6.0
Eo Inn, Orlando,USA, Joshua A,10.0
Eo Inn, Orlando,USA, Larry D,8.0
Eo Inn, Orlando,USA,willynellson,5.0
"Motel 6 San Diego, CA - Downtown", San Diego,USA,anartatez,10.0
"Motel 6 San Diego, CA - Downtown", San Diego,USA, beth,10.0
"Motel 6 San Diego, CA - Downtown", San Diego,USA, refgrade1,10.0
"Motel 6 San Diego, CA - Downtown", San Diego,USA, freedom1458,6.0
"Motel 6 San Diego, CA - Downtown", San Diego,USA, Akkapo,8.0
"Motel 6 San Diego, CA - Downtown", San Diego,USA,Valerie S,7.0
Hampton Majestic Chicago Theatre District, Chicago,USA,beenishkhan96,10.0
Hampton Majestic Chicago Theatre District, Chicago,USA, jwally49,10.0
Hampton Majestic Chicago Theatre District, Chicago,USA, Welcome2Wildwood,10.0
Hampton Majestic Chicago Theatre District, Chicago,USA, Kelli,10.0
Hampton Majestic Chicago Theatre District, Chicago,USA, Brad F,10.0
Hampton Majestic Chicago Theatre District, Chicago,USA,8Hazel8,3.0
Kealakekua Bay Bed & Breakfast, Island of Hawaii,USA,hctan01,10.0
Kealakekua Bay Bed & Breakfast, Island of Hawaii,USA, Emmyboo89,10.0
Kealakekua Bay Bed & Breakfast, Island of Hawaii,USA, Excursion597344,10.0
Kealakekua Bay Bed & Breakfast, Island of Hawaii,USA, Two-Baby-Boomers,10.0
Kealakekua Bay Bed & Breakfast, Island of Hawaii,USA, DarM_11,10.0
Kealakekua Bay Bed & Breakfast, Island of Hawaii,USA,Ellen S,8.0
Hotel Harrington, Washington DC,USA,RickD,10.0
Hotel Harrington, Washington DC,USA, Bob,2.0
Hotel Harrington, Washington DC,USA, Mike A,8.0
Hotel Harrington, Washington DC,USA, cirena166,8.0
Hotel Harrington, Washington DC,USA, Karin K,2.0
Hotel Harrington, Washington DC,USA,Ellen S,0.0
Walden Motel, Las Vegas,USA,SerendipityIndia,4.0
Walden Motel, Las Vegas,USA, MarkoT4,6.0
