hotel,city,nation,reviewer,vote
Casa Rural La Yedra,Burgos,España,CELIO GINES G,7.0
Casa Rural La Yedra,Burgos,España,Kees v,3.0
Apartamentos Santillana del Mar,Mar,España,Adalberto M,6.0
Apartamentos Santillana del Mar,Mar,España, Sara (Mad),8.0
Apartamentos Santillana del Mar,Mar,España, Azu Monfort,4.0
Apartamentos Santillana del Mar,Mar,España, Hugo G,2.0
Apartamentos Santillana del Mar,Mar,España, Miguel,6.0
Apartamentos Santillana del Mar,Mar,España,Francisca M,4.0
Apartamentos Santillana del Mar,Mar,España,Mitas75,5.0
Apartamentos Santillana del Mar,Mar,España,Cami B,1.0
El Golea,Mallorca,España,todmajo,2.0
El Golea,Mallorca,España, Minolino86,4.0
El Golea,Mallorca,España, ltkia,6.0
El Golea,Mallorca,España, luder3,8.0
El Golea,Mallorca,España, Un miembro de TripAdvisor,4.0
El Golea,Mallorca,España,Eva HP,3.0
El Golea,Mallorca,España,MON x MON,5.0
El Golea,Mallorca,España,Mitas75,5.0
Hotel Castilla,Zaragoza,España,Javier F,2.0
Hotel Castilla,Zaragoza,España, juani c,6.0
Hotel Castilla,Zaragoza,España, Claire B,6.0
Hotel Castilla,Zaragoza,España, Slickers18,8.0
Hotel Castilla,Zaragoza,España, Merychou,2.0
Hotel Castilla,Zaragoza,España,MON x MON,6.0
Hotel Castilla,Zaragoza,España,Yanira,3.0
Hotel Castilla,Zaragoza,España,mgutierrezherencia,4.0
Puerto Mar Apartments,Canaria,España,sue r,10.0
Puerto Mar Apartments,Canaria,España,Paula P,3.0
Puerto Mar Apartments,Canaria,España,Eva HP,9.0
Puerto Mar Apartments,Canaria,España,MON x MON,7.0
Hotel Rocamarina,Mallorca,España,Daniel P,10.0
Hotel Rocamarina,Mallorca,España, cesarrivero,10.0
Hotel Rocamarina,Mallorca,España, 808Marta_R,10.0
Hotel Rocamarina,Mallorca,España, TheBradfordBentleys,8.0
Hotel Rocamarina,Mallorca,España, Maxibird,8.0
Hotel Rocamarina,Mallorca,España,CELIO GINES G,1.0
Hotel Rocamarina,Mallorca,España,ConstanzaT,0.0
Hotel Rocamarina,Mallorca,España,Mitas75,9.0
La Escondida,Ronda,España,Bill T,10.0
La Escondida,Ronda,España, raccagz,10.0
La Escondida,Ronda,España,Antonio D,6.0
La Escondida,Ronda,España,CELIO GINES G,3.0
La Escondida,Ronda,España,Fernando R,7.0
Youth Hostel 4YOU,Calpe,España,Araceli S,10.0
Youth Hostel 4YOU,Calpe,España, María P,6.0
Youth Hostel 4YOU,Calpe,España, Almudena Monteagudo,8.0
Youth Hostel 4YOU,Calpe,España, Barbarians7,8.0
Youth Hostel 4YOU,Calpe,España, PacoDS,2.0
Youth Hostel 4YOU,Calpe,España,MON x MON,1.0
Youth Hostel 4YOU,Calpe,España,MON x MON,8.0
Youth Hostel 4YOU,Calpe,España,mgutierrezherencia,4.0
Hotel Camangu,Ribadesella,España,Ana C,6.0
Hotel Camangu,Ribadesella,España, Victorvq,10.0
Hotel Camangu,Ribadesella,España, PreyslerGourmet,10.0
Hotel Camangu,Ribadesella,España, Bicitech,8.0
Hotel Camangu,Ribadesella,España, Valeria M,8.0
Hotel Camangu,Ribadesella,España,mgutierrezherencia,0.0
Hotel Camangu,Ribadesella,España,ConstanzaT,5.0
Hotel Camangu,Ribadesella,España,Osvaldo F,0.0
Hotel Almanzor,Ávila,España,Ruben R,8.0
Hotel Almanzor,Ávila,España, Ciriaco,4.0
Hotel Almanzor,Ávila,España,MON x MON,5.0
Hotel Almanzor,Ávila,España,Mitas75,7.0
Hotel Almanzor,Ávila,España,Cami B,6.0
Casa El Atelier,Frontera,España,Lorena,2.0
Casa El Atelier,Frontera,España,Cami B,6.0
Casa El Atelier,Frontera,España,mgutierrezherencia,6.0
Casa El Atelier,Frontera,España,Yanira,4.0
B&B Siesta,Zaragoza,España,Antonio B L,4.0
B&B Siesta,Zaragoza,España, Katty M,10.0
B&B Siesta,Zaragoza,España, Lucía G,8.0
B&B Siesta,Zaragoza,España, Sergio d,10.0
B&B Siesta,Zaragoza,España, angeles plaza m,8.0
B&B Siesta,Zaragoza,España,Fernando R,5.0
B&B Siesta,Zaragoza,España,Antonio D,4.0
B&B Siesta,Zaragoza,España,Peachgirl1217,6.0
Hostal Casa de Cisneros,Toledo,España,Dulce,4.0
Hostal Casa de Cisneros,Toledo,España, Nacho Sanchez,8.0
Hostal Casa de Cisneros,Toledo,España, SrToyama,8.0
Hostal Casa de Cisneros,Toledo,España, Marieta,10.0
Hostal Casa de Cisneros,Toledo,España, margarita17deoctubre,6.0
Hostal Casa de Cisneros,Toledo,España,Kees v,2.0
Hostal Casa de Cisneros,Toledo,España,Paula P,8.0
Hostal Casa de Cisneros,Toledo,España,Vacation557141,6.0
Deluxe Apartments Ronda,Ronda,España,Daviur,8.0
Deluxe Apartments Ronda,Ronda,España, Prestige_Sound,8.0
Deluxe Apartments Ronda,Ronda,España,viajeroDonostia,3.0
Deluxe Apartments Ronda,Ronda,España,Cami B,1.0
Deluxe Apartments Ronda,Ronda,España,Peachgirl1217,9.0
Monseñor,Canaria,España,\jreybri83\,8.0
Monseñor,Canaria,España, Centauro,2.0
Monseñor,Canaria,España, Chef Santos,10.0
Monseñor,Canaria,España, Kate F,10.0
Monseñor,Canaria,España, Richie H,10.0
Monseñor,Canaria,España,ConstanzaT,8.0
Monseñor,Canaria,España,Eva HP,6.0
Monseñor,Canaria,España,Cami B,9.0
Apartamentos Quintero,Gomera,España,luis,10.0
Apartamentos Quintero,Gomera,España, Enrique G,2.0
Apartamentos Quintero,Gomera,España, Cristina JL,8.0
Apartamentos Quintero,Gomera,España, ruteco,2.0
Apartamentos Quintero,Gomera,España, GloHD,10.0
Apartamentos Quintero,Gomera,España,Noelia M,9.0
Apartamentos Quintero,Gomera,España,Kees v,5.0
Apartamentos Quintero,Gomera,España,Osvaldo F,6.0
Apartamentos Alameda,Ronda,España,Ana11197811,10.0
Apartamentos Alameda,Ronda,España,Cami B,9.0
Apartamentos Alameda,Ronda,España,Noelia M,3.0
Apartamentos Alameda,Ronda,España,Laly B,9.0
Santandria Playa Hotel,Menorca,España,elena rojas,10.0
Santandria Playa Hotel,Menorca,España, Rebeca S,10.0
Santandria Playa Hotel,Menorca,España, Ivan13,10.0
Santandria Playa Hotel,Menorca,España, antonio b,8.0
Santandria Playa Hotel,Menorca,España, Ana M,10.0
Santandria Playa Hotel,Menorca,España,Kees v,7.0
Santandria Playa Hotel,Menorca,España,Peachgirl1217,0.0
Santandria Playa Hotel,Menorca,España,viajeroDonostia,5.0
Casa Señorial,Menorca,España,Yundriel,10.0
Casa Señorial,Menorca,España,Cami B,8.0
Casa Señorial,Menorca,España,MON x MON,5.0
Casa Señorial,Menorca,España,Fernando R,1.0
Apartamentos Villa De Agulo,Gomera,España,Luska,8.0
Apartamentos Villa De Agulo,Gomera,España, Jose Miguel P,8.0
Apartamentos Villa De Agulo,Gomera,España, Reippailija,6.0
Apartamentos Villa De Agulo,Gomera,España, Spika82,8.0
Apartamentos Villa De Agulo,Gomera,España, Wolfram W,10.0
Apartamentos Villa De Agulo,Gomera,España,CELIO GINES G,1.0
Apartamentos Villa De Agulo,Gomera,España,Noelia M,0.0
Apartamentos Villa De Agulo,Gomera,España,Eva HP,9.0
Finca Esmeralda,Barbate,España,Iscon584,8.0
Finca Esmeralda,Barbate,España, Israel A,2.0
Finca Esmeralda,Barbate,España, jesusj73,8.0
Finca Esmeralda,Barbate,España, ReniQ,8.0
Finca Esmeralda,Barbate,España, Sara M,2.0
Finca Esmeralda,Barbate,España,Yanira,5.0
Finca Esmeralda,Barbate,España,mgutierrezherencia,0.0
Finca Esmeralda,Barbate,España,Yanira,1.0
Apartamentos Jora,L'Estartit,España,Javier Abella,6.0
Apartamentos Jora,L'Estartit,España, SMASH G,8.0
Apartamentos Jora,L'Estartit,España, ScionBCN,6.0
Apartamentos Jora,L'Estartit,España, Irene R,8.0
Apartamentos Jora,L'Estartit,España, rodeo17fue,8.0
Apartamentos Jora,L'Estartit,España,Antonio D,0.0
Apartamentos Jora,L'Estartit,España,Laly B,2.0
Apartamentos Jora,L'Estartit,España,Mitas75,3.0
Hostal Fantoni,Cádiz,España,chorly,10.0
Hostal Fantoni,Cádiz,España, anusla,6.0
Hostal Fantoni,Cádiz,España, Strike,10.0
Hostal Fantoni,Cádiz,España, yosu i,6.0
Hostal Fantoni,Cádiz,España, 5Cristina27,6.0
Hostal Fantoni,Cádiz,España,Cami B,5.0
Hostal Fantoni,Cádiz,España,Osvaldo F,0.0
Hostal Fantoni,Cádiz,España,Mitas75,8.0
Casa Maruja,Pontevedra,España,victordebenidorm,8.0
Casa Maruja,Pontevedra,España, elenvlnc,2.0
Casa Maruja,Pontevedra,España, Paula R,6.0
Casa Maruja,Pontevedra,España, Olalla R,8.0
Casa Maruja,Pontevedra,España, imms07,10.0
Casa Maruja,Pontevedra,España,Francisca M,5.0
Casa Maruja,Pontevedra,España,Mitas75,6.0
Casa Maruja,Pontevedra,España,Laly B,6.0
La Huerta de Elvira,Ribadesella,España,Jorge,10.0
La Huerta de Elvira,Ribadesella,España, Maria A,10.0
La Huerta de Elvira,Ribadesella,España, Jesús G,10.0
La Huerta de Elvira,Ribadesella,España, PEDRO G,8.0
La Huerta de Elvira,Ribadesella,España, Estelatembo,8.0
La Huerta de Elvira,Ribadesella,España,Noelia M,9.0
La Huerta de Elvira,Ribadesella,España,Peachgirl1217,9.0
La Huerta de Elvira,Ribadesella,España,Antonio D,6.0
Pension Martinez,Bilbao,España,Alba Mdsg,2.0
Pension Martinez,Bilbao,España, cardenyoso,4.0
Pension Martinez,Bilbao,España, Juan V,2.0
Pension Martinez,Bilbao,España, Paqui A,8.0
Pension Martinez,Bilbao,España, paul g,2.0
Pension Martinez,Bilbao,España,Noelia M,3.0
Pension Martinez,Bilbao,España,Mitas75,3.0
Pension Martinez,Bilbao,España,ConstanzaT,1.0
Les Illes Hotel And Diving,L'Estartit,España,Amanda,8.0
Les Illes Hotel And Diving,L'Estartit,España, 1981dps,10.0
Les Illes Hotel And Diving,L'Estartit,España, ukiMadrid,2.0
Les Illes Hotel And Diving,L'Estartit,España, Eduardo Jose P,6.0
Les Illes Hotel And Diving,L'Estartit,España, Silvia,6.0
Les Illes Hotel And Diving,L'Estartit,España,Vacation557141,3.0
Les Illes Hotel And Diving,L'Estartit,España,Noelia M,0.0
Les Illes Hotel And Diving,L'Estartit,España,Noelia M,8.0
Hotel Godofredo,Toledo,España,Héctor R,8.0
Hotel Godofredo,Toledo,España, jesus M,2.0
Hotel Godofredo,Toledo,España, Sara.55,6.0
Hotel Godofredo,Toledo,España, Juanma O,6.0
