hotel,city,nation,reviewer,vote
Le Parvis,Chartres,France,Lydie L,6.0
Le Parvis,Chartres,France, Emmanuelle C,8.0
Le Parvis,Chartres,France, 435alainc,10.0
Le Parvis,Chartres,France, Tieg0,8.0
Le Parvis,Chartres,France, jimz g,10.0
Le Parvis,Chartres,France,Pierre H,0.0
Hotel de l'Abbaye,Abondance,France,elisabeth13,8.0
Hotel de l'Abbaye,Abondance,France, Juliena350,8.0
Hotel de l'Abbaye,Abondance,France, B5216RBjos,6.0
Hotel de l'Abbaye,Abondance,France, Paul Luze,10.0
Hotel de l'Abbaye,Abondance,France, Gilles M,10.0
Hotel de l'Abbaye,Abondance,France,Nathalie Hann,0.0
Chambre d'Hotes la Paree Verte,nan,France,Alain C,8.0
Chambre d'Hotes la Paree Verte,nan,France, thierryetNath,10.0
Chambre d'Hotes la Paree Verte,nan,France, Christine I,8.0
Chambre d'Hotes la Paree Verte,nan,France, Mobelge,8.0
Chambre d'Hotes la Paree Verte,nan,France, Joubert E,8.0
Chambre d'Hotes la Paree Verte,nan,France,Infrequentluncher,2.0
Piste 2 Trail,['Les'],France,andygraf,10.0
Piste 2 Trail,['Les'],France, Roddy M,10.0
Piste 2 Trail,['Les'],France, 30graemec,10.0
Piste 2 Trail,['Les'],France, jim_bluck,8.0
Piste 2 Trail,['Les'],France, melski2017,10.0
Piste 2 Trail,['Les'],France,Loic D,9.0
Hotel Les Mouettes,Corse,France,Ministry of FrenchFood,10.0
Hotel Les Mouettes,Corse,France, Anne-Laure R,10.0
Hotel Les Mouettes,Corse,France, amelie14081975,10.0
Hotel Les Mouettes,Corse,France, Oceane L,10.0
Hotel Les Mouettes,Corse,France, Philippe P,10.0
Hotel Les Mouettes,Corse,France,acaciasabina,1.0
Arcantis Splendid Hotel Grenoble,Grenoble,France,nicolepT5434IG,10.0
Arcantis Splendid Hotel Grenoble,Grenoble,France, CLODI2013,10.0
Arcantis Splendid Hotel Grenoble,Grenoble,France, marc s,10.0
Arcantis Splendid Hotel Grenoble,Grenoble,France, DarrenOC,6.0
Arcantis Splendid Hotel Grenoble,Grenoble,France,Loic D,8.0
Les Carlines,Abondance,France,phil l,8.0
Les Carlines,Abondance,France,allocmoikar1,4.0
Hotel Helvetia,['Le'],France,Daniele M,10.0
Hotel Helvetia,['Le'],France, melanie p,10.0
Hotel Helvetia,['Le'],France, Annick B,10.0
Hotel Helvetia,['Le'],France, seb_patry,10.0
Hotel Helvetia,['Le'],France, Laurent19601230,10.0
Hotel Helvetia,['Le'],France,Martial D,6.0
Le Colibri,nan,France,Francois,10.0
Le Colibri,nan,France, christopheb,8.0
Le Colibri,nan,France, Gourmand,8.0
Le Colibri,nan,France,lferrari2019,7.0
Le Feto,Abondance,France,Thierry P,8.0
Le Feto,Abondance,France, Randonneurs,4.0
Le Feto,Abondance,France, LUDEVE6701,10.0
Le Feto,Abondance,France, Audd48,8.0
Le Feto,Abondance,France, Marie-hélène T,8.0
Le Feto,Abondance,France,acaciasabina,8.0
Hostel Les Cordées Liées,Albi,France,delss,10.0
Hostel Les Cordées Liées,Albi,France,Martial D,1.0
Hotel Du Pont Neuf,Grenoble,France,dudubaboune,8.0
Hotel Du Pont Neuf,Grenoble,France, Dany R,8.0
Hotel Du Pont Neuf,Grenoble,France, Kolton G,10.0
Hotel Du Pont Neuf,Grenoble,France,allocmoikar1,6.0
Le Petit Fidèle,Narbonne,France,chandesch,8.0
Le Petit Fidèle,Narbonne,France, MonaSwiss,10.0
Le Petit Fidèle,Narbonne,France, LidaiB,8.0
Le Petit Fidèle,Narbonne,France, alexetmeli,10.0
Le Petit Fidèle,Narbonne,France, Bérénice R,10.0
Le Petit Fidèle,Narbonne,France,Pierre H,2.0
Camping Les Mimosas,Corse,France,PhilMC0234,8.0
Camping Les Mimosas,Corse,France, Be≥,8.0
Camping Les Mimosas,Corse,France, cecile d,10.0
Camping Les Mimosas,Corse,France, Sylvie 241100,8.0
Camping Les Mimosas,Corse,France, lisaperucho,10.0
Camping Les Mimosas,Corse,France,Loic D,0.0
La Maison du Lierre,nan,France,Marie60000,10.0
La Maison du Lierre,nan,France, turuktan,10.0
La Maison du Lierre,nan,France, Elodie E,10.0
La Maison du Lierre,nan,France, philcamps644,10.0
La Maison du Lierre,nan,France, unaspot,8.0
La Maison du Lierre,nan,France,JEAN-JACQUESAVIS,6.0
Villa Grimaldi,nan,France,smcg2007,10.0
Villa Grimaldi,nan,France, Lyke2Travel,10.0
Villa Grimaldi,nan,France, Pathfinder1341,10.0
Villa Grimaldi,nan,France, Twofeet,10.0
Villa Grimaldi,nan,France,JEAN-JACQUESAVIS,8.0
Hotel de la Paix,Grenoble,France,Bernard M,2.0
Hotel de la Paix,Grenoble,France, Maelig G,2.0
Hotel de la Paix,Grenoble,France,Herens47,0.0
Auberge De Montagne,nan,France,338jch,8.0
Auberge De Montagne,nan,France,JEAN-JACQUESAVIS,3.0
Bed And Breakfast Gounod,Marne-la-Vallée,France,kenken1010,10.0
Bed And Breakfast Gounod,Marne-la-Vallée,France, Uwowi L,8.0
Bed And Breakfast Gounod,Marne-la-Vallée,France,Thomas,7.0
Camping Les Domes,Clermont-Ferrand,France,Reyfox_travel,10.0
Camping Les Domes,Clermont-Ferrand,France, Thomas76300,10.0
Camping Les Domes,Clermont-Ferrand,France, Timox,10.0
Camping Les Domes,Clermont-Ferrand,France, moimirie,4.0
Camping Les Domes,Clermont-Ferrand,France, Framb,10.0
Camping Les Domes,Clermont-Ferrand,France,acaciasabina,1.0
Le Chatel Hotel-Restaurant,Clermont-Ferrand,France,FeePicherotte,8.0
Le Chatel Hotel-Restaurant,Clermont-Ferrand,France, Bou2019,10.0
Le Chatel Hotel-Restaurant,Clermont-Ferrand,France, Dominique et Cl... R,6.0
Le Chatel Hotel-Restaurant,Clermont-Ferrand,France, bobart,10.0
Le Chatel Hotel-Restaurant,Clermont-Ferrand,France, Clo,10.0
Le Chatel Hotel-Restaurant,Clermont-Ferrand,France,Loic D,4.0
Hôtel Première Classe Nanterre - La Défense,['La'],France,otbbomb,6.0
Hôtel Première Classe Nanterre - La Défense,['La'],France, bbcolombes,6.0
Hôtel Première Classe Nanterre - La Défense,['La'],France, Sophie B,2.0
Hôtel Première Classe Nanterre - La Défense,['La'],France, Phildan92,8.0
Hôtel Première Classe Nanterre - La Défense,['La'],France, ssgest,10.0
Hôtel Première Classe Nanterre - La Défense,['La'],France,Thomas,1.0
Camping Bonhomme,Vallon-Pont-d'Arc,France,Eschris,10.0
Camping Bonhomme,Vallon-Pont-d'Arc,France, William et Edwige,6.0
Camping Bonhomme,Vallon-Pont-d'Arc,France, Laurent L,8.0
Camping Bonhomme,Vallon-Pont-d'Arc,France, cinlacha,10.0
Camping Bonhomme,Vallon-Pont-d'Arc,France, cjem2017,8.0
Camping Bonhomme,Vallon-Pont-d'Arc,France,JEAN-JACQUESAVIS,0.0
The Free Range Chalet,Bagnères-de-Luchon,France,nature,8.0
The Free Range Chalet,Bagnères-de-Luchon,France, Houdard p,10.0
The Free Range Chalet,Bagnères-de-Luchon,France, Anne D,10.0
The Free Range Chalet,Bagnères-de-Luchon,France, jcdemarcos2,10.0
The Free Range Chalet,Bagnères-de-Luchon,France, marcel paul torres,10.0
The Free Range Chalet,Bagnères-de-Luchon,France,jean michel d,7.0
Le Mas de Cink,Apt,France,Biolaz S,8.0
Le Mas de Cink,Apt,France, lilouvillards,10.0
Le Mas de Cink,Apt,France, Sophiesal,6.0
Le Mas de Cink,Apt,France, Guillaume L,8.0
Le Mas de Cink,Apt,France, Nestor P,10.0
Le Mas de Cink,Apt,France,Pierre H,0.0
Le Latino Cafe Hôtel,Reims,France,Colxm,2.0
Le Latino Cafe Hôtel,Reims,France, juju0711,8.0
Le Latino Cafe Hôtel,Reims,France, Valérie B,4.0
Le Latino Cafe Hôtel,Reims,France, Laura M,10.0
Le Latino Cafe Hôtel,Reims,France, Agnès D,6.0
Le Latino Cafe Hôtel,Reims,France,Marie G,4.0
Chez Alicia,Blois,France,BordeauxRouge,10.0
Chez Alicia,Blois,France, Marco M,10.0
Chez Alicia,Blois,France, Joanne B,10.0
Chez Alicia,Blois,France,Nathalie Hann,3.0
Mas Picton,Argelès-sur-mer,France,lockon972,10.0
Mas Picton,Argelès-sur-mer,France, Elothia,10.0
Mas Picton,Argelès-sur-mer,France, Jacky-cricri,10.0
Mas Picton,Argelès-sur-mer,France, Odrey E,10.0
Mas Picton,Argelès-sur-mer,France, danielParay,10.0
Mas Picton,Argelès-sur-mer,France,JEAN-JACQUESAVIS,7.0
Appart'City Rennes Saint-Grégoire,Rennes,France,isabelle g,8.0
Appart'City Rennes Saint-Grégoire,Rennes,France, mexico7979,6.0
Appart'City Rennes Saint-Grégoire,Rennes,France, coam,6.0
Appart'City Rennes Saint-Grégoire,Rennes,France, Isabelle M,4.0
Appart'City Rennes Saint-Grégoire,Rennes,France, Mélanie S,2.0
Appart'City Rennes Saint-Grégoire,Rennes,France,SunBunny9999,1.0
Chalet365 - Chalet Falcon,nan,France,Gillian D,10.0
Chalet365 - Chalet Falcon,nan,France, Ben5425,6.0
Chalet365 - Chalet Falcon,nan,France, Yorkshireman59,10.0
Chalet365 - Chalet Falcon,nan,France, KAM13600,10.0
Chalet365 - Chalet Falcon,nan,France, peterwag,10.0
Chalet365 - Chalet Falcon,nan,France,Nico0987,4.0
Chalet Perdu,['Les'],France,Lambo60,10.0
Chalet Perdu,['Les'],France, Ro Crozzy,10.0
Chalet Perdu,['Les'],France, Antony F,10.0
Chalet Perdu,['Les'],France, Catherine K,10.0
Chalet Perdu,['Les'],France, Venetia F,10.0
Chalet Perdu,['Les'],France,jean michel d,3.0
"Naturfreunde Feriendorf ""La Mora""",Corse,France,elala2015,10.0
"Naturfreunde Feriendorf ""La Mora""",Corse,France, Danny E,10.0
"Naturfreunde Feriendorf ""La Mora""",Corse,France, Dietmar A,10.0
"Naturfreunde Feriendorf ""La Mora""",Corse,France, Manfred M,6.0
"Naturfreunde Feriendorf ""La Mora""",Corse,France, 36seneca,10.0
"Naturfreunde Feriendorf ""La Mora""",Corse,France,SunBunny9999,4.0
Hotel Du Bellay,Blois,France,Rihris,8.0
Hotel Du Bellay,Blois,France, Patrick F,8.0
Hotel Du Bellay,Blois,France, Anneline D,8.0
Hotel Du Bellay,Blois,France, philippe d,6.0
Hotel Du Bellay,Blois,France, BhRobin,6.0
Hotel Du Bellay,Blois,France,Nathalie Hann,3.0
Residence les Patios,nan,France,Gabe747,8.0
Residence les Patios,nan,France, GDLS2012,8.0
Residence les Patios,nan,France, Fred H,4.0
Residence les Patios,nan,France, Sandrine D,4.0
Residence les Patios,nan,France, miky13008,10.0
Residence les Patios,nan,France,Marie-Pierre P,7.0
Domaine de Gleizes,Narbonne,France,Tanzama,6.0
Domaine de Gleizes,Narbonne,France, ThomGMtl,10.0
Domaine de Gleizes,Narbonne,France, JejeNath,10.0
Domaine de Gleizes,Narbonne,France, Maxime K,10.0
Domaine de Gleizes,Narbonne,France, natachge31,4.0
Domaine de Gleizes,Narbonne,France,Herens47,4.0
Village Residentiel de Tourisme Soderev,Aime,France,Iain,6.0
Village Residentiel de Tourisme Soderev,Aime,France,ggilles2017,4.0
Maison Piloni,L'Isle-sur-la-Sorgue,France,Françoise J,10.0
Maison Piloni,L'Isle-sur-la-Sorgue,France, VincentSergio,10.0
Maison Piloni,L'Isle-sur-la-Sorgue,France, susana b,10.0
Maison Piloni,L'Isle-sur-la-Sorgue,France, Emilie B,10.0
Maison Piloni,L'Isle-sur-la-Sorgue,France, Virginia R,10.0
Maison Piloni,L'Isle-sur-la-Sorgue,France,Thomas,2.0
La Bastide,Albi,France,LeaGoff,10.0
La Bastide,Albi,France, BIBOUGARANCE,10.0
La Bastide,Albi,France, YG Gap,10.0
La Bastide,Albi,France, John L,10.0
La Bastide,Albi,France, louisaussi,10.0
La Bastide,Albi,France,Chattequeen,7.0
Auberge Forestiere De Marcheroux,Amboise,France,Jean-marc L,10.0
Auberge Forestiere De Marcheroux,Amboise,France, Isa et JP,10.0
Auberge Forestiere De Marcheroux,Amboise,France, gargouillis,8.0
Auberge Forestiere De Marcheroux,Amboise,France, Lollypop,10.0
Auberge Forestiere De Marcheroux,Amboise,France, C.mignon,10.0
Auberge Forestiere De Marcheroux,Amboise,France,jean michel d,4.0
hotelF1 Colmar Parc des Expositions,Colmar,France,Michel K,2.0
hotelF1 Colmar Parc des Expositions,Colmar,France, Mélina,2.0
hotelF1 Colmar Parc des Expositions,Colmar,France, Manuella,4.0
hotelF1 Colmar Parc des Expositions,Colmar,France, Louise!,2.0
hotelF1 Colmar Parc des Expositions,Colmar,France, jlfrich,4.0
hotelF1 Colmar Parc des Expositions,Colmar,France,acaciasabina,2.0
Villa Mon Reve,Hyères,France,petitgris,10.0
Villa Mon Reve,Hyères,France,Thomas,4.0
Camping de Sauveterre,"['Les', 'Sables']",France,Cox,2.0
Camping de Sauveterre,"['Les', 'Sables']",France, GeEkO,2.0
Camping de Sauveterre,"['Les', 'Sables']",France, Christophe J,4.0
Camping de Sauveterre,"['Les', 'Sables']",France, Jennifer M,2.0
Camping de Sauveterre,"['Les', 'Sables']",France, claclaoklm,6.0
Camping de Sauveterre,"['Les', 'Sables']",France,ggilles2017,6.0
Chalet Tzigane,Abondance,France,Lawski,10.0
Chalet Tzigane,Abondance,France, Joshua A,10.0
Chalet Tzigane,Abondance,France, John M,10.0
Chalet Tzigane,Abondance,France, Andrew Hosie,10.0
Chalet Tzigane,Abondance,France, Rachel,10.0
Chalet Tzigane,Abondance,France,Maryne G,1.0
Lou Baousset,Grasse,France,riversource11,10.0
Lou Baousset,Grasse,France, warday,8.0
Lou Baousset,Grasse,France, consettgashead,10.0
Lou Baousset,Grasse,France, gozmau,10.0
Lou Baousset,Grasse,France,Maryne G,3.0
Villages Clubs du Soleil Superbagneres,Bagnères-de-Luchon,France,Marie-Julie T,10.0
Villages Clubs du Soleil Superbagneres,Bagnères-de-Luchon,France, Desval,10.0
Villages Clubs du Soleil Superbagneres,Bagnères-de-Luchon,France, JulieBF,10.0
Villages Clubs du Soleil Superbagneres,Bagnères-de-Luchon,France, CHRISTELLE P,10.0
Villages Clubs du Soleil Superbagneres,Bagnères-de-Luchon,France, Gégé,10.0
Villages Clubs du Soleil Superbagneres,Bagnères-de-Luchon,France,SunBunny9999,9.0
Le Globe Trotter,Angers,France,Anchutka,8.0
Le Globe Trotter,Angers,France, Joe W,10.0
Le Globe Trotter,Angers,France, edpi,10.0
Le Globe Trotter,Angers,France, herve l,8.0
Le Globe Trotter,Angers,France,Pierre H,4.0
Hotel Spunta di Mare,Corse,France,Marianne W,8.0
Hotel Spunta di Mare,Corse,France, Yvon M,10.0
Hotel Spunta di Mare,Corse,France, Chantal,8.0
Hotel Spunta di Mare,Corse,France, jcchdesjardins,10.0
Hotel Spunta di Mare,Corse,France, Pierrick C,6.0
Hotel Spunta di Mare,Corse,France,allocmoikar1,2.0
Le Petit Hotel,nan,France,Déborah S,10.0
Le Petit Hotel,nan,France, 12345678974,10.0
Le Petit Hotel,nan,France, VitaSW,10.0
Le Petit Hotel,nan,France, odemetz,8.0
Le Petit Hotel,nan,France, martinevincenzi,10.0
Le Petit Hotel,nan,France,Infrequentluncher,1.0
Camping Club Le Trianon,"['Les', 'Sables']",France,Laurie M,10.0
Camping Club Le Trianon,"['Les', 'Sables']",France, beachris2,10.0
Camping Club Le Trianon,"['Les', 'Sables']",France, Melissa M,10.0
Camping Club Le Trianon,"['Les', 'Sables']",France, Anna B,8.0
Camping Club Le Trianon,"['Les', 'Sables']",France, papyjacky,8.0
Camping Club Le Trianon,"['Les', 'Sables']",France,Martial D,8.0
Hotel Solemare,Corse,France,concordevdb,8.0
Hotel Solemare,Corse,France, Patrick H,10.0
Hotel Solemare,Corse,France, Diot,8.0
Hotel Solemare,Corse,France, picarino,8.0
Hotel Solemare,Corse,France, Laurène,8.0
Hotel Solemare,Corse,France,lferrari2019,1.0
Hotel Abalone,nan,France,Oranoran,2.0
Hotel Abalone,nan,France, jean luc v,2.0
Hotel Abalone,nan,France, Cathaudr,10.0
Hotel Abalone,nan,France, Elsa G.,10.0
Hotel Abalone,nan,France, TCHOUFI,6.0
Hotel Abalone,nan,France,allocmoikar1,8.0
Hôtel l'Ensoleillé,Abondance,France,cerisecherry,10.0
Hôtel l'Ensoleillé,Abondance,France, xc100,10.0
Hôtel l'Ensoleillé,Abondance,France, Claude M,8.0
Hôtel l'Ensoleillé,Abondance,France, Jacques B,10.0
Hôtel l'Ensoleillé,Abondance,France, isabelle g,10.0
Hôtel l'Ensoleillé,Abondance,France,ggilles2017,1.0
Les Rosiers,Issoire,France,jacques v,8.0
Les Rosiers,Issoire,France, MARY44470,10.0
Les Rosiers,Issoire,France, J R,4.0
Les Rosiers,Issoire,France, fripou,2.0
Les Rosiers,Issoire,France, tdomsdf,2.0
Les Rosiers,Issoire,France,Martial D,2.0
Chambres de Condate,Rennes,France,Michel F-p,10.0
Chambres de Condate,Rennes,France, Elsa Q,8.0
Chambres de Condate,Rennes,France, Stacytiffin,4.0
Chambres de Condate,Rennes,France, Ron C,2.0
Chambres de Condate,Rennes,France, Heiko Z,8.0
Chambres de Condate,Rennes,France,lferrari2019,0.0
Les Cabanes de Do,['Le'],France,micadmat,10.0
Les Cabanes de Do,['Le'],France, Jeremie.elodie C,10.0
Les Cabanes de Do,['Le'],France, Barbiie C,10.0
Les Cabanes de Do,['Le'],France, macevan,10.0
Les Cabanes de Do,['Le'],France, Estelle D,8.0
Les Cabanes de Do,['Le'],France,Marie G,5.0
Chambre d'Hôtes Albigeoise,Albi,France,Annick O,10.0
Chambre d'Hôtes Albigeoise,Albi,France, paul24150,10.0
Chambre d'Hôtes Albigeoise,Albi,France,Herens47,6.0
Hôtel Le Ginestel,Grimaud,France,jeanine,10.0
Hôtel Le Ginestel,Grimaud,France, SYLVIE D,2.0
Hôtel Le Ginestel,Grimaud,France, Ines0513,4.0
Hôtel Le Ginestel,Grimaud,France, Sab,4.0
Hôtel Le Ginestel,Grimaud,France, france66246,4.0
Hôtel Le Ginestel,Grimaud,France,Herens47,2.0
Soleil Vacances Résidence Club Les Chênes Verts,Saint-Raphaël,France,Breutbreut,10.0
Soleil Vacances Résidence Club Les Chênes Verts,Saint-Raphaël,France, Anne D,10.0
Soleil Vacances Résidence Club Les Chênes Verts,Saint-Raphaël,France, urso241,8.0
Soleil Vacances Résidence Club Les Chênes Verts,Saint-Raphaël,France, Mary C,6.0
Soleil Vacances Résidence Club Les Chênes Verts,Saint-Raphaël,France, matata1955,10.0
Soleil Vacances Résidence Club Les Chênes Verts,Saint-Raphaël,France,Maryne G,2.0
